rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Candy Candy,Candy Candy,キャンディ・キャンディ,Manga,5876,8.0,1975,https://cdn.myanimelist.net/images/manga/2/273185l.jpg
2,Orpheus no Mado,,オルフェウスの窓,Manga,2775,7.83,1975,https://cdn.myanimelist.net/images/manga/2/268182l.jpg
3,Haikara-san ga Tooru,,はいからさんが通る,Manga,1906,7.56,1975,https://cdn.myanimelist.net/images/manga/3/268816l.jpg
4,Sukeban Deka,,スケバン刑事【デカ】,Manga,2028,7.18,1975,https://cdn.myanimelist.net/images/manga/3/262081l.jpg
5,11-nin Iru!,They Were 11!,11人いる!,Manga,4841,7.17,1975,https://cdn.myanimelist.net/images/manga/2/185371l.jpg
6,Getter Robo G,Getter Robo G,ゲッターロボG,Manga,3726,6.91,1975,https://cdn.myanimelist.net/images/manga/2/272710l.jpg
7,Dokumushi Kozou,Bug Boy,毒虫小僧,Manga,2343,6.83,1975,https://cdn.myanimelist.net/images/manga/4/91365l.jpg
8,Majuu Sensen,,魔獣戦線,Manga,579,6.67,1975,https://cdn.myanimelist.net/images/manga/3/167292l.jpg
9,Negai,,ねがい,Manga,613,6.63,1975,https://cdn.myanimelist.net/images/manga/2/276771l.jpg
10,Himitsu Sentai Gorenger,Super Sentai: Himitsu Sentai Gorenger,秘密戦隊ゴレンジャー,Manga,802,6.57,1975,https://cdn.myanimelist.net/images/manga/2/249670l.jpg
11,Eko Eko Azarak,,エコエコアザラク,Manga,1381,6.55,1975,https://cdn.myanimelist.net/images/manga/2/174811l.jpg
12,UFO Robo Grendizer,UFO Robot Grendizer,UFOロボグレンディザー,Manga,589,6.44,1975,https://cdn.myanimelist.net/images/manga/2/60133l.jpg
13,Savanna,,サバンナ,Manga,348,6.35,1975,https://cdn.myanimelist.net/images/manga/3/280084l.jpg
14,UFO Robo Grendizer,,UFOロボグレンディザー,Manga,1654,6.25,1975,https://cdn.myanimelist.net/images/manga/1/43589l.jpg
15,Koutetsu Jeeg,,鋼鉄ジーグ,Manga,267,6.18,1975,https://cdn.myanimelist.net/images/manga/2/271341l.jpg
15,Natsu e no Tobira,The Doorway to Summer,夏への扉,Manga,1402,6.18,1975,https://cdn.myanimelist.net/images/manga/1/285691l.jpg
17,Koutetsu Jeeg,,鋼鉄ジーグ,Manga,928,5.97,1975,https://cdn.myanimelist.net/images/manga/3/53969l.jpg
18,Hirahira-kun Seishun Jingi,,ヒラヒラくん青春仁義,Manga,480,5.91,1975,https://cdn.myanimelist.net/images/manga/1/24989l.jpg
19,Sukeban Arashi,,スケ番あらし,Manga,612,5.85,1975,https://cdn.myanimelist.net/images/manga/2/145135l.jpg
20,Heart no Ace,,ハートのＡ（エース）,Manga,524,5.82,1975,https://cdn.myanimelist.net/images/manga/3/70333l.jpg
21,Hissatsu Surume Katame: Tsuge Yoshiharu Mangashuu,He Rolled Me Up Like a Grilled Squid,必殺するめ固め つげ義春漫画集,Manga,950,5.57,1975,https://cdn.myanimelist.net/images/manga/2/335173l.jpg
