rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Chainsaw Man,Chainsaw Man,チェンソーマン,Manga,747265,8.62,2018,https://cdn.myanimelist.net/images/manga/3/216464l.jpg
2,Solo Leveling,Solo Leveling,나 혼자만 레벨업,Manhwa,628299,8.55,2018,https://cdn.myanimelist.net/images/manga/3/222295l.jpg
3,Jujutsu Kaisen,Jujutsu Kaisen,呪術廻戦,Manga,522976,8.17,2018,https://cdn.myanimelist.net/images/manga/3/210341l.jpg
4,Blue Lock,Blue Lock,ブルーロック,Manga,227120,8.41,2018,https://cdn.myanimelist.net/images/manga/5/213340l.jpg
5,Sono Bisque Doll wa Koi wo Suru,My Dress-Up Darling,その着せ替え人形〈ビスク・ドール〉は恋をする,Manga,204336,8.02,2018,https://cdn.myanimelist.net/images/manga/2/215054l.jpg
6,Jigokuraku,Hell's Paradise: Jigokuraku,地獄楽,Manga,195809,8.21,2018,https://cdn.myanimelist.net/images/manga/2/208522l.jpg
7,Gokushufudou,The Way of the Househusband,極主夫道,Manga,137387,8.09,2018,https://cdn.myanimelist.net/images/manga/3/210716l.jpg
8,Mieruko-chan,Mieruko-chan,見える子ちゃん,Manga,100348,7.87,2018,https://cdn.myanimelist.net/images/manga/3/217799l.jpg
9,Tonikaku Kawaii,Fly Me to the Moon,トニカクカワイイ,Manga,95382,8.16,2018,https://cdn.myanimelist.net/images/manga/3/209955l.jpg
10,Kage no Jitsuryokusha ni Naritakute!,The Eminence in Shadow,陰の実力者になりたくて!,Manga,91234,8.24,2018,https://cdn.myanimelist.net/images/manga/3/227280l.jpg
11,"Fuufu Ijou, Koibito Miman.","More Than a Married Couple, but Not Lovers",夫婦以上、恋人未満。,Manga,72679,7.94,2018,https://cdn.myanimelist.net/images/manga/1/215132l.jpg
12,Boku no Kokoro no Yabai Yatsu,The Dangers in My Heart,僕の心のヤバイやつ,Manga,70715,8.23,2018,https://cdn.myanimelist.net/images/manga/3/213349l.jpg
13,A Returner's Magic Should Be Special,A Returner's Magic Should Be Special,귀환자의 마법은 특별해야 합니다,Manhwa,62141,7.6,2018,https://cdn.myanimelist.net/images/manga/2/239089l.jpg
14,Shinai naru Boku e Satsui wo Komete,My Dearest Self With Malice Aforethought,親愛なる僕へ殺意をこめて,Manga,59614,8.21,2018,https://cdn.myanimelist.net/images/manga/1/211898l.jpg
15,Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,Zom 100: Bucket List of the Dead,ゾン100～ゾンビになるまでにしたい100のこと～,Manga,58111,7.57,2018,https://cdn.myanimelist.net/images/manga/3/223116l.jpg
16,Act-age,Act-age,アクタージュ act-age,Manga,57012,8.24,2018,https://cdn.myanimelist.net/images/manga/2/209753l.jpg
17,Skip to Loafer,Skip and Loafer,スキップとローファー,Manga,55084,8.6,2018,https://cdn.myanimelist.net/images/manga/3/220669l.jpg
18,Ase to Sekken,Sweat and Soap,あせとせっけん,Manga,52936,8.16,2018,https://cdn.myanimelist.net/images/manga/3/271450l.jpg
19,Shadows House,Shadows House,シャドーハウス,Manga,52223,8.37,2018,https://cdn.myanimelist.net/images/manga/2/215750l.jpg
20,Suki na Ko ga Megane wo Wasureta,The Girl I Like Forgot Her Glasses,好きな子がめがねを忘れた,Manga,51636,8.08,2018,https://cdn.myanimelist.net/images/manga/3/219461l.jpg
21,Hige wo Soru. Soshite Joshikousei wo Hirou.,"Higehiro: After Being Rejected, I Shaved and Took in a High School Runaway",ひげを剃る。そして女子高生を拾う。,Manga,51112,7.18,2018,https://cdn.myanimelist.net/images/manga/1/219340l.jpg
22,Tengoku Daimakyou,Heavenly Delusion,天国大魔境,Manga,47736,8.17,2018,https://cdn.myanimelist.net/images/manga/2/210308l.jpg
23,Fairy Tail: 100 Years Quest,Fairy Tail: 100 Years Quest,FAIRY TAIL 100 YEARS QUEST,Manga,47301,7.45,2018,https://cdn.myanimelist.net/images/manga/1/213604l.jpg
24,Darling in the FranXX,Darling in the FranXX,ダーリン・イン・ザ・フランキス,Manga,47274,7.51,2018,https://cdn.myanimelist.net/images/manga/2/273376l.jpg
25,Eleceed,Eleceed,일렉시드,Manhwa,46892,8.5,2018,https://cdn.myanimelist.net/images/manga/1/260660l.jpg
26,Bakemonogatari,Bakemonogatari,化物語,Manga,46191,8.49,2018,https://cdn.myanimelist.net/images/manga/2/210355l.jpg
27,Otome Game Sekai wa Mob ni Kibishii Sekai desu,Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs,乙女ゲー世界はモブに厳しい世界です,Manga,44364,7.56,2018,https://cdn.myanimelist.net/images/manga/1/224322l.jpg
