rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Bishoujo Senshi Sailor Moon,Sailor Moon,美少女戦士セーラームーン,Manga,61483,8.2,1991,https://cdn.myanimelist.net/images/manga/4/260613l.jpg
2,Grappler Baki,Baki the Grappler,グラップラー刃牙,Manga,31759,7.74,1991,https://cdn.myanimelist.net/images/manga/2/76249l.jpg
3,Kanata kara,From Far Away,彼方から,Manga,18375,8.35,1991,https://cdn.myanimelist.net/images/manga/1/185863l.jpg
4,Akagi: Yami ni Oritatta Tensai,,アカギ ～闇に降り立った天才～,Manga,16265,8.31,1991,https://cdn.myanimelist.net/images/manga/2/191155l.jpg
5,Code Name wa Sailor V,Codename: Sailor V,コードネームはセーラーV,Manga,14461,7.52,1991,https://cdn.myanimelist.net/images/manga/2/260688l.jpg
6,Itou Junji Kyoufu Manga Collection: Souichi no Tanoshii Nikki,,双一の楽しい日記,Manga,13747,7.37,1991,https://cdn.myanimelist.net/images/manga/1/185640l.jpg
7,Koukaku Kidoutai 1.5: Human-Error Processer,The Ghost in the Shell 1.5,攻殻機動隊1.5 HUMAN-ERROR PROCESSER,Manga,10219,7.28,1991,https://cdn.myanimelist.net/images/manga/1/175989l.jpg
8,Tenshi Nanka ja Nai,I'm No Angel,天使なんかじゃない,Manga,8152,7.94,1991,https://cdn.myanimelist.net/images/manga/2/262986l.jpg
9,Getter Robo Go,,ゲッターロボ號,Manga,4952,8.11,1991,https://cdn.myanimelist.net/images/manga/1/272711l.jpg
10,GS Mikami: Gokuraku Daisakusen!!,,GS美神 極楽大作戦!!,Manga,4048,7.64,1991,https://cdn.myanimelist.net/images/manga/1/144081l.jpg
11,World Apartment Horror,World Apartment Horror,ワールドアパートメントホラー,Manga,3781,6.46,1991,https://cdn.myanimelist.net/images/manga/3/295658l.jpg
12,Benkei in New York,Benkei in New York,BENKEI IN NEW YORK [N.Y.の弁慶],Manga,3635,6.61,1991,https://cdn.myanimelist.net/images/manga/2/143297l.jpg
13,Discommunication,,ディスコミュニケーション,Manga,3117,7.55,1991,https://cdn.myanimelist.net/images/manga/1/138593l.jpg
14,Iguana no Musume,,イグアナの娘,Manga,3008,7.63,1991,https://cdn.myanimelist.net/images/manga/2/262312l.jpg
15,Akachan to Boku,Baby & Me,赤ちゃんと僕,Manga,2912,7.67,1991,https://cdn.myanimelist.net/images/manga/3/179184l.jpg
16,Hameln no Violin-hiki,,ハーメルンのバイオリン弾き,Manga,2778,7.59,1991,https://cdn.myanimelist.net/images/manga/2/181467l.jpg
17,Hanaotoko,,花男,Manga,2772,7.38,1991,https://cdn.myanimelist.net/images/manga/4/32255l.jpg
