rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Initial D,Initial D,頭文字D,Manga,35688,8.28,1995,https://cdn.myanimelist.net/images/manga/2/186990l.jpg
1,Sora wa Akai Kawa no Hotori,Red River,天は赤い河のほとり,Manga,28215,8.28,1995,https://cdn.myanimelist.net/images/manga/2/341501l.jpg
3,Petshop of Horrors,Pet Shop of Horrors,Petshop of Horrors (ペットショップ オブ ホラーズ),Manga,38649,8.25,1995,https://cdn.myanimelist.net/images/manga/5/212566l.jpg
4,Private Opinion: Banana Fish Another Story,,PRIVATE OPINION―BANANA FISH ANOTHER STORY,Manga,5180,8.21,1995,https://cdn.myanimelist.net/images/manga/2/202641l.jpg
5,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,JoJo's Bizarre Adventure Part 5: Golden Wind,ジョジョの奇妙な冒険 黄金の風,Manga,123526,8.19,1995,https://cdn.myanimelist.net/images/manga/1/269912l.jpg
6,Koori no Mamono no Monogatari,,氷の魔物の物語,Manga,4778,8.16,1995,https://cdn.myanimelist.net/images/manga/3/169567l.jpg
7,Kareshi Kanojo no Jijou,Kare Kano: His and Her Circumstances,彼氏彼女の事情,Manga,42410,8.15,1995,https://cdn.myanimelist.net/images/manga/1/267780l.jpg
8,Let Dai,Let Dai,Let 다이,Manhwa,10758,8.12,1995,https://cdn.myanimelist.net/images/manga/3/261172l.jpg
9,Kocchi Muite! Miiko,,こっちむいて!みい子,Manga,1669,8.11,1995,https://cdn.myanimelist.net/images/manga/2/255795l.jpg
10,Gokinjo Monogatari,Neighborhood Story,ご近所物語,Manga,16737,8.08,1995,https://cdn.myanimelist.net/images/manga/2/276294l.jpg
11,Megumi no Daigo,Firefighter! Daigo of Fire Company M,め組の大吾,Manga,4220,8.03,1995,https://cdn.myanimelist.net/images/manga/3/171426l.jpg
12,Ruler of the Land,The Ruler of the Land,열혈강호,Manhwa,8964,7.95,1995,https://cdn.myanimelist.net/images/manga/3/172896l.jpg
13,Hyakki Yakoushou,Beyond Twilight,百鬼夜行抄,Manga,4361,7.88,1995,https://cdn.myanimelist.net/images/manga/2/311353l.jpg
14,New York New York,"New York, New York",ニューヨーク・ニューヨーク,Manga,3589,7.82,1995,https://cdn.myanimelist.net/images/manga/3/256827l.jpg
15,Princess,Princess,프린세스,Manhwa,2185,7.77,1995,https://cdn.myanimelist.net/images/manga/4/11768l.jpg
16,Rekka no Honoo,Flame of Recca,烈火の炎,Manga,16452,7.75,1995,https://cdn.myanimelist.net/images/manga/2/186157l.jpg
16,Trigun,Trigun,トライガン,Manga,46428,7.75,1995,https://cdn.myanimelist.net/images/manga/3/153055l.jpg
18,Opus,Opus,OPUS,Manga,24883,7.69,1995,https://cdn.myanimelist.net/images/manga/3/262552l.jpg
19,Yatteranneeze!,I Can't Take it Anymore!,やってらんねェぜ!,Manga,3129,7.66,1995,https://cdn.myanimelist.net/images/manga/3/251002l.jpg
20,Fukuyadou Honpo,,福家堂本舗,Manga,1643,7.65,1995,https://cdn.myanimelist.net/images/manga/2/189291l.jpg
21,Magic Knight Rayearth 2,Magic Knight Rayearth II,魔法騎士レイアース2,Manga,13526,7.62,1995,https://cdn.myanimelist.net/images/manga/1/272014l.jpg
22,Slayers: Super Explosive Demon Story,Slayers: Super Explosive Demon Story,超爆魔道伝スレイヤーズ,Manga,2935,7.59,1995,https://cdn.myanimelist.net/images/manga/4/155337l.jpg
23,Yume no Kodomo,,夢の子供,Manga,1160,7.55,1995,https://cdn.myanimelist.net/images/manga/3/32060l.jpg
24,I'll,,I'll アイル,Manga,4289,7.54,1995,https://cdn.myanimelist.net/images/manga/1/136553l.jpg
25,Ryou,,リョウ,Manga,1574,7.51,1995,https://cdn.myanimelist.net/images/manga/1/32566l.jpg
26,Helter Skelter,Helter Skelter: Fashion Unfriendly,ヘルタースケルター,Manga,23597,7.46,1995,https://cdn.myanimelist.net/images/manga/1/169592l.jpg
27,Level E,,レベルE,Manga,9890,7.42,1995,https://cdn.myanimelist.net/images/manga/4/280699l.jpg
28,Wish,Wish,Wish,Manga,15152,7.4,1995,https://cdn.myanimelist.net/images/manga/2/157425l.jpg
29,Crows Gaiden,,クローズ外伝,Manga,2042,7.39,1995,https://cdn.myanimelist.net/images/manga/3/42100l.jpg
29,Sexy Commando Gaiden: Sugoi yo!! Masaru-san,,セクシーコマンドー外伝 すごいよ!! マサルさん,Manga,1876,7.39,1995,https://cdn.myanimelist.net/images/manga/2/287931l.jpg
31,Itou Junji Kyoufu Manga Collection: Souichi no Noroi Nikki,,双一の呪いの日記,Manga,11552,7.37,1995,https://cdn.myanimelist.net/images/manga/1/277899l.jpg
31,Ou Dorobou Jing,Jing: King of Bandits,王ドロボウJING,Manga,4672,7.37,1995,https://cdn.myanimelist.net/images/manga/3/148389l.jpg
33,Baby★Love,,ベイビィ★LOVE,Manga,2471,7.34,1995,https://cdn.myanimelist.net/images/manga/4/19225l.jpg
33,Chuuka Ichiban!,,中華一番！,Manga,1658,7.34,1995,https://cdn.myanimelist.net/images/manga/1/201802l.jpg
33,Mars Gaiden: Namae no Nai Uma,Mars: A Horse with No Name,MARS外伝 名前のない馬,Manga,2881,7.34,1995,https://cdn.myanimelist.net/images/manga/3/191264l.jpg
33,Shounen-tachi no Ita Natsu: Melody of Jenny,,少年たちのいた夏 〜Melody of Jenny〜 北条司短編集［3］,Manga,459,7.34,1995,https://cdn.myanimelist.net/images/manga/3/25692l.jpg
37,Endou Hiroki Tanpenshuu,Tanpenshu,遠藤浩輝短編集,Manga,6013,7.33,1995,https://cdn.myanimelist.net/images/manga/1/138571l.jpg
38,Tsubasa wo Motsu Mono,Tsubasa: Those With Wings,翼を持つ者,Manga,2617,7.3,1995,https://cdn.myanimelist.net/images/manga/2/270467l.jpg
39,Tetsunabe no Jan,Iron Wok Jan!,鉄鍋のジャン,Manga,2206,7.28,1995,https://cdn.myanimelist.net/images/manga/1/150687l.jpg
40,Dan Doh!!,,ダンドー,Manga,574,7.24,1995,https://cdn.myanimelist.net/images/manga/5/334450l.jpg
41,Kung Fu Komang,,무술소년 꼬망,Manhwa,235,7.14,1995,https://cdn.myanimelist.net/images/manga/3/132601l.jpg
42,Love Catalogue,Love Catalogue,恋愛カタログ,Manga,780,7.12,1995,https://cdn.myanimelist.net/images/manga/1/261032l.jpg
43,Hitsuji no Uta,Lament of the Lamb,羊のうた,Manga,10918,7.09,1995,https://cdn.myanimelist.net/images/manga/2/173240l.jpg
44,Kimi ga Waratta,,君が笑った,Manga,2208,7.07,1995,https://cdn.myanimelist.net/images/manga/5/140947l.jpg
45,Kanon,Kanon,花音―かのん―,Manga,1225,7.06,1995,https://cdn.myanimelist.net/images/manga/1/250797l.jpg
45,Ragnarok,Ragnarok,라그나로크,Manhwa,6342,7.06,1995,https://cdn.myanimelist.net/images/manga/5/305661l.jpg
47,Lovers' Kiss,,ラヴァーズ・キス,Manga,624,7.05,1995,https://cdn.myanimelist.net/images/manga/4/265133l.jpg
47,Mimi wo Sumaseba: Shiawase na Jikan,Whisper of the Heart: Happy Time,耳をすませば 幸せな時間,Manga,1526,7.05,1995,https://cdn.myanimelist.net/images/manga/1/270927l.jpg
47,Return,Return,リターン,Manga,1373,7.05,1995,https://cdn.myanimelist.net/images/manga/1/10808l.jpg
50,Hadashi no Aitsu,,裸足のアイツ,Manga,626,7.04,1995,https://cdn.myanimelist.net/images/manga/1/163005l.jpg
50,Wild Half,,WILD HALF,Manga,356,7.04,1995,https://cdn.myanimelist.net/images/manga/1/160477l.jpg
52,Vendemiaire no Tsubasa,,ヴァンデミエールの翼,Manga,2707,6.99,1995,https://cdn.myanimelist.net/images/manga/3/1331l.jpg
53,My Precious,,,Manga,645,6.98,1995,https://cdn.myanimelist.net/images/manga/3/2138l.jpg
54,Karakurizoushi Ayatsuri Sakon,,人形草紙あやつり左近,Manga,1309,6.96,1995,https://cdn.myanimelist.net/images/manga/2/201577l.jpg
54,Rockman X2,,,Manga,375,6.96,1995,https://cdn.myanimelist.net/images/manga/1/35093l.jpg
56,Rica tte Kanji!?,Tokyo Love: Rica'tte Kanji!?,リカって感じ!?,Manga,471,6.95,1995,https://cdn.myanimelist.net/images/manga/2/155228l.jpg
57,Angelique,,アンジェリーク,Manga,898,6.93,1995,https://cdn.myanimelist.net/images/manga/3/202730l.jpg
58,A.I. Revolution,A.I. Revolution,Ａ・Ｉレボリューション,Manga,577,6.89,1995,https://cdn.myanimelist.net/images/manga/1/162173l.jpg
58,Gakkou Kaidan,,学校怪談,Manga,785,6.89,1995,https://cdn.myanimelist.net/images/manga/2/137929l.jpg
58,Mirai no Utena,Tower of the Future,未来のうてな,Manga,567,6.89,1995,https://cdn.myanimelist.net/images/manga/5/21660l.jpg
61,Stardust Memories,,スターダストメモリーズ,Manga,2490,6.87,1995,https://cdn.myanimelist.net/images/manga/5/32551l.jpg
62,Drakuun,Drakuun: Dragon Princess Warrior,ドラクゥーン 竜姫兵,Manga,572,6.86,1995,https://cdn.myanimelist.net/images/manga/2/211875l.jpg
62,Kyoukasho ni Nai!,,教科書にないッ！,Manga,1899,6.86,1995,https://cdn.myanimelist.net/images/manga/1/188888l.jpg
64,Yami no Alexandra,Alexandra in Darkness,闇のアレキサンドラ,Manga,480,6.85,1995,https://cdn.myanimelist.net/images/manga/2/288914l.jpg
64,Yume no Shiro: Mahou Tsukai Series,Castle of Dreams: Stories from the Kare Kano Creator,夢の城 -魔法使いシリーズ-,Manga,746,6.85,1995,https://cdn.myanimelist.net/images/manga/2/4660l.jpg
66,Himitsu no Kaidan,,ひみつの階段,Manga,641,6.84,1995,https://cdn.myanimelist.net/images/manga/2/172205l.jpg
67,Mint de Kiss Me,Mint de Kiss Me,ミントでKiss me,Manga,970,6.83,1995,https://cdn.myanimelist.net/images/manga/3/258984l.jpg
68,CLAMP Gakuen Kaikigenshou Kenkyuukai Jiken File,CLAMP School Paranormal Investigators,CLAMP学園怪奇現象研究会事件ファイル,Light Novel,1150,6.82,1995,https://cdn.myanimelist.net/images/manga/2/10135l.jpg
68,Kimi shika Iranai,,君しかいらない,Manga,1904,6.82,1995,https://cdn.myanimelist.net/images/manga/1/201079l.jpg
70,Mister Mermaid,,ミスターマーメイド,Manga,1024,6.81,1995,https://cdn.myanimelist.net/images/manga/1/17063l.jpg
71,Blue,Blue,blue,Manga,5513,6.8,1995,https://cdn.myanimelist.net/images/manga/1/276450l.jpg
72,Shin Kidou Senki Gundam Wing,Mobile Suit Gundam Wing,新機動戦記ガンダムＷ〈ウイング〉,Manga,2492,6.77,1995,https://cdn.myanimelist.net/images/manga/3/301296l.jpg
73,Jeanne,Joan,ジャンヌ Jeanne,Manga,1027,6.76,1995,https://cdn.myanimelist.net/images/manga/3/181390l.jpg
74,Houkago wa Koi no Yokan,,宮坂香帆傑作集① 放課後は恋の予感,Manga,1550,6.74,1995,https://cdn.myanimelist.net/images/manga/2/190407l.jpg
74,Shadow Lady,Shadow Lady,SHADOW LADY,Manga,3149,6.74,1995,https://cdn.myanimelist.net/images/manga/2/166887l.jpg
76,1 or W: Takahashi Rumiko Tanpenshuu,Rumic Theater: One or Double,高橋留美子短編集 1 or W -ワン・オア・ダブル-,Manga,853,6.72,1995,https://cdn.myanimelist.net/images/manga/1/295651l.jpg
77,Fiancée Shitai,I Want to Be a Fiancée,フィアンセしたい,Manga,1503,6.66,1995,https://cdn.myanimelist.net/images/manga/2/152407l.jpg
77,Sayonara no Riyuu,Reason for Goodbye,さよならの理由,Manga,471,6.66,1995,https://cdn.myanimelist.net/images/manga/5/18109l.jpg
79,Secret Plot,,SECRET PLOT,Manga,1088,6.64,1995,https://cdn.myanimelist.net/images/manga/3/176011l.jpg
80,Kushami: Urasawa Naoki Tanpenshuu,Sneeze: Naoki Urasawa Story Collection,くしゃみ 浦沢直樹短編集,Manga,4240,6.62,1995,https://cdn.myanimelist.net/images/manga/2/232632l.jpg
81,Haisha,Ashen Victor,灰者,Manga,4584,6.6,1995,https://cdn.myanimelist.net/images/manga/1/274717l.jpg
81,Shin Megami Tensei [Kahn],,真・女神転生 [KAHN],Manga,685,6.6,1995,https://cdn.myanimelist.net/images/manga/4/167349l.jpg
83,Doraemon,,ドラえもん,One-shot,2005,6.56,1995,https://cdn.myanimelist.net/images/manga/3/39126l.jpg
84,Missing Piece,,ミッシング・ピース,Manga,635,6.55,1995,https://cdn.myanimelist.net/images/manga/3/272954l.jpg
84,Sora yori Takaku,,天より高く,Manga,872,6.55,1995,https://cdn.myanimelist.net/images/manga/3/196740l.jpg
86,Azel Seimaden - Yami no Kakan,,アゼル聖魔伝 - 闇の果敢,Doujinshi,372,6.54,1995,https://cdn.myanimelist.net/images/manga/1/34314l.jpg
87,Gin no Kaze,,銀の風 遠い刻 - 小田切ほたる短編集,Manga,696,6.53,1995,https://cdn.myanimelist.net/images/manga/3/18110l.jpg
87,Yume Miru Happa,,夢みる葉っぱ,Manga,647,6.53,1995,https://cdn.myanimelist.net/images/manga/2/272953l.jpg
89,Clowick Canaan-Vail,,,Doujinshi,391,6.5,1995,https://cdn.myanimelist.net/images/manga/2/5581l.jpg
89,Die,,,Doujinshi,4539,6.5,1995,https://cdn.myanimelist.net/images/manga/1/11775l.jpg
89,Jigoku no Komoriuta,Lullabies from Hell,地獄の子守歌,Manga,2041,6.5,1995,https://cdn.myanimelist.net/images/manga/1/15870l.jpg
89,Sebiro no Housekeeper,,,Manga,388,6.5,1995,https://cdn.myanimelist.net/images/manga/3/10492l.jpg
93,Magic Knight Rayearth Gaiden,,魔法騎士レイアース 外伝,One-shot,774,6.45,1995,https://cdn.myanimelist.net/images/manga/2/128893l.jpg
94,Sakura Tsuushin,,桜通信,Manga,2329,6.44,1995,https://cdn.myanimelist.net/images/manga/1/53521l.jpg
95,Bathroom Guuwa,,バスルーム寓話,Manga,1051,6.43,1995,https://cdn.myanimelist.net/images/manga/1/174022l.jpg
96,Gesuigai,,下水街,Manga,604,6.42,1995,https://cdn.myanimelist.net/images/manga/1/49439l.jpg
96,Ra-i,Ra-i,ライ,Manga,392,6.42,1995,https://cdn.myanimelist.net/images/manga/1/265855l.jpg
98,Dramatic Irony,,DRAMATIC IRONY,Manga,601,6.41,1995,https://cdn.myanimelist.net/images/manga/5/112095l.jpg
99,Takeki Ryuusei,,猛き龍星,Manga,385,6.4,1995,https://cdn.myanimelist.net/images/manga/3/260324l.jpg
100,Dokkan Love,,どっかんLOVE,Manga,286,6.39,1995,https://cdn.myanimelist.net/images/manga/1/103947l.jpg
101,Banji Kaichou,,万事快調,Manga,1017,6.38,1995,https://cdn.myanimelist.net/images/manga/2/157279l.jpg
102,Lost Angel,Lost Angel,LOST ANGEL －失楽天使－,Manga,720,6.35,1995,https://cdn.myanimelist.net/images/manga/1/271102l.jpg
103,Kuchisake Onna Densetsu,,口裂け女伝説,Manga,626,6.32,1995,https://cdn.myanimelist.net/images/manga/3/137867l.jpg
104,Sheets no Sukima,Between the Sheets,シーツの隙間,Manga,1250,6.31,1995,https://cdn.myanimelist.net/images/manga/2/265983l.jpg
105,Itaitashii Love,,痛々しいラヴ,Manga,2218,6.28,1995,https://cdn.myanimelist.net/images/manga/3/65113l.jpg
106,Gichigichi-kun,,ギチギチくん,Manga,1180,6.2,1995,https://cdn.myanimelist.net/images/manga/3/172307l.jpg
107,Angel Dust,,ANGEL DUST,Manga,778,6.19,1995,https://cdn.myanimelist.net/images/manga/3/152354l.jpg
107,Kreuz,,クロイツ,Manga,383,6.19,1995,https://cdn.myanimelist.net/images/manga/1/33459l.jpg
107,Shoujo Pandora,,少女パンドラ,Manga,1400,6.19,1995,https://cdn.myanimelist.net/images/manga/1/66189l.jpg
110,Jagua,,JAGUA,One-shot,228,6.12,1995,https://cdn.myanimelist.net/images/manga/2/228638l.jpg
111,Community News,,ギョーカイ通信,One-shot,234,6.11,1995,https://cdn.myanimelist.net/images/manga/3/261205l.jpg
112,Armitage III,,ARMITAGEⅢ アミテージ・ザ・サード,Manga,967,6.1,1995,https://cdn.myanimelist.net/images/manga/1/230933l.jpg
113,Dahlia the Vampire,Death is a Kiss,DAHLIA THE VAMPIRE,Manga,671,6.08,1995,https://cdn.myanimelist.net/images/manga/1/194892l.jpg
114,XY,,XY,Manga,598,6.07,1995,https://cdn.myanimelist.net/images/manga/1/2292l.jpg
