rank,title,title_english,title_japanese,type,members,score,year,image_url
1,86,86: Eighty-Six,86―エイティシックス―,Light Novel,54045,8.87,2017,https://cdn.myanimelist.net/images/manga/3/194315l.jpg
2,Monogatari Series: Monster Season,,〈物語〉シリーズ モンスターシーズン,Light Novel,10132,8.7,2017,https://cdn.myanimelist.net/images/manga/1/198051l.jpg
3,Ikoku Nikki,Journal with Witch,違国日記,Manga,16112,8.69,2017,https://cdn.myanimelist.net/images/manga/2/216687l.jpg
4,Kusuriya no Hitorigoto,The Apothecary Diaries,薬屋のひとりごと,Manga,96925,8.68,2017,https://cdn.myanimelist.net/images/manga/3/201154l.jpg
5,Mo Dao Zu Shi,Grandmaster of Demonic Cultivation: Mo Dao Zu Shi,魔道祖师,Manhua,21303,8.65,2017,https://cdn.myanimelist.net/images/manga/1/267154l.jpg
6,Blue Period,Blue Period,ブルーピリオド,Manga,145927,8.61,2017,https://cdn.myanimelist.net/images/manga/2/204827l.jpg
7,"Umarekawattemo Mata, Watashi to Kekkon shitekuremasu ka",Will you marry me again if you are reborn?,生まれ変わってもまた、私と結婚してくれますか,Manga,35493,8.59,2017,https://cdn.myanimelist.net/images/manga/1/211769l.jpg
8,Toshokan no Daimajutsushi,Magus of the Library,圕の大魔術師,Manga,29719,8.48,2017,https://cdn.myanimelist.net/images/manga/3/208938l.jpg
9,Here U Are,Here U Are,Here U Are,Manhua,34026,8.46,2017,https://cdn.myanimelist.net/images/manga/1/226061l.jpg
10,Who Made Me a Princess,Who Made Me a Princess,어느 날 공주가 되어버렸다,Manhwa,70186,8.45,2017,https://cdn.myanimelist.net/images/manga/1/222587l.jpg
11,Urasekai Picnic,Otherside Picnic,裏世界ピクニック,Novel,4925,8.4,2017,https://cdn.myanimelist.net/images/manga/2/240259l.jpg
12,Her Tale of Shim Chong,Her Tale of Shim Chong,그녀의 심청,Manhwa,13125,8.39,2017,https://cdn.myanimelist.net/images/manga/1/229462l.jpg
13,Bleach: Can't Fear Your Own World,Bleach: Can't Fear Your Own World,BLEACH Can't Fear Your Own World,Light Novel,10943,8.38,2017,https://cdn.myanimelist.net/images/manga/1/291343l.jpg
13,Mairimashita! Iruma-kun,Welcome to Demon School! Iruma-kun,魔入りました!入間くん,Manga,75226,8.38,2017,https://cdn.myanimelist.net/images/manga/1/198066l.jpg
13,"Mata, Onaji Yume wo Miteita",I Had That Same Dream Again,また、同じ夢を見ていた,Manga,27918,8.38,2017,https://cdn.myanimelist.net/images/manga/3/207726l.jpg
16,Ojisama to Neko,A Man & His Cat,おじさまと猫,Manga,24937,8.3,2017,https://cdn.myanimelist.net/images/manga/2/208216l.jpg
17,Bocchi the Rock!,Bocchi the Rock!,ぼっち・ざ・ろっく!,Manga,33668,8.29,2017,https://cdn.myanimelist.net/images/manga/2/224954l.jpg
18,Boy Meets Maria,Boy Meets Maria,ボーイミーツマリア,Manga,33680,8.27,2017,https://cdn.myanimelist.net/images/manga/1/225981l.jpg
18,Date A Live Fragment: Date A Bullet,,デート・ア・ライブ フラグメント デート・ア・バレット,Light Novel,3684,8.27,2017,https://cdn.myanimelist.net/images/manga/1/193018l.jpg
18,Ren Zha Fanpai Zijiu Xitong,The Scum Villain's Self-Saving System: Ren Zha Fanpai Zijiu Xitong,人渣反派自救系統,Novel,5689,8.27,2017,https://cdn.myanimelist.net/images/manga/2/258777l.jpg
21,Steins;Gate 0,Steins;Gate 0,STEINS;GATE 0,Manga,7091,8.26,2017,https://cdn.myanimelist.net/images/manga/1/208537l.jpg
21,Sweet Home,Sweet Home,스위트 홈,Manhwa,95926,8.26,2017,https://cdn.myanimelist.net/images/manga/3/227600l.jpg
23,King's Maker,,킹스메이커,Manhwa,15525,8.24,2017,https://cdn.myanimelist.net/images/manga/2/222761l.jpg
23,NieR:Automata,NieR:Automata,NieR：Automata,Novel,13855,8.24,2017,https://cdn.myanimelist.net/images/manga/2/243834l.jpg
23,Summertime Render,Summertime Rendering,サマータイムレンダ,Manga,63607,8.24,2017,https://cdn.myanimelist.net/images/manga/3/261167l.jpg
26,Dr. Stone,Dr. Stone,Dr.STONE,Manga,217467,8.2,2017,https://cdn.myanimelist.net/images/manga/1/197883l.jpg
26,Mystery to Iu nakare,Don't Call It Mystery,ミステリと言う勿れ,Manga,14283,8.2,2017,https://cdn.myanimelist.net/images/manga/2/206107l.jpg
28,Therapy Game,Therapy Game,セラピーゲーム,Manga,12345,8.19,2017,https://cdn.myanimelist.net/images/manga/2/224901l.jpg
28,Why Raeliana Ended Up at the Duke's Mansion,Why Raeliana Ended Up at the Duke's Mansion,그녀가 공작저로 가야 했던 사정,Manhwa,51424,8.19,2017,https://cdn.myanimelist.net/images/manga/1/275996l.jpg
30,Rumspringa no Joukei,The Scene of My Rumspringa,ラムスプリンガの情景,Manga,3717,8.15,2017,https://cdn.myanimelist.net/images/manga/3/220589l.jpg
31,Heesu in Class 2,Heesu in Class 2,2반 이희수,Manhwa,8497,8.14,2017,https://cdn.myanimelist.net/images/manga/3/239496l.jpg
31,Rojica to Rakkasei,Rojica & Rakkasei,ロジカとラッカセイ,Manga,9092,8.14,2017,https://cdn.myanimelist.net/images/manga/2/250608l.jpg
31,Runway de Waratte,Smile Down the Runway,ランウェイで笑って,Manga,19735,8.14,2017,https://cdn.myanimelist.net/images/manga/2/200705l.jpg
34,Karakai Jouzu no (Moto) Takagi-san,,からかい上手の（元）高木さん,Manga,50395,8.09,2017,https://cdn.myanimelist.net/images/manga/2/204600l.jpg
35,Sign,Sign,수화,Manhwa,10941,8.08,2017,https://cdn.myanimelist.net/images/manga/1/334103l.jpg
36,Chi no Wadachi,Blood on the Tracks,血の轍,Manga,140019,8.07,2017,https://cdn.myanimelist.net/images/manga/1/200350l.jpg
36,One Room Angel,One Room Angel,ワンルームエンジェル,Manga,9207,8.07,2017,https://cdn.myanimelist.net/images/manga/2/226252l.jpg
38,Kusuriya no Hitorigoto: Maomao no Koukyuu Nazotoki Techou,The Apothecary Diaries: Maomao's Notes on the Inner Palace,薬屋のひとりごと 猫猫の後宮謎解き手帳,Manga,4634,8.06,2017,https://cdn.myanimelist.net/images/manga/2/207249l.jpg
39,MADK,MADK,MADK,Manga,11730,8.05,2017,https://cdn.myanimelist.net/images/manga/2/279874l.jpg
40,Jujutsu Kaisen 0: Tokyo Toritsu Jujutsu Koutou Senmon Gakkou,Jujutsu Kaisen 0,呪術廻戦 0 東京都立呪術高等専門学校,Manga,128190,8.04,2017,https://cdn.myanimelist.net/images/manga/2/219336l.jpg
41,Burning Effect,Burning Effect,버닝 이펙트,Manhwa,1310,8.03,2017,https://cdn.myanimelist.net/images/manga/3/331144l.jpg
41,Kagami no Kojou,Lonely Castle in the Mirror,かがみの孤城,Novel,1808,8.03,2017,https://cdn.myanimelist.net/images/manga/3/256334l.jpg
43,Ao no Flag,Blue Flag,青のフラッグ,Manga,74743,8.0,2017,https://cdn.myanimelist.net/images/manga/3/194070l.jpg
