rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Nana,Nana,NANA,Manga,179208,8.82,2000,https://cdn.myanimelist.net/images/manga/1/262324l.jpg
2,Beck,BECK: Mongolian Chop Squad,BECK,Manga,95100,8.71,2000,https://cdn.myanimelist.net/images/manga/3/253274l.jpg
3,Dorohedoro,Dorohedoro,ドロヘドロ,Manga,210211,8.68,2000,https://cdn.myanimelist.net/images/manga/3/258246l.jpg
4,Kino no Tabi: The Beautiful World,Kino no Tabi: The Beautiful World,キノの旅 -the Beautiful World-,Light Novel,22345,8.66,2000,https://cdn.myanimelist.net/images/manga/2/333085l.jpg
5,Tobaku Hakairoku Kaiji,,賭博破戒録カイジ,Manga,13507,8.45,2000,https://cdn.myanimelist.net/images/manga/1/302202l.jpg
6,Holyland,,ホーリーランド,Manga,99527,8.44,2000,https://cdn.myanimelist.net/images/manga/3/258962l.jpg
7,Kamigami no Itadaki,The Summit of the Gods,神々の山嶺,Manga,20699,8.33,2000,https://cdn.myanimelist.net/images/manga/2/166336l.jpg
8,Hachimitsu to Clover,Honey and Clover,ハチミツとクローバー,Manga,27399,8.28,2000,https://cdn.myanimelist.net/images/manga/3/184591l.jpg
9,Hikari to Tomo ni...: Jiheishouji wo Kakaete,With the Light: Raising an Autistic Child,光とともに… ～自閉症児を抱えて～,Manga,7117,8.26,2000,https://cdn.myanimelist.net/images/manga/3/179208l.jpg
10,Sakigake!! Cromartie Koukou,Cromartie High School,魁!! クロマティ高校,Manga,15763,8.14,2000,https://cdn.myanimelist.net/images/manga/3/265952l.jpg
11,Gantz,Gantz,GANTZ,Manga,263662,8.08,2000,https://cdn.myanimelist.net/images/manga/1/278020l.jpg
12,Yamato Nadeshiko Shichihenge♥,The Wallflower: Yamatonadeshiko Shichihenge,ヤマトナデシコ七変化♥,Manga,29098,7.98,2000,https://cdn.myanimelist.net/images/manga/2/173084l.jpg
13,Kimi wa Pet,Tramps Like Us,きみはペット,Manga,24152,7.97,2000,https://cdn.myanimelist.net/images/manga/3/165611l.jpg
14,Shanaou Yoshitsune,,遮那王 義経,Manga,1781,7.87,2000,https://cdn.myanimelist.net/images/manga/2/287283l.jpg
15,Battle Royale,Battle Royale,バトル・ロワイアル,Manga,77954,7.85,2000,https://cdn.myanimelist.net/images/manga/1/262978l.jpg
15,Jin,Jin,JIN-仁-,Manga,7672,7.85,2000,https://cdn.myanimelist.net/images/manga/3/159859l.jpg
17,Kamen Rider Spirits,,仮面ライダーSPIRITS,Manga,3127,7.84,2000,https://cdn.myanimelist.net/images/manga/3/185785l.jpg
18,Dogs: Stray Dogs Howling in the Dark,Dogs: Prelude,狗-DOGS- Stray dogs howling in the dark,Manga,20190,7.83,2000,https://cdn.myanimelist.net/images/manga/3/259648l.jpg
19,Black Cat,Black Cat,BLACK CAT,Manga,51557,7.79,2000,https://cdn.myanimelist.net/images/manga/2/186071l.jpg
19,Chobits,Chobits,ちょびっツ,Manga,74822,7.79,2000,https://cdn.myanimelist.net/images/manga/3/260812l.jpg
19,Full Metal Panic!,Full Metal Panic,フルメタル・パニック！,Manga,19064,7.79,2000,https://cdn.myanimelist.net/images/manga/3/259713l.jpg
22,Dorabase: Doraemon Super Baseball Gaiden,,ドラベース ドラえもん超野球〈スーパーベースボール〉外伝,Manga,1539,7.77,2000,https://cdn.myanimelist.net/images/manga/1/187761l.jpg
23,FLCL,FLCL,フリクリ,Light Novel,5259,7.75,2000,https://cdn.myanimelist.net/images/manga/1/11144l.jpg
24,Yureka,iD_eNTITY,유레카,Manhwa,9302,7.71,2000,https://cdn.myanimelist.net/images/manga/4/2119l.jpg
25,Kurosagi Shitai Takuhaibin,The Kurosagi Corpse Delivery Service,黒鷺死体宅配便,Manga,16864,7.69,2000,https://cdn.myanimelist.net/images/manga/1/148961l.jpg
26,Mondaiteiki Sakuhinshu,Confidential Confessions,問題提起 作品集,Manga,6494,7.68,2000,https://cdn.myanimelist.net/images/manga/1/11131l.jpg
27,Mahou Tsukai Kurohime,Kurohime,魔砲使い 黒姫,Manga,15104,7.67,2000,https://cdn.myanimelist.net/images/manga/2/143957l.jpg
28,DOLL: IC in a Doll,DOLL,DOLL,Manga,2725,7.65,2000,https://cdn.myanimelist.net/images/manga/2/11704l.jpg
28,I Wish...,I Wish...,I WISH...,Manhwa,1949,7.65,2000,https://cdn.myanimelist.net/images/manga/1/261786l.jpg
28,Joou-sama no Inu,Her Majesty's Dog,女王様の犬,Manga,5976,7.65,2000,https://cdn.myanimelist.net/images/manga/3/129849l.jpg
31,Oyaji,,親父,Manga,7702,7.64,2000,https://cdn.myanimelist.net/images/manga/2/185449l.jpg
32,Ma Series,,㋮シリーズ,Light Novel,1877,7.62,2000,https://cdn.myanimelist.net/images/manga/3/6989l.jpg
33,Buraiden Gai,,無頼伝 涯,Manga,6477,7.61,2000,https://cdn.myanimelist.net/images/manga/1/3993l.jpg
33,No.5,No.5,吾 ナンバーファイブ,Manga,7678,7.61,2000,https://cdn.myanimelist.net/images/manga/1/178634l.jpg
33,Sennen no Yuki,Millennium Snow,千年の雪,Manga,17386,7.61,2000,https://cdn.myanimelist.net/images/manga/4/1789l.jpg
36,Zipang,,ジパング,Manga,3954,7.59,2000,https://cdn.myanimelist.net/images/manga/1/209661l.jpg
37,Zelda no Densetsu: Toki no Ocarina,The Legend of Zelda: Ocarina of Time,ゼルダの伝説 時のオカリナ,Manga,21598,7.57,2000,https://cdn.myanimelist.net/images/manga/4/126027l.jpg
38,Captain Tsubasa: Road to 2002,,キャプテン翼 ROAD TO 2002,Manga,2819,7.54,2000,https://cdn.myanimelist.net/images/manga/2/175810l.jpg
38,Genjuu no Seiza,Genju no Seiza,幻獣の星座,Manga,2164,7.54,2000,https://cdn.myanimelist.net/images/manga/1/126579l.jpg
38,Imadoki!,Nowadays,イマドキ,Manga,13898,7.54,2000,https://cdn.myanimelist.net/images/manga/3/82696l.jpg
38,Parfait Tic!,,パフェちっく！,Manga,9515,7.54,2000,https://cdn.myanimelist.net/images/manga/2/191816l.jpg
42,Gogo Monster,GoGo Monster,GOGOモンスター,Manga,9748,7.53,2000,https://cdn.myanimelist.net/images/manga/2/152364l.jpg
43,Ginga Densetsu Riki,Silver Fang Legend Riki,銀牙伝説リキ,Manga,1644,7.52,2000,https://cdn.myanimelist.net/images/manga/3/229456l.jpg
43,Karate Shoukoushi Kohinata Minoru,,空手小公子小日向海流,Manga,20428,7.52,2000,https://cdn.myanimelist.net/images/manga/2/75107l.jpg
43,Silver,,シルバー,Manga,2452,7.52,2000,https://cdn.myanimelist.net/images/manga/2/24953l.jpg
46,Cantarella,Cantarella,カンタレラ,Manga,3694,7.5,2000,https://cdn.myanimelist.net/images/manga/3/207233l.jpg
46,Happy World!,,ハッピーワールド,Manga,4640,7.5,2000,https://cdn.myanimelist.net/images/manga/2/330409l.jpg
48,Taiyou no Ijiwaru,,太陽のイヂワル,Manga,1850,7.49,2000,https://cdn.myanimelist.net/images/manga/3/61005l.jpg
49,Pyuu to Fuku! Jaguar,,ピューと吹く! ジャガー,Manga,2582,7.46,2000,https://cdn.myanimelist.net/images/manga/3/169091l.jpg
50,Bokura no Oukoku,Our Kingdom,僕らの王国,Manga,2014,7.44,2000,https://cdn.myanimelist.net/images/manga/3/170877l.jpg
51,Dr. Kotou Shinryoujo,,Dr.コトー診療所,Manga,2158,7.43,2000,https://cdn.myanimelist.net/images/manga/1/179582l.jpg
52,Godhand Teru,,ゴッドハンド輝,Manga,1338,7.42,2000,https://cdn.myanimelist.net/images/manga/3/30024l.jpg
52,Tatakae! Ryouzanpaku Shijou Saikyou no Deshi,,戦え!梁山泊 史上最強の弟子,Manga,2836,7.42,2000,https://cdn.myanimelist.net/images/manga/4/30037l.jpg
52,Tetsuwan Girl,,鉄腕ガール,Manga,4958,7.42,2000,https://cdn.myanimelist.net/images/manga/2/186034l.jpg
55,Zone-00,Zone-00,ZONE-00,Manga,2922,7.41,2000,https://cdn.myanimelist.net/images/manga/1/191154l.jpg
56,Dear Mine,,ディア マイン,Manga,3794,7.4,2000,https://cdn.myanimelist.net/images/manga/2/270296l.jpg
56,Itou Junji Kyoufu Manga Collection: Michi no Nai Machi,,道のない街,Manga,8023,7.4,2000,https://cdn.myanimelist.net/images/manga/5/185882l.jpg
58,B-Eyes,,,Manga,977,7.39,2000,https://cdn.myanimelist.net/images/manga/4/35821l.jpg
58,Denkou Sekka BOYS,,電光石火BOYS,Manga,2951,7.39,2000,https://cdn.myanimelist.net/images/manga/4/20851l.jpg
60,Joshikousei: Girls-High,High School Girls,女子高生Girls-High,Manga,3210,7.38,2000,https://cdn.myanimelist.net/images/manga/3/152461l.jpg
60,Seiyou Kottou Yougashiten dj,,かなり人でなし,Doujinshi,970,7.38,2000,https://cdn.myanimelist.net/images/manga/1/19268l.jpg
60,Shin Tenchi Muyou! Ryououki,The All-New Tenchi Muyo!,新・天地無用! 魎皇鬼,Manga,1798,7.38,2000,https://cdn.myanimelist.net/images/manga/3/166977l.jpg
63,Itou Junji Kyoufu Manga Collection: Circus ga Kita,,サーカスが来た,Manga,8047,7.36,2000,https://cdn.myanimelist.net/images/manga/1/185884l.jpg
63,Love My Life,,ラブ マイ ライフ,Manga,4009,7.36,2000,https://cdn.myanimelist.net/images/manga/1/63243l.jpg
63,Milk Crown H!,,ミルククラウンH!(ハイ!),Manga,1332,7.36,2000,https://cdn.myanimelist.net/images/manga/2/149311l.jpg
63,Time Killers,Time Killers: Kazue Kato Short Story Collection,TIME KILLERS 加藤和恵短編集,Manga,8241,7.36,2000,https://cdn.myanimelist.net/images/manga/3/65561l.jpg
67,Eden no Hana,Flower of Eden,エデンの花,Manga,3845,7.35,2000,https://cdn.myanimelist.net/images/manga/3/40434l.jpg
67,Gouhou Drug,Legal Drug,合法ドラッグ,Manga,13292,7.35,2000,https://cdn.myanimelist.net/images/manga/1/185400l.jpg
67,Missile Happy!,Missile Happy!,ミサイル ハッピー！,Manga,2653,7.35,2000,https://cdn.myanimelist.net/images/manga/1/270466l.jpg
70,Mokke,,もっけ,Manga,1611,7.34,2000,https://cdn.myanimelist.net/images/manga/1/271205l.jpg
70,Zero,Zero - The Beginning of The Coffin,제로 - 시작의관,Manhwa,5683,7.34,2000,https://cdn.myanimelist.net/images/manga/2/11366l.jpg
72,Keijijou na Bokura,Our Everlasting,形而上なぼくら,Manga,1483,7.33,2000,https://cdn.myanimelist.net/images/manga/2/31099l.jpg
73,Tactics,Tactics,tactics,Manga,3708,7.32,2000,https://cdn.myanimelist.net/images/manga/3/158123l.jpg
74,Bal Jak,,발작,Manhwa,2591,7.3,2000,https://cdn.myanimelist.net/images/manga/3/14493l.jpg
75,M to N no Shouzou,Portrait of M and N,MとNの肖像,Manga,2525,7.29,2000,https://cdn.myanimelist.net/images/manga/3/270468l.jpg
75,Model,Model,MODEL 모델,Manhwa,6738,7.29,2000,https://cdn.myanimelist.net/images/manga/2/173620l.jpg
75,Nadeshiko Club,,ナデシコクラブ,Manga,2365,7.29,2000,https://cdn.myanimelist.net/images/manga/3/270470l.jpg
75,Ryuu no Yuigon,,竜の遺言,Manga,662,7.29,2000,https://cdn.myanimelist.net/images/manga/3/40146l.jpg
75,Shin Shirayuki-hime Densetsu Pretear,Prétear: The New Legend of Snow White,新白雪姫伝説プリーティア,Manga,5383,7.29,2000,https://cdn.myanimelist.net/images/manga/3/5198l.jpg
80,Gravitation: The Novel,Gravitation: The Novel,グラビテーション・ザ・ノベル,Light Novel,1545,7.26,2000,https://cdn.myanimelist.net/images/manga/2/287922l.jpg
80,Kindan no Koi wo Shiyou,,禁断の恋をしよう,Manga,4957,7.26,2000,https://cdn.myanimelist.net/images/manga/5/17066l.jpg
80,W-Pinch!!,,Wピンチ!!,Manga,1409,7.26,2000,https://cdn.myanimelist.net/images/manga/3/64629l.jpg
83,Chunchu: The Genocide Fiend,Chunchu: The Genocide Fiend,천추,Manhwa,3594,7.23,2000,https://cdn.myanimelist.net/images/manga/1/298137l.jpg
83,Milk Crown,,ミルククラウン,Manga,2008,7.23,2000,https://cdn.myanimelist.net/images/manga/1/163677l.jpg
85,Okujou Fuukei,Rooftop Scenery,屋上風景,Manga,1936,7.22,2000,https://cdn.myanimelist.net/images/manga/3/5934l.jpg
85,Shijou Saikyou no Gaiden,,史上最強のガイデン,Manga,2293,7.22,2000,https://cdn.myanimelist.net/images/manga/4/112093l.jpg
85,Slayers Special,Slayers Special,スレイヤーズすぺしゃる,Manga,1380,7.22,2000,https://cdn.myanimelist.net/images/manga/3/165195l.jpg
88,Hoero Pen,,吼えろペン,Manga,1126,7.21,2000,https://cdn.myanimelist.net/images/manga/2/208999l.jpg
89,Ja-Dou,,邪道,Manga,737,7.2,2000,https://cdn.myanimelist.net/images/manga/3/6282l.jpg
89,Ore wa Warukunai,Don't Blame Me,俺は悪くない,Manga,881,7.2,2000,https://cdn.myanimelist.net/images/manga/1/33048l.jpg
91,Umi ni Nemuru Hana,,海ニ眠ル花,Manga,620,7.19,2000,https://cdn.myanimelist.net/images/manga/2/8584l.jpg
92,Kimi no Kachi,You Win,きみの勝ち,Manga,1671,7.18,2000,https://cdn.myanimelist.net/images/manga/2/17725l.jpg
92,Ringo Nikki,,りんご日記,Manga,2119,7.18,2000,https://cdn.myanimelist.net/images/manga/5/23828l.jpg
94,Home,,ホーム,Manga,1605,7.17,2000,https://cdn.myanimelist.net/images/manga/2/5408l.jpg
94,Kafun Shoujo,Pollinic Girls Attack! Complete,花粉少女,Manga,1288,7.17,2000,https://cdn.myanimelist.net/images/manga/1/97137l.jpg
94,Kawaii Hito,,可愛いひと,Manga,1173,7.17,2000,https://cdn.myanimelist.net/images/manga/2/1179l.jpg
94,La Esperança,La Esperança,エスペランサ,Manga,1876,7.17,2000,https://cdn.myanimelist.net/images/manga/2/251758l.jpg
94,NOiSE,NOiSE,NOiSE,Manga,27006,7.17,2000,https://cdn.myanimelist.net/images/manga/1/177551l.jpg
99,PaniPoni,,ぱにぽに,Manga,1628,7.16,2000,https://cdn.myanimelist.net/images/manga/1/179079l.jpg
99,Parallel,,ぱられる,Manga,7184,7.16,2000,https://cdn.myanimelist.net/images/manga/1/196760l.jpg
99,Time Stranger Kyoko,Time Stranger Kyoko,時空異邦人KYOKO,Manga,9969,7.16,2000,https://cdn.myanimelist.net/images/manga/2/175908l.jpg
102,Hanada,,HANADA ハナダ,Manga,2397,7.15,2000,https://cdn.myanimelist.net/images/manga/3/38253l.jpg
102,Lovesick,,,Manga,1842,7.15,2000,https://cdn.myanimelist.net/images/manga/3/21592l.jpg
104,Mariappoi no!,Holy Mary!,マリアっぽいの！,Manga,488,7.14,2000,https://cdn.myanimelist.net/images/manga/2/333740l.jpg
105,Kare Made Love KM,Kare Made Love KM,彼までラブｋｍ,Manga,1542,7.13,2000,https://cdn.myanimelist.net/images/manga/4/343853l.jpg
105,Operation Liberate Men,Operation Liberate Men,남성해방 대작전,Manhwa,902,7.13,2000,https://cdn.myanimelist.net/images/manga/2/4884l.jpg
105,Sand Land,Sand Land,SAND LAND,Manga,14406,7.13,2000,https://cdn.myanimelist.net/images/manga/2/253120l.jpg
105,Sanzokuou,,山賊王,Manga,397,7.13,2000,https://cdn.myanimelist.net/images/manga/2/300653l.jpg
105,Tales of Destiny,,テイルズ オブ デスティニー,Manga,1628,7.13,2000,https://cdn.myanimelist.net/images/manga/3/5386l.jpg
105,Tsuyogari no Pure Soul,,強がりのPure Soul,One-shot,1375,7.13,2000,https://cdn.myanimelist.net/images/manga/3/152386l.jpg
111,Arcana,Arcana,ARCANA (アルカナ),Manga,3383,7.12,2000,https://cdn.myanimelist.net/images/manga/3/65647l.jpg
111,Heptagon,,ヘプタゴン,Manga,1371,7.12,2000,https://cdn.myanimelist.net/images/manga/1/149663l.jpg
113,Chikyuu Misaki,Chikyu Misaki,地球美紗樹,Manga,1189,7.11,2000,https://cdn.myanimelist.net/images/manga/2/324791l.jpg
113,Cinderalla-chan,Cinderalla,シンデラーラちゃん,Manga,787,7.11,2000,https://cdn.myanimelist.net/images/manga/2/272089l.jpg
113,Teizokurei Daydream,Ghost Talker's Daydream,低俗霊DAYDREAM,Manga,3974,7.11,2000,https://cdn.myanimelist.net/images/manga/3/179645l.jpg
116,Secret Kiss,,シークレット・キス,Manga,5144,7.1,2000,https://cdn.myanimelist.net/images/manga/4/123097l.jpg
117,Koibumi Biyori,A Perfect Day for Love Letters,恋文日和,Manga,794,7.09,2000,https://cdn.myanimelist.net/images/manga/1/187563l.jpg
118,Natsu Jikan,Summertime Memory,夏時間,Manga,976,7.08,2000,https://cdn.myanimelist.net/images/manga/2/169072l.jpg
119,Corseltel no Ryuujitsushi,,コーセルテルの竜術士,Manga,722,7.07,2000,https://cdn.myanimelist.net/images/manga/3/300195l.jpg
119,"Kiss, Zekkou, Kiss: Bokura no Baai",,キス、絶交、キス ボクらの場合,Manga,376,7.07,2000,https://cdn.myanimelist.net/images/manga/3/135551l.jpg
119,Muchakucha Daisuki.,,むちゃくちゃ大好き。,Manga,2716,7.07,2000,https://cdn.myanimelist.net/images/manga/2/113941l.jpg
119,One Piece: Loguetown-hen,,ONE PIECE ローグタウン編,Light Novel,2067,7.07,2000,https://cdn.myanimelist.net/images/manga/3/270719l.jpg
