rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Ribbon no Kishi,Princess Knight,リボンの騎士,TV,6923,6.74,1967,https://cdn.myanimelist.net/images/anime/1806/150475.jpg
2,Mach GoGoGo,Speed Racer,マッハＧｏＧｏＧｏ,TV,17611,6.69,1967,https://cdn.myanimelist.net/images/anime/4/40191.jpg
3,Perman,Perman,パーマン,TV,4998,6.62,1967,https://cdn.myanimelist.net/images/anime/7/53743.jpg
4,Mahoutsukai Sally,Sally the Witch,魔法使いサリー,TV,5719,6.58,1967,https://cdn.myanimelist.net/images/anime/8/67001.jpg
5,Ougon Bat,Golden Bat,黄金バット,TV,3358,6.49,1967,https://cdn.myanimelist.net/images/anime/1601/145691.jpg
6,Oraa Guzura Dado,Oraa Guzura Dado,おらぁグズラだど,TV,737,6.31,1967,https://cdn.myanimelist.net/images/anime/12/56771.jpg
7,Gokuu no Daibouken,Adventures of the Monkey King,悟空の大冒険,TV,1596,6.28,1967,https://cdn.myanimelist.net/images/anime/7/53219.jpg
8,Bouken Shounen Shadar,Adventure Boy Shadar,冒険少年シャダー,TV,1254,6.03,1967,https://cdn.myanimelist.net/images/anime/3/20774.jpg
10,Skyers 5,Skyers 5,スカイヤーズ5,TV,900,5.92,1967,https://cdn.myanimelist.net/images/anime/1010/130421.jpg
11,Bouken Gabotenjima,Adventure on the Gaboten Island,冒険ガボテン島,TV,867,5.91,1967,https://cdn.myanimelist.net/images/anime/5/20811.jpg
12,Kitakaze no Kureta Table-kake,Kitakaze no Kureta Table-kake,きたかぜのくれたテーブルかけ,Movie,328,5.64,1967,https://cdn.myanimelist.net/images/anime/3/81956.jpg
13,Hong Kil-dong,Hong Kil-dong,홍길동,Movie,670,5.5,1967,https://cdn.myanimelist.net/images/anime/1031/142882.jpg
15,Ninja Bugei-chou,Manual of Ninja Martial Arts,忍者武芸帳,Movie,2150,5.43,1967,https://cdn.myanimelist.net/images/anime/7/10466.jpg
16,Alps no Shoujo Heidi Pilot,Alps no Shoujo Heidi Pilot,アルプスの少女ハイジ パイロット版,Special,1434,5.3,1967,https://cdn.myanimelist.net/images/anime/2/29867.jpg
17,Shounen Jack to Mahoutsukai,Young Jack and the Witch,少年ジャックと魔法使い,Movie,1332,5.25,1967,https://cdn.myanimelist.net/images/anime/1607/147186.jpg
18,Kage,Shadow,かげ,Movie,807,5.2,1967,https://cdn.myanimelist.net/images/anime/8/71335.jpg
19,Yurikago no Uta,Yurikago no Uta,ゆりかごのうた,Music,344,5.19,1967,https://cdn.myanimelist.net/images/anime/1665/112114.jpg
20,Fuuga no Gihou,The Art of Fugue,風雅の技法,Movie,403,5.13,1967,https://cdn.myanimelist.net/images/anime/1771/137260.jpg
21,Yoninme no Ousama,Yoninme no Ousama,四人目の王さま,Music,384,5.05,1967,https://cdn.myanimelist.net/images/anime/1874/90246.jpg
22,Kaijuu ga Yattekuru,Kaijuu ga Yattekuru,怪獣がやってくる,Music,381,5.04,1967,https://cdn.myanimelist.net/images/anime/12/89035.jpg
23,Oyama no Taishou,Oyama no Taishou,お山の大将,Music,348,4.87,1967,https://cdn.myanimelist.net/images/anime/6/87694.jpg
24,Genei Toshi,Illusion City,幻影都市,Movie,529,4.84,1967,https://cdn.myanimelist.net/images/anime/1587/106836.jpg
25,Hana,Flower,花,Movie,1259,4.34,1967,https://cdn.myanimelist.net/images/anime/4/71195.jpg
26,Heya,Heya,部屋,Movie,2105,3.88,1967,https://cdn.myanimelist.net/images/anime/6/16392.jpg
