rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Oyasumi Punpun,Goodnight Punpun,おやすみプンプン,Manga,529645,8.97,2007,https://cdn.myanimelist.net/images/manga/3/266834l.jpg
2,3-gatsu no Lion,March Comes in Like a Lion,3月のライオン,Manga,81793,8.86,2007,https://cdn.myanimelist.net/images/manga/2/52283l.jpg
3,Kokou no Hito,The Climber,孤高の人,Manga,161569,8.84,2007,https://cdn.myanimelist.net/images/manga/1/324690l.jpg
4,Uchuu Kyoudai,Space Brothers,宇宙兄弟,Manga,43391,8.77,2007,https://cdn.myanimelist.net/images/manga/3/166256l.jpg
5,Chihayafuru,Chihayafuru,ちはやふる,Manga,55663,8.59,2007,https://cdn.myanimelist.net/images/manga/1/245072l.jpg
6,Sakamichi no Apollon,,坂道のアポロン,Manga,34234,8.5,2007,https://cdn.myanimelist.net/images/manga/3/254787l.jpg
7,Ookami to Koushinryou,Spice & Wolf,狼と香辛料,Manga,46838,8.47,2007,https://cdn.myanimelist.net/images/manga/3/153861l.jpg
8,Onanie Master Kurosawa,Onani Master Kurosawa,オナニーマスター黒沢,Manga,161651,8.4,2007,https://cdn.myanimelist.net/images/manga/3/212092l.jpg
9,SKET Dance,,SKET DANCE,Manga,36317,8.39,2007,https://cdn.myanimelist.net/images/manga/1/173959l.jpg
10,Katanagatari,Katanagatari: Sword Tale,刀語,Light Novel,9123,8.38,2007,https://cdn.myanimelist.net/images/manga/2/167366l.jpg
10,Kiichi VS,,キーチVS,Manga,4930,8.38,2007,https://cdn.myanimelist.net/images/manga/2/269277l.jpg
12,The Breaker,The Breaker,브레이커,Manhwa,152132,8.37,2007,https://cdn.myanimelist.net/images/manga/2/270151l.jpg
13,Hana to Akuma,,花と悪魔,Manga,45977,8.28,2007,https://cdn.myanimelist.net/images/manga/3/262244l.jpg
14,Toaru Majutsu no Index Gaiden: Toaru Kagaku no Railgun,A Certain Scientific Railgun,とある魔術の禁書目録外伝 とある科学の超電磁砲〈レールガン〉,Manga,32176,8.27,2007,https://cdn.myanimelist.net/images/manga/1/149212l.jpg
15,Dengeki Daisy,Dengeki Daisy,電撃デイジー,Manga,122971,8.26,2007,https://cdn.myanimelist.net/images/manga/1/152369l.jpg
16,Sengoku Youko,Sengoku Youko,戦国妖狐,Manga,21732,8.17,2007,https://cdn.myanimelist.net/images/manga/3/260807l.jpg
16,Totally Captivated,Totally Captivated,완전무결하게 사로잡히다,Manhwa,19388,8.17,2007,https://cdn.myanimelist.net/images/manga/5/30115l.jpg
18,Sora no Otoshimono,,そらのおとしもの,Manga,47025,8.16,2007,https://cdn.myanimelist.net/images/manga/2/188988l.jpg
19,Baby Steps,Baby Steps,ベイビーステップ,Manga,28290,8.15,2007,https://cdn.myanimelist.net/images/manga/2/202589l.jpg
20,Byousoku 5 Centimeter,5 Centimeters per Second,秒速5センチメートル,Novel,6355,8.14,2007,https://cdn.myanimelist.net/images/manga/3/281622l.jpg
21,Higurashi no Naku Koro ni - Dai 1-wa: Onikakushi-hen,,ひぐらしのなく頃に 第一話~鬼隠し編~,Light Novel,2670,8.13,2007,https://cdn.myanimelist.net/images/manga/1/286726l.jpg
21,Higurashi no Naku Koro ni - Dai 3-wa: Tatarigoroshi-hen,,ひぐらしのなく頃に 第三話～祟殺し編～,Light Novel,1927,8.13,2007,https://cdn.myanimelist.net/images/manga/1/135193l.jpg
23,Rosario to Vampire: Season II,Rosario+Vampire: Season II,ロザリオとバンパイア SeasonⅡ,Manga,71891,8.12,2007,https://cdn.myanimelist.net/images/manga/1/270596l.jpg
24,Oresama Teacher,Oresama Teacher,俺様ティーチャー,Manga,40704,8.11,2007,https://cdn.myanimelist.net/images/manga/3/269703l.jpg
25,Seven Days,Seven Days: Monday–Sunday,セブンデイズ,Manga,59030,8.1,2007,https://cdn.myanimelist.net/images/manga/3/270524l.jpg
26,Kono Sekai no Katasumi ni,In This Corner of the World,この世界の片隅に,Manga,10599,8.09,2007,https://cdn.myanimelist.net/images/manga/3/45441l.jpg
26,Noblesse,Noblesse,노블레스,Manhwa,116046,8.09,2007,https://cdn.myanimelist.net/images/manga/2/266261l.jpg
28,Shoukoku no Altair,Altair: A Record of Battles,将国のアルタイル,Manga,16770,8.08,2007,https://cdn.myanimelist.net/images/manga/1/172104l.jpg
29,Higurashi no Naku Koro ni - Dai 2-wa: Watanagashi-hen,,ひぐらしのなく頃に 第二話～綿流し編～,Light Novel,2088,8.07,2007,https://cdn.myanimelist.net/images/manga/1/134167l.jpg
29,Sakura-gari,,櫻狩り,Manga,8425,8.07,2007,https://cdn.myanimelist.net/images/manga/3/260780l.jpg
31,Giant Killing,Giant Killing,GIANT KILLING,Manga,15128,8.05,2007,https://cdn.myanimelist.net/images/manga/3/147425l.jpg
31,The Legend of the Sun Knight,,吾命騎士,Light Novel,3474,8.05,2007,https://cdn.myanimelist.net/images/manga/3/34580l.jpg
33,Yamamoto Zenjirou to Moushimasu,,山本善次朗と申します,Manga,7355,8.04,2007,https://cdn.myanimelist.net/images/manga/2/66297l.jpg
34,Adekan,Adekan,艶漢,Manga,11583,8.02,2007,https://cdn.myanimelist.net/images/manga/3/175521l.jpg
34,Clover,,クローバー,Manga,13657,8.02,2007,https://cdn.myanimelist.net/images/manga/2/165401l.jpg
34,Toradora!,Toradora!,とらドラ!,Manga,42433,8.02,2007,https://cdn.myanimelist.net/images/manga/2/174090l.jpg
37,Seitokai Yakuindomo,,生徒会役員共,Manga,25590,8.01,2007,https://cdn.myanimelist.net/images/manga/1/135853l.jpg
38,Tengen Toppa Gurren Lagann,,天元突破グレンラガン,Manga,16243,8.0,2007,https://cdn.myanimelist.net/images/manga/3/268490l.jpg
39,Yuuutsu na Asa,Blue Morning,憂鬱な朝,Manga,5810,7.99,2007,https://cdn.myanimelist.net/images/manga/3/266667l.jpg
40,Bokura no Kiseki,,ボクラノキセキ,Manga,16241,7.98,2007,https://cdn.myanimelist.net/images/manga/3/157890l.jpg
40,Code Geass: Hangyaku no Lelouch,Code Geass: Lelouch of the Rebellion,コードギアス 反逆のルルーシュ,Light Novel,5223,7.98,2007,https://cdn.myanimelist.net/images/manga/1/197070l.jpg
40,Hidoku Shinaide,Don't Be Cruel,酷くしないで,Manga,15074,7.98,2007,https://cdn.myanimelist.net/images/manga/1/40680l.jpg
40,Toshokan Sensou: Love & War,Library Wars: Love & War,図書館戦争 LOVE＆WAR,Manga,8997,7.98,2007,https://cdn.myanimelist.net/images/manga/2/138477l.jpg
44,Hori-san to Miyamura-kun,,堀さんと宮村くん,Manga,16341,7.96,2007,https://cdn.myanimelist.net/images/manga/2/173355l.jpg
44,Karneval,Karneval,カーニヴァル,Manga,38234,7.96,2007,https://cdn.myanimelist.net/images/manga/3/172699l.jpg
44,Strobe Edge,Strobe Edge,ストロボ・エッジ,Manga,68793,7.96,2007,https://cdn.myanimelist.net/images/manga/1/255194l.jpg
47,Shiki,,屍鬼,Manga,24073,7.95,2007,https://cdn.myanimelist.net/images/manga/1/56519l.jpg
48,Kimi ni Todoke,,君に届け,Light Novel,4870,7.94,2007,https://cdn.myanimelist.net/images/manga/1/38690l.jpg
48,Psyren,Psyren,PSYЯEN -サイレン-,Manga,100552,7.94,2007,https://cdn.myanimelist.net/images/manga/2/160868l.jpg
50,Clannad: Tomoyo After,Tomoyo After ~Dear Shining Memories~,智代アフター ～Dear Shining Memories～,Manga,8558,7.93,2007,https://cdn.myanimelist.net/images/manga/1/6141l.jpg
50,Dai Densetsu no Yuusha no Densetsu,,大伝説の勇者の伝説,Light Novel,3480,7.93,2007,https://cdn.myanimelist.net/images/manga/3/126791l.jpg
50,Finder no Hyouteki,,ファインダーの標的,Light Novel,1955,7.93,2007,https://cdn.myanimelist.net/images/manga/3/24979l.jpg
50,Kiss yori mo Hayaku,,キスよりも早く,Manga,41798,7.93,2007,https://cdn.myanimelist.net/images/manga/5/111965l.jpg
50,Sasameki Koto,Whispered Words,ささめきこと,Manga,25079,7.93,2007,https://cdn.myanimelist.net/images/manga/2/217658l.jpg
55,Clannad: Hikaru Mimamoru Sakamichi de,Clannad Official Another Story,CLANNAD～光見守る坂道で～,Manga,4068,7.92,2007,https://cdn.myanimelist.net/images/manga/1/162583l.jpg
55,L Change the WorLd,,L Change the WorLd,Light Novel,22832,7.92,2007,https://cdn.myanimelist.net/images/manga/3/11590l.jpg
55,Satougashi no Dangan wa Uchinukenai: A Lollypop or A Bullet,,砂糖菓子の弾丸は撃ちぬけない A Lollypop or A Bullet,Manga,19527,7.92,2007,https://cdn.myanimelist.net/images/manga/2/335177l.jpg
55,Toaru Majutsu no Index SS,A Certain Magical Index SS,とある魔術の禁書目録 SS,Light Novel,5057,7.92,2007,https://cdn.myanimelist.net/images/manga/2/58243l.jpg
59,Deadman Wonderland,Deadman Wonderland,デッドマン・ワンダーランド,Manga,214753,7.91,2007,https://cdn.myanimelist.net/images/manga/4/271990l.jpg
60,Tobaku Haouden Zero,Gambling Emperor Legend Zero,賭博覇王伝 零,Manga,7276,7.9,2007,https://cdn.myanimelist.net/images/manga/3/24288l.jpg
61,Decoration Disorder Disconnection,Decoration Disorder Disconnection,デコレーション・ディスオーダー・ディスコネクション,Light Novel,3230,7.89,2007,https://cdn.myanimelist.net/images/manga/1/22535l.jpg
