rank,title,title_english,title_japanese,type,members,score,year,image_url
7,Chi. Chikyuu no Undou ni Tsuite,Orb: On the Movements of the Earth,チ。―地球の運動について―,TV,213493,8.71,2024,https://cdn.myanimelist.net/images/anime/1749/145922.jpg
10,Look Back,Look Back,ルックバック,Movie,176439,8.64,2024,https://cdn.myanimelist.net/images/anime/1716/142633.jpg
12,Dungeon Meshi,Delicious in Dungeon,ダンジョン飯,TV,494059,8.6,2024,https://cdn.myanimelist.net/images/anime/1711/142478.jpg
16,Dandadan,Dan Da Dan,ダンダダン,TV,753624,8.5,2024,https://cdn.myanimelist.net/images/anime/1584/143719.jpg
21,Girls Band Cry,Girls Band Cry,ガールズバンドクライ,TV,116404,8.38,2024,
25,Kaijuu 8-gou,Kaiju No. 8,怪獣8号,TV,607404,8.28,2024,https://cdn.myanimelist.net/images/anime/1370/140362.jpg
27,Ore dake Level Up na Ken,Solo Leveling,俺だけレベルアップな件,TV,980697,8.26,2024,https://cdn.myanimelist.net/images/anime/1801/142390.jpg
28,Yubisaki to Renren,A Sign of Affection,ゆびさきと恋々,TV,300831,8.21,2024,https://cdn.myanimelist.net/images/anime/1478/140828.jpg
29,Ao no Hako,Blue Box,アオのハコ,TV,260600,8.21,2024,https://cdn.myanimelist.net/images/anime/1496/147108.jpg
34,The Fable,The Fable,ザ・ファブル,TV,88668,8.12,2024,
35,Make Heroine ga Oosugiru!,Makeine: Too Many Losing Heroines!,負けヒロインが多すぎる！,TV,282017,8.12,2024,https://cdn.myanimelist.net/images/anime/1332/143513.jpg
36,Ookami to Koushinryou: Merchant Meets the Wise Wolf,Spice and Wolf: Merchant Meets the Wise Wolf,狼と香辛料 MERCHANT MEETS THE WISE WOLF,TV,239195,8.11,2024,https://cdn.myanimelist.net/images/anime/1059/142414.jpg
42,Karasu wa Aruji wo Erabanai,Yatagarasu: The Raven Does Not Choose Its Master,烏は主を選ばない,TV,53259,8.06,2024,
43,Mushen Ji,Tales of Herding Gods,牧神记,ONA,13717,8.05,2024,
44,NieR:Automata Ver1.1a Part 2,NieR:Automata Ver1.1a (Cour 2),NieR:Automata Ver1.1a 第2クール,TV,99441,8.04,2024,https://cdn.myanimelist.net/images/anime/1364/143539.jpg
45,Given Movie 2: Hiiragi Mix,given The Movie: Hiiragi Mix,映画 ギヴン 柊mix,Movie,40298,8.02,2024,
46,Yuru Camp△ Season 3,Laid-Back Camp Season 3,ゆるキャン△ SEASON3,TV,94736,8.02,2024,
47,Mononoke Movie: Karakasa,Mononoke the Movie: Phantom in the Rain,劇場版モノノ怪 唐傘,Movie,40771,8.02,2024,
48,Ranma ½ (2024),Ranma ½,らんま1/2,TV,134212,8.01,2024,https://cdn.myanimelist.net/images/anime/1155/144299.jpg
49,Benghuai: Xing Qiong Tiedao - Gelamo de Yujin,Honkai: Star Rail - The Embers of Glamoth,《崩坏：星穹铁道》：「格拉默的余烬」,ONA,2764,7.97,2024,
50,Aishang Ta de Liyou Extra,The Girl Downstairs Extra,爱上她的理由,ONA,7748,7.96,2024,
