rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Mikkakan no Koufuku,Three Days of Happiness,三日間の幸福,Novel,45511,8.91,2013,https://cdn.myanimelist.net/images/manga/3/248674l.jpg
2,Koe no Katachi,A Silent Voice,聲の形,Manga,295323,8.86,2013,https://cdn.myanimelist.net/images/manga/1/120529l.jpg
3,ReLIFE,ReLIFE,ReLIFE,Manga,178314,8.63,2013,https://cdn.myanimelist.net/images/manga/2/171573l.jpg
4,Tobaku Datenroku Kaiji: One Poker-hen,,賭博堕天録カイジ ワン・ポーカー編,Manga,12392,8.62,2013,https://cdn.myanimelist.net/images/manga/3/311934l.jpg
5,Kono Subarashii Sekai ni Shukufuku wo!,Konosuba: God's Blessing on This Wonderful World!,この素晴らしい世界に祝福を！,Light Novel,60546,8.61,2013,https://cdn.myanimelist.net/images/manga/1/174932l.jpg
6,Wind Breaker,Wind Breaker,윈드 브레이커,Manhwa,68551,8.56,2013,https://cdn.myanimelist.net/images/manga/1/189563l.jpg
7,Blue Giant,Blue Giant,BLUE GIANT,Manga,29000,8.53,2013,https://cdn.myanimelist.net/images/manga/1/148869l.jpg
8,Given,Given,ギヴン,Manga,72386,8.49,2013,https://cdn.myanimelist.net/images/manga/1/172497l.jpg
9,Shiori Experience: Jimi na Watashi to Hen na Ojisan,,SHIORI EXPERIENCE ～ジミなわたしとヘンなおじさん～,Manga,24808,8.47,2013,https://cdn.myanimelist.net/images/manga/2/151902l.jpg
10,Youjo Senki,The Saga of Tanya the Evil,幼女戦記,Light Novel,27521,8.46,2013,https://cdn.myanimelist.net/images/manga/2/155214l.jpg
11,Tomodachi Game,Tomodachi Game,トモダチゲーム,Manga,98839,8.35,2013,https://cdn.myanimelist.net/images/manga/1/302138l.jpg
12,Mushishi Tokubetsu-hen: Hihamukage,,蟲師 特別篇「日蝕む翳」,Manga,7033,8.34,2013,https://cdn.myanimelist.net/images/manga/2/123403l.jpg
13,Mahoutsukai no Yome,The Ancient Magus' Bride,魔法使いの嫁,Manga,99543,8.33,2013,https://cdn.myanimelist.net/images/manga/3/121263l.jpg
14,Gekijouban Gintama: Kanketsu-hen - Yorozuya yo Eien Nare,,劇場版 銀魂 完結篇 万事屋よ永遠なれ,Light Novel,1915,8.31,2013,https://cdn.myanimelist.net/images/manga/2/160222l.jpg
15,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,Is It Wrong to Try to Pick Up Girls in a Dungeon?,ダンジョンに出会いを求めるのは間違っているだろうか,Light Novel,32129,8.26,2013,https://cdn.myanimelist.net/images/manga/1/186978l.jpg
15,Hai to Gensou no Grimgar,Grimgar of Fantasy and Ash,灰と幻想のグリムガル,Light Novel,24992,8.26,2013,https://cdn.myanimelist.net/images/manga/2/174954l.jpg
17,Kaichou wa Maid-sama!: Marriage,,会長はメイド様！マリアージュ,Manga,19593,8.25,2013,https://cdn.myanimelist.net/images/manga/2/210825l.jpg
18,Koimonogatari,Koimonogatari: Love Stories,こいものがたり,Manga,16765,8.23,2013,https://cdn.myanimelist.net/images/manga/2/211855l.jpg
19,xxxHOLiC: Rei,xxxHOLiC Rei,xxxHOLiC・戻,Manga,15439,8.21,2013,https://cdn.myanimelist.net/images/manga/2/243539l.jpg
20,Innocent,Innocent,イノサン,Manga,74310,8.2,2013,https://cdn.myanimelist.net/images/manga/1/275351l.jpg
21,Cheese in the Trap Season 3,Cheese in the Trap Season 3,치즈인더트랩 시즌3,Manhwa,11422,8.19,2013,https://cdn.myanimelist.net/images/manga/3/204020l.jpg
22,Blue Sky Complex,Blue Sky Complex,ブルースカイコンプレックス,Manga,16281,8.18,2013,https://cdn.myanimelist.net/images/manga/1/265105l.jpg
23,Fukigen na Mononokean,The Morose Mononokean,不機嫌なモノノケ庵,Manga,14808,8.16,2013,https://cdn.myanimelist.net/images/manga/3/130743l.jpg
23,Shingeki no Kyojin: Kuinaki Sentaku,Attack on Titan: No Regrets,進撃の巨人 悔いなき選択,Manga,55696,8.16,2013,https://cdn.myanimelist.net/images/manga/1/121101l.jpg
25,Amaama to Inazuma,Sweetness and Lightning,甘々と稲妻,Manga,28287,8.15,2013,https://cdn.myanimelist.net/images/manga/3/188833l.jpg
25,Hidamari ga Kikoeru,I Hear the Sunspot,ひだまりが聴こえる,Manga,36688,8.15,2013,https://cdn.myanimelist.net/images/manga/1/186753l.jpg
27,Gekijouban Mahou Shoujo Madoka★Magica: Shinpen - Hangyaku no Monogatari,Puella Magi Madoka★Magica: The Movie - Rebellion,劇場版 魔法少女まどか★マギカ [新編] 叛逆の物語,Manga,9251,8.13,2013,https://cdn.myanimelist.net/images/manga/3/107535l.jpg
28,Magi: Sinbad no Bouken,Magi: The Adventures of Sinbad,マギ シンドバッドの冒険,Manga,39155,8.12,2013,https://cdn.myanimelist.net/images/manga/3/209406l.jpg
29,Baraou no Souretsu,Requiem of the Rose King,薔薇王の葬列,Manga,22796,8.11,2013,https://cdn.myanimelist.net/images/manga/1/262927l.jpg
30,Karakai Jouzu no Takagi-san,Teasing Master Takagi-san,からかい上手の高木さん,Manga,85911,8.09,2013,https://cdn.myanimelist.net/images/manga/3/136045l.jpg
31,Hitoribocchi no ○○ Seikatsu,,ひとりぼっちの○○生活,Manga,26532,8.08,2013,https://cdn.myanimelist.net/images/manga/3/173131l.jpg
32,Colette wa Shinu Koto ni Shita,Colette Decides to Die,コレットは死ぬことにした,Manga,15001,8.05,2013,https://cdn.myanimelist.net/images/manga/3/269712l.jpg
32,"Owari no Seraph: Ichinose Guren, 16-sai no Catastrophe",Seraph of the End: Guren Ichinose - Catastrophe at Sixteen,終わりのセラフ 一瀬グレン、16歳の破滅〈カタストロフィ〉,Light Novel,9480,8.05,2013,https://cdn.myanimelist.net/images/manga/2/205755l.jpg
32,Tanaka-kun wa Itsumo Kedaruge,Tanaka-kun Is Always Listless,田中くんはいつもけだるげ,Manga,31518,8.05,2013,https://cdn.myanimelist.net/images/manga/2/125893l.jpg
35,Nekota no Koto ga Kininatte Shikatanai.,,猫田のことが気になって仕方ない。,Manga,12637,8.04,2013,https://cdn.myanimelist.net/images/manga/3/185397l.jpg
36,Danganronpa Kirigiri,,ダンガンロンパ霧切,Light Novel,6024,8.02,2013,https://cdn.myanimelist.net/images/manga/3/107919l.jpg
36,Tokyo Ghoul,Tokyo Ghoul,東京喰種トーキョーグール,Light Novel,16565,8.02,2013,https://cdn.myanimelist.net/images/manga/3/194456l.jpg
38,Chichikogusa,,ちちこぐさ,Manga,7749,8.01,2013,https://cdn.myanimelist.net/images/manga/3/96283l.jpg
39,Jitsu wa Watashi wa,"My Monster Secret: ""Actually, I am...""",実は私は,Manga,54295,7.98,2013,https://cdn.myanimelist.net/images/manga/3/191399l.jpg
40,Rakudai Kishi no Cavalry,Chivalry of a Failed Knight,落第騎士の英雄譚《キャバルリィ》,Light Novel,19141,7.97,2013,https://cdn.myanimelist.net/images/manga/2/157992l.jpg
40,Saenai Heroine no Sodatekata: Koisuru Metronome,,冴えない彼女〈ヒロイン〉の育てかた 恋するメトロノーム,Manga,12702,7.97,2013,https://cdn.myanimelist.net/images/manga/2/150334l.jpg
40,Tsuki ga Michibiku Isekai Douchuu,Tsukimichi: Moonlit Fantasy,月が導く異世界道中,Light Novel,11593,7.97,2013,https://cdn.myanimelist.net/images/manga/3/158263l.jpg
43,Arte,Arte,アルテ,Manga,15914,7.96,2013,https://cdn.myanimelist.net/images/manga/3/131495l.jpg
44,Skill of Lure,,유혹의 기술,Manhwa,22296,7.94,2013,https://cdn.myanimelist.net/images/manga/2/155593l.jpg
44,Sword Art Online: Progressive,Sword Art Online: Progressive,ソードアート・オンライン プログレッシブ,Manga,22728,7.94,2013,https://cdn.myanimelist.net/images/manga/2/164933l.jpg
46,New Game!,New Game!,NEW GAME!,Manga,25019,7.93,2013,https://cdn.myanimelist.net/images/manga/3/117451l.jpg
47,Namaikizakari.,Cheeky Brat,なまいきざかり。,Manga,83784,7.92,2013,https://cdn.myanimelist.net/images/manga/1/128825l.jpg
48,Tate no Yuusha no Nariagari,The Rising of the Shield Hero,盾の勇者の成り上がり,Light Novel,48613,7.91,2013,https://cdn.myanimelist.net/images/manga/3/115755l.jpg
49,Sousei no Onmyouji,Twin Star Exorcists,双星の陰陽師,Manga,58567,7.89,2013,https://cdn.myanimelist.net/images/manga/2/188935l.jpg
50,Donten ni Warau Gaiden,,曇天に笑う 外伝,Manga,5845,7.87,2013,https://cdn.myanimelist.net/images/manga/2/190626l.jpg
50,Kobayashi-san Chi no Maid Dragon,Miss Kobayashi's Dragon Maid,小林さんちのメイドラゴン,Manga,49247,7.87,2013,https://cdn.myanimelist.net/images/manga/3/138919l.jpg
