rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Arashi no Yousei,Storm Fairy,あらしの妖精,Manga,333,,1955,https://cdn.myanimelist.net/images/manga/2/291615l.jpg
2,Soyokaze-san,,そよ風さん,Manga,272,,1955,https://cdn.myanimelist.net/images/manga/3/261467l.jpg
3,Doron Chibimaru,,ドロンちび丸,Manga,192,,1955,https://cdn.myanimelist.net/images/manga/1/87719l.jpg
4,Kaika no Oni,,開化の鬼,Manga,88,,1955,https://cdn.myanimelist.net/images/manga/1/178601l.jpg
5,Bokutou-sensei,,木刀先生,Manga,13,,1955,https://cdn.myanimelist.net/images/manga/3/336928l.jpg
5,Yamabiko-sensei,,やまびこ先生,Manga,13,,1955,https://cdn.myanimelist.net/images/manga/2/321925l.jpg
7,Abaraya Denka,,アバラヤ殿下,Manga,12,,1955,https://cdn.myanimelist.net/images/manga/1/178598l.jpg
7,Kieta Kyoukoku,,消えた峡谷,Manga,12,,1955,https://cdn.myanimelist.net/images/manga/2/178597l.jpg
7,Yami ni Warau Otoko,,闇に笑う男,Manga,12,,1955,https://cdn.myanimelist.net/images/manga/1/336930l.jpg
10,33 no Ashiato,,33の足跡,Manga,11,,1955,https://cdn.myanimelist.net/images/manga/1/336929l.jpg
10,Ryuusei Ouji,,流星王子,Manga,11,,1955,https://cdn.myanimelist.net/images/manga/2/348917l.jpg
10,Zoukin to Houseki,,雑布と宝石,Manga,11,,1955,https://cdn.myanimelist.net/images/manga/3/348763l.jpg
