rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Versailles no Bara,The Rose of Versailles,ベルサイユのばら,TV,108621,8.35,1979,https://cdn.myanimelist.net/images/anime/9/57043.jpg
3,Doraemon (1979),Doraemon,ドラえもん,TV,69173,7.87,1979,https://cdn.myanimelist.net/images/anime/3/3953.jpg
4,Akage no Anne,Anne of Green Gables,赤毛のアン,TV,50332,7.84,1979,https://cdn.myanimelist.net/images/anime/1365/115824.jpg
5,Kidou Senshi Gundam,Mobile Suit Gundam,機動戦士ガンダム,TV,144298,7.76,1979,https://cdn.myanimelist.net/images/anime/5/88524.jpg
7,Cyborg 009 (1979),Cyborg 009,サイボーグ009,TV,12197,7.15,1979,https://cdn.myanimelist.net/images/anime/12/56741.jpg
9,Alps no Shoujo Heidi (1979),The Story of Heidi,アルプスの少女ハイジ (1979),Movie,6135,6.97,1979,https://cdn.myanimelist.net/images/anime/6/26447.jpg
10,Ace wo Nerae! (1979),Aim for the Ace!: The Movie,エースをねらえ！,Movie,5407,6.91,1979,https://cdn.myanimelist.net/images/anime/1249/142309.jpg
11,Hana no Ko Lunlun,Flower Angel,花の子ルンルン,TV,6786,6.88,1979,https://cdn.myanimelist.net/images/anime/3/16095.jpg
12,Manga Sarutobi Sasuke,Ninja the Wonder Boy,まんが猿飛佐助,TV,2349,6.79,1979,https://cdn.myanimelist.net/images/anime/11/57257.jpg
13,Tatsu no Ko Tarou,Taro the Dragon Boy,龍の子太郎,Movie,4760,6.75,1979,https://cdn.myanimelist.net/images/anime/1874/112893.jpg
14,Mirai Robo Daltanias,Future Robo Daltanius,未来ロボ ダルタニアス,TV,2352,6.68,1979,https://cdn.myanimelist.net/images/anime/12/52299.jpg
15,Seton Doubutsuki: Risu no Banner,Bannertail: The Story of Gray Squirrel,シートン動物記　りすのバナ,TV,2264,6.66,1979,https://cdn.myanimelist.net/images/anime/11/78448.jpg
16,Uchuu Senkan Yamato: Aratanaru Tabidachi,Space Battleship Yamato: The New Voyage,宇宙戦艦ヤマト 新たなる旅立ち,Special,4758,6.66,1979,https://cdn.myanimelist.net/images/anime/3/83050.jpg
17,Kagaku Ninja-tai Gatchaman F,Eagle Riders (2),科学忍者隊ガッチャマンF,TV,3061,6.52,1979,https://cdn.myanimelist.net/images/anime/2/45630.jpg
18,Uchuu Kuubo Blue Noah,Space Carrier Blue Noah,宇宙空母ブルーノア,TV,2591,6.49,1979,https://cdn.myanimelist.net/images/anime/2/27147.jpg
19,The☆Ultraman,The☆Ultraman,ザ☆ウルトラマン,TV,4131,6.46,1979,https://cdn.myanimelist.net/images/anime/10/61901.jpg
20,Ginga Tetsudou 999: Kimi wa Senshi no You ni Ikirareru ka?,Galaxy Express 999: Can You Live Like A Warrior?,銀河鉄道９９９　君は戦士のように生きられるか！？,TV Special,2307,6.45,1979,https://cdn.myanimelist.net/images/anime/6/15482.jpg
21,Nezha Nao Hai,Nezha Conquers The Dragon King,哪吒鬧海,Movie,1349,6.42,1979,https://cdn.myanimelist.net/images/anime/1217/112853.jpg
22,Entaku no Kishi Monogatari: Moero Arthur,Entaku no Kishi Monogatari: Moero Arthur,円卓の騎士物語　燃えろアーサー,TV,2338,6.37,1979,https://cdn.myanimelist.net/images/anime/9/7757.jpg
23,Sasurai no Shoujo Nell,Nell the Wandering Girl,さすらいの少女ネル,TV,2285,6.37,1979,https://cdn.myanimelist.net/images/anime/1496/101490.jpg
24,Toushi Gordian,Gordian Warrior,闘士ゴーディアン,TV,1703,6.32,1979,https://cdn.myanimelist.net/images/anime/1898/110642.jpg
25,Kaitou Lupin: 813 no Nazo,Kaitou Lupin: 813 no Nazo,怪盗ルパン 813の謎,TV Special,1151,6.29,1979,https://cdn.myanimelist.net/images/anime/1759/148685.jpg
26,Kurumiwari Ningyou,Nutcracker Fantasy,くるみ割り人形,Movie,1265,6.22,1979,https://cdn.myanimelist.net/images/anime/13/17651.jpg
27,Tanpen Unico: Kuroi Kumo to Shiroi Hane,Unico: Black Cloud White Feather,短編ユニコ 黒い雲と白い羽,OVA,2302,6.22,1979,https://cdn.myanimelist.net/images/anime/1470/111870.jpg
28,Shin Kyojin no Hoshi II,Shin Kyojin no Hoshi II,新巨人の星II,TV,1076,6.22,1979,https://cdn.myanimelist.net/images/anime/1344/91228.jpg
29,Doraemon: Benkyou Heya no Tsuribori,Doraemon: Benkyou Heya no Tsuribori,ドラえもん 勉強部屋のつりぼり,Special,1326,6.18,1979,https://cdn.myanimelist.net/images/anime/2/88815.jpg
30,Animation Kikou: Marco Polo no Bouken,Marco Polo's Adventures,アニメーション紀行 マルコ・ポーロの冒険,TV,1557,6.17,1979,https://cdn.myanimelist.net/images/anime/13/12829.jpg
31,Kaitei Choutokkyuu: Marine Express,Undersea Super Train: Marine Express,海底超特急　マリン・エクスプレス,Special,2350,6.16,1979,https://cdn.myanimelist.net/images/anime/1664/147714.jpg
32,Anne no Nikki: Anne Frank Monogatari,Anne no Nikki: Anne Frank Monogatari,アンネの日記　アンネ・フランク物語,TV Special,1221,6.15,1979,https://cdn.myanimelist.net/images/anime/1344/134341.jpg
33,Jean Valjean Monogatari,Jean Valjean Monogatari,ジャン・バルジャン物語,TV Special,1266,6.14,1979,https://cdn.myanimelist.net/images/anime/10/30211.jpg
34,Kujira no Josephina,Kujira no Josephina,くじらのホセフィーナ,TV,834,6.11,1979,https://cdn.myanimelist.net/images/anime/4/71555.jpg
35,Kagaku Bouken-tai Tansar 5,Kagaku Bouken-tai Tansar 5,科学冒険隊タンサー5,TV,993,6.11,1979,https://cdn.myanimelist.net/images/anime/1548/96339.jpg
36,Koguma no Misha,Koguma no Misha,こぐまのミーシャ,TV,1037,6.11,1979,https://cdn.myanimelist.net/images/anime/3/71237.jpg
37,Kataku,House of Flames,火宅,Movie,2855,6.09,1979,https://cdn.myanimelist.net/images/anime/7/81216.jpg
38,Umi no Triton (1979),Triton of the Sea (1979),海のトリトン (1979),Movie,1177,6.08,1979,https://cdn.myanimelist.net/images/anime/13/59675.jpg
39,Yakyuukyou no Uta: Kita no Ookami Minami no Tora,Yakyuukyou no Uta: Kita no Ookami Minami no Tora,野球狂の詩 北の狼南の虎,Movie,907,6.07,1979,https://cdn.myanimelist.net/images/anime/9/29016.jpg
40,Nobara no Julie,Julie the Wild Rose,野ばらのジュリー,TV,1338,6.01,1979,https://cdn.myanimelist.net/images/anime/3/24215.jpg
41,Kinpatsu no Jeanie,Kinpatsu no Jeanie,金髪のジェニー,TV,1453,5.96,1979,https://cdn.myanimelist.net/images/anime/11/58201.jpg
42,Time Bokan Series: Zenderman,Time Bokan Series: Zenderman,タイムボカンシリーズ　ゼンダマン,TV,1563,5.85,1979,https://cdn.myanimelist.net/images/anime/1695/133611.jpg
43,Tondemo Nezumi Daikatsuyaku,The Legend of Manxmouse,トンデモネズミ大活躍,TV Special,1244,5.83,1979,https://cdn.myanimelist.net/images/anime/10/58039.jpg
44,Hokkyoku no Muushika Miishika,Adventures of the Polar Cubs,北極のムーシカ・ミーシカ,Movie,746,5.78,1979,https://cdn.myanimelist.net/images/anime/1281/112919.jpg
45,Onigakure Yama no Soba no Hana,The Soba Flower of Mt. Oni,鬼がくれ山のソバの花,Movie,379,5.76,1979,https://cdn.myanimelist.net/images/anime/12/71582.jpg
46,Nezumi no Yomeiri,Nezumi no Yomeiri,ねずみのよめいり,Movie,469,5.64,1979,https://cdn.myanimelist.net/images/anime/6/71636.jpg
47,Daikyouryuu Jidai,Daikyouryuu Jidai,大恐竜時代,TV Special,1132,5.62,1979,https://cdn.myanimelist.net/images/anime/1725/112721.jpg
48,Paris no Isabelle,Paris no Isabelle,巴里のイザベル,TV,1586,5.61,1979,https://cdn.myanimelist.net/images/anime/7/64331.jpg
49,Ashinaga Ojisan,Daddy Long-Legs,あしながおじさん,TV Special,1153,5.6,1979,https://cdn.myanimelist.net/images/anime/1408/138512.jpg
50,Soushunfu,Soushunfu,早春賦,Music,259,5.51,1979,https://cdn.myanimelist.net/images/anime/1222/103521.jpg
