rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Solo Leveling: Ragnarok,Solo Leveling: Ragnarok,나 혼자만 레벨업 : 라그나로크,Manhwa,40558,7.61,2024,https://cdn.myanimelist.net/images/manga/2/339933l.jpg
2,Madan no Ichi,Ichi the Witch,魔男のイチ,Manga,40470,7.91,2024,https://cdn.myanimelist.net/images/manga/3/317474l.jpg
3,Centuria,Centuria,ケントゥリア,Manga,33187,7.74,2024,https://cdn.myanimelist.net/images/manga/1/305548l.jpg
4,The Knight Only Lives Today,The Knight Only Lives Today,오늘만 사는 기사,Manhwa,27786,8.56,2024,https://cdn.myanimelist.net/images/manga/1/303264l.jpg
5,My Bias Gets on the Last Train,My Bias Gets on the Last Train,내 최애는 막차를 탄다,Manhwa,23201,8.67,2024,https://cdn.myanimelist.net/images/manga/3/343506l.jpg
6,Momose Akira no Hatsukoi Hatanchuu.,Akira Failing in Love,百瀬アキラの初恋破綻中。,Manga,21851,7.63,2024,https://cdn.myanimelist.net/images/manga/3/316683l.jpg
7,The Regressed Mercenary Has a Plan,The Regressed Mercenary Has a Plan,회귀한 용병은 다 계획이 있다,Manhwa,21217,8.1,2024,https://cdn.myanimelist.net/images/manga/1/312036l.jpg
8,The Reborn Young Lord Is an Assassin,The Reborn Young Lord Is an Assassin,회귀한 공작가의 막내도련님은 암살자,Manhwa,20438,7.24,2024,https://cdn.myanimelist.net/images/manga/3/297788l.jpg
9,Blink Master of the Magic Academy,Blink Master of the Magic Academy,마법학교 앞점멸 천재가 되었다,Manhwa,19313,7.58,2024,https://cdn.myanimelist.net/images/manga/2/303869l.jpg
10,Kesa mo Yuraretemasu,They Are Still Being Shaken This Morning,今朝も揺られてます,Manga,18803,8.16,2024,https://cdn.myanimelist.net/images/manga/2/310988l.jpg
11,Tonari no Neko to Koi Shirazu,Learning to Love My Cat-like Classmate,となりの猫と恋知らず,Manga,18575,7.92,2024,https://cdn.myanimelist.net/images/manga/2/299519l.jpg
12,Himaten!,Hima-Ten!,ひまてん!,Manga,18013,6.89,2024,https://cdn.myanimelist.net/images/manga/2/314076l.jpg
13,Tonari no Seki no Yatsu ga Souiu Me de Mitekuru,The Mortifying Ordeal of Being Seen,となりの席のヤツがそういう目で見てくる,Manga,17428,7.63,2024,https://cdn.myanimelist.net/images/manga/1/312745l.jpg
14,"Myst, Might, Mayhem","Myst, Might, Mayhem",괴력 난신,Manhwa,17237,8.33,2024,https://cdn.myanimelist.net/images/manga/3/300118l.jpg
15,Absolute Regression,Absolute Regression,절대회귀,Manhwa,15853,8.14,2024,https://cdn.myanimelist.net/images/manga/2/308267l.jpg
16,On the Way to Meet Mom,On the Way to Meet Mom,엄마를 만나러 가는 길,Manhwa,15725,8.86,2024,https://cdn.myanimelist.net/images/manga/1/328009l.jpg
