rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Omniscient Reader's Viewpoint,Omniscient Reader's Viewpoint,전지적 독자 시점,Novel,37442,9.03,2022,https://cdn.myanimelist.net/images/manga/1/265768l.jpg
2,Sayonara Eri,"Goodbye, Eri",さよなら絵梨,Manga,175261,8.63,2022,https://cdn.myanimelist.net/images/manga/3/263979l.jpg
3,One-Room TA,One-Room TA,원룸 조교님,Manhwa,3608,8.6,2022,https://cdn.myanimelist.net/images/manga/2/308543l.jpg
4,Reunion,Reunion,해후,Manhwa,1400,8.47,2022,https://cdn.myanimelist.net/images/manga/2/331105l.jpg
5,Sensou Kyoushitsu,The Bugle Call: Song of War,戦奏教室,Manga,21243,8.46,2022,https://cdn.myanimelist.net/images/manga/1/267772l.jpg
6,"Bungou Stray Dogs: Dazai, Chuuya, Juugosai","Bungo Stray Dogs: Dazai, Chuuya, Age Fifteen",文豪ストレイドッグス 太宰、中也、十五歳,Manga,3610,8.41,2022,https://cdn.myanimelist.net/images/manga/1/276010l.jpg
6,Pick Me Up,Pick Me Up,픽 미 업!,Manhwa,45564,8.41,2022,https://cdn.myanimelist.net/images/manga/2/337180l.jpg
8,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 0,,ようこそ実力至上主義の教室へ0,Light Novel,3715,8.35,2022,https://cdn.myanimelist.net/images/manga/2/295562l.jpg
9,"Tsuihou sareru Tabi ni Skill wo Te ni Ireta Ore ga, 100 no Isekai de 2-shuume Musou",,追放されるたびにスキルを手に入れた俺が、100の異世界で2周目無双,Manga,21414,8.34,2022,https://cdn.myanimelist.net/images/manga/1/278728l.jpg
10,Merry Marbling,Merry Marbling,메리 마블링,Manhwa,2288,8.29,2022,https://cdn.myanimelist.net/images/manga/3/328217l.jpg
11,I Love Amy,I Love Amy,나는 에이미를 사랑해,Manhwa,8357,8.27,2022,https://cdn.myanimelist.net/images/manga/2/311477l.jpg
12,Smyrna and Capri,Smyrna and Capri,스미르나 앤 카프리,Manhwa,1999,8.26,2022,https://cdn.myanimelist.net/images/manga/2/346934l.jpg
13,Super no Ura de Yani Suu Futari,Smoking Behind the Supermarket with You,スーパーの裏でヤニ吸うふたり,Manga,76458,8.22,2022,https://cdn.myanimelist.net/images/manga/3/267255l.jpg
14,Debut or Die!,Debut or Die!,데뷔 못 하면 죽는 병 걸림,Manhwa,6169,8.21,2022,https://cdn.myanimelist.net/images/manga/3/283354l.jpg
15,Gachiakuta,Gachiakuta,ガチアクタ,Manga,109573,8.18,2022,https://cdn.myanimelist.net/images/manga/1/259583l.jpg
16,Akane-banashi,Akane-banashi,あかね噺,Manga,39587,8.15,2022,https://cdn.myanimelist.net/images/manga/3/261832l.jpg
17,Muse on Fame,Muse on Fame,뮤즈 온 유명,Manhwa,4075,8.14,2022,https://cdn.myanimelist.net/images/manga/2/279732l.jpg
18,Our Secret Alliance,Our Secret Alliance,가짜 동맹,Manhwa,9237,8.13,2022,https://cdn.myanimelist.net/images/manga/3/297993l.jpg
19,The Ghost's Nocturne,The Ghost's Nocturne,귀야곡,Manhwa,3011,8.1,2022,https://cdn.myanimelist.net/images/manga/1/315518l.jpg
20,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,The Angel Next Door Spoils Me Rotten,お隣の天使様にいつの間にか駄目人間にされていた件,Manga,23319,8.09,2022,https://cdn.myanimelist.net/images/manga/2/265701l.jpg
21,Usuzumi no Hate,The Color of the End: Mission in the Apocalypse,ウスズミの果て,Manga,21758,8.08,2022,https://cdn.myanimelist.net/images/manga/2/280024l.jpg
22,Class de 2-banme ni Kawaii Onnanoko to Tomodachi ni Natta,I Made Friends with the Second Prettiest Girl in My Class,クラスで２番目に可愛い女の子と友だちになった,Manga,25109,8.06,2022,https://cdn.myanimelist.net/images/manga/3/277676l.jpg
22,Mother's Contract Marriage,Mother's Contract Marriage,엄마가 계약결혼 했다,Manhwa,8414,8.06,2022,https://cdn.myanimelist.net/images/manga/3/273920l.jpg
22,"Shinimodori no Mahou Gakkou Seikatsu wo, Moto Koibito to Prologue kara (※Tadashi Koukando wa Zero)",Re-Living My Life with a Boyfriend Who Doesn't Remember Me,死に戻りの魔法学校生活を、元恋人とプロローグから（※ただし好感度はゼロ）,Manga,5041,8.06,2022,https://cdn.myanimelist.net/images/manga/3/258257l.jpg
25,Lycoris Recoil,Lycoris Recoil,リコリス・リコイル,Manga,6741,8.05,2022,https://cdn.myanimelist.net/images/manga/1/273500l.jpg
25,The Broken Ring: This Marriage Will Fail Anyway,The Broken Ring: This Marriage Will Fail Anyway,이 결혼은 어차피 망하게 되어있다,Manhwa,12399,8.05,2022,https://cdn.myanimelist.net/images/manga/2/289064l.jpg
27,Boku no Papa to Papa no Hanashi,All About My Two Dads,ぼくのパパとパパの話,Manga,1719,8.04,2022,https://cdn.myanimelist.net/images/manga/3/276483l.jpg
27,Konjiki no Gash!! 2,,金色のガッシュ!! 2,Manga,4716,8.04,2022,https://cdn.myanimelist.net/images/manga/2/269154l.jpg
29,Lout of Count's Family,Lout of Count's Family,백작가의 망나니가 되었다,Novel,1827,8.02,2022,https://cdn.myanimelist.net/images/manga/1/278055l.jpg
30,Museru kurai no Ai wo Ageru,Choking on Love,むせるくらいの愛をあげる,Manga,19422,7.99,2022,https://cdn.myanimelist.net/images/manga/3/279612l.jpg
31,Tyrant of the Tower Defense Game,Tyrant of the Tower Defense Game,디펜스 게임의 폭군이 되었다,Manhwa,18041,7.98,2022,https://cdn.myanimelist.net/images/manga/1/272335l.jpg
32,Maybe Meant to Be,Maybe Meant to Be,어쩌다보니 천생연분,Manhwa,30368,7.96,2022,https://cdn.myanimelist.net/images/manga/3/313319l.jpg
33,Hoshikuzu Kazoku,Stardust Family,星屑家族,Manga,3455,7.95,2022,https://cdn.myanimelist.net/images/manga/1/288463l.jpg
33,Marriage of Convenience,Marriage of Convenience,결혼 장사,Manhwa,15943,7.95,2022,https://cdn.myanimelist.net/images/manga/1/311272l.jpg
35,Dungeon Odyssey,Dungeon Odyssey,던전 견문록,Manhwa,19796,7.94,2022,https://cdn.myanimelist.net/images/manga/2/269948l.jpg
35,Nigoru Hitomi de Nani wo Negau: Highserk Senki,Record of Highserk War,濁る瞳で何を願う ハイセルク戦記,Manga,12897,7.94,2022,https://cdn.myanimelist.net/images/manga/3/269765l.jpg
35,Otaku Tomodachi to no Sex wa Saikou ni Kimochi Ii,,オタク友達とのセックスは最高に気持ちいい,Doujinshi,1664,7.94,2022,https://cdn.myanimelist.net/images/manga/2/299592l.jpg
38,The Perks of Being a Villainess,The Perks of Being a Villainess,악녀라서 편하고 좋은데요?,Manhwa,13769,7.93,2022,https://cdn.myanimelist.net/images/manga/3/304917l.jpg
38,To Be an Actor,To Be an Actor,배우로서 살겠다,Manhwa,5584,7.93,2022,https://cdn.myanimelist.net/images/manga/3/277901l.jpg
40,Barbarian Quest,Barbarian Quest,바바리안 퀘스트,Manhwa,9749,7.92,2022,https://cdn.myanimelist.net/images/manga/3/267640l.jpg
41,The Perks of Being an S-Class Heroine,The Perks of Being an S-Class Heroine,빙의자를 위한 특혜,Manhwa,11889,7.91,2022,https://cdn.myanimelist.net/images/manga/1/265305l.jpg
42,Maru Is a Puppy,Maru Is a Puppy,마루는 강쥐,Manhwa,473,7.9,2022,https://cdn.myanimelist.net/images/manga/3/288740l.jpg
42,Punch Drunk Love,Punch Drunk Love,펀치 드렁크 러브,Manhwa,3113,7.9,2022,https://cdn.myanimelist.net/images/manga/2/273019l.jpg
44,Mission: Save the Hunter,Mission: Save the Hunter,유언 때문에 죽는 건 잠깐 미뤘습니다,Manhwa,993,7.89,2022,https://cdn.myanimelist.net/images/manga/1/331090l.jpg
45,I Don't Want to Play Matchmaker!,I Don't Want to Play Matchmaker!,오작교는 싫습니다,Manhwa,2807,7.86,2022,https://cdn.myanimelist.net/images/manga/1/273015l.jpg
46,Ending Maker,Ending Maker,엔딩메이커,Manhwa,14226,7.85,2022,https://cdn.myanimelist.net/images/manga/1/266272l.jpg
46,Shibou Yuugi de Meshi wo Kuu.,Playing Death Games to Put Food on the Table,死亡遊戯で飯を食う。,Light Novel,1954,7.85,2022,https://cdn.myanimelist.net/images/manga/2/284407l.jpg
48,Revelation of Youth,,청춘계시록,Manhwa,6204,7.84,2022,https://cdn.myanimelist.net/images/manga/2/313528l.jpg
48,The Infinite Mage,The Infinite Mage,무한의 마법사,Manhwa,41041,7.84,2022,https://cdn.myanimelist.net/images/manga/2/274476l.jpg
50,The Swordmaster's Son,The Swordmaster's Son,검술명가 막내아들,Manhwa,41048,7.83,2022,https://cdn.myanimelist.net/images/manga/2/264252l.jpg
51,Blue Lock: Episode Nagi,Blue Lock: Episode Nagi,ブルーロック-EPISODE 凪-,Manga,14980,7.81,2022,https://cdn.myanimelist.net/images/manga/1/269866l.jpg
52,Daraku Kazokuron,Dysfunctional Family Theory,堕落家族論,Manga,4685,7.8,2022,https://cdn.myanimelist.net/images/manga/1/309233l.jpg
52,For My Derelict Favorite,For My Derelict Favorite,버려진 나의 최애를 위하여,Manhwa,8453,7.8,2022,https://cdn.myanimelist.net/images/manga/3/266426l.jpg
54,My Blasted Reincarnated Life,My Blasted Reincarnated Life,빌어먹을 환생,Manhwa,34204,7.78,2022,https://cdn.myanimelist.net/images/manga/1/265119l.jpg
54,Tokyo卍Revengers: Baji Keisuke kara no Tegami,Tokyo Revengers: A Letter from Keisuke Baji,東京卍リベンジャーズ ～場地圭介からの手紙～,Manga,6006,7.78,2022,https://cdn.myanimelist.net/images/manga/1/271646l.jpg
56,40 made ni Shitai 10 no Koto,10 Things I Want to Do Before I Turn 40,40までにしたい10のこと,Manga,2840,7.77,2022,https://cdn.myanimelist.net/images/manga/1/283512l.jpg
56,Cheolsu Saves the World,Cheolsu Saves the World,철수를 구하시오,Manhwa,1453,7.77,2022,https://cdn.myanimelist.net/images/manga/1/331089l.jpg
56,"Kohaku no Aki, 0-byou no Tabi","An Autumn in Amber, a Zero-Second Journey",琥珀の秋、0秒の旅,Light Novel,1461,7.77,2022,https://cdn.myanimelist.net/images/manga/2/287201l.jpg
56,Martial Wild West,,무림서부,Manhwa,3953,7.77,2022,https://cdn.myanimelist.net/images/manga/3/291043l.jpg
56,Netkama PUNCH!!!,Netkama PUNCH!!!,넷카마 펀치!!!,Manhwa,1355,7.77,2022,https://cdn.myanimelist.net/images/manga/2/331130l.jpg
61,Boku no Suki na Hito ga Suki na Hito,My Crush's Crush,ぼくの好きな人が好きな人,Manga,10299,7.76,2022,https://cdn.myanimelist.net/images/manga/2/291386l.jpg
61,Dawn of the Dragon,Dawn of the Dragon,"새벽, 구름, 강",Manhwa,2407,7.76,2022,https://cdn.myanimelist.net/images/manga/1/301017l.jpg
61,Ruri Dragon,RuriDragon,ルリドラゴン,Manga,53404,7.76,2022,https://cdn.myanimelist.net/images/manga/2/269401l.jpg
61,Tsumetakute Yawaraka,Pink Candy Kiss,冷たくて 柔らか,Manga,5676,7.76,2022,https://cdn.myanimelist.net/images/manga/3/283733l.jpg
65,Hana Monogatari,,はなものがたり,Manga,2901,7.75,2022,https://cdn.myanimelist.net/images/manga/3/274486l.jpg
65,Kill Me If You Can,Kill Me If You Can,죽이는 관계,Manhwa,752,7.75,2022,https://cdn.myanimelist.net/images/manga/1/332027l.jpg
65,The Pizza Delivery Man and the Gold Palace,The Pizza Delivery Man and the Gold Palace,피자배달부와 골드팰리스,Manhwa,2077,7.75,2022,https://cdn.myanimelist.net/images/manga/2/331134l.jpg
68,Haikyuu!! Tokubetsu Bangai-hen: Matsuri Futatabi,Haikyu!! Special One-shot: A Party Reignited,ハイキュー!! 特別番外編 祭り再び,One-shot,2642,7.74,2022,https://cdn.myanimelist.net/images/manga/3/258941l.jpg
68,Red Blue,,レッドブルー,Manga,7331,7.74,2022,https://cdn.myanimelist.net/images/manga/2/258513l.jpg
68,The Reaper,The Reaper,사신표월,Manhwa,20522,7.74,2022,https://cdn.myanimelist.net/images/manga/3/266584l.jpg
71,Absolute Sword Sense,Absolute Sword Sense,절대검감,Manhwa,14109,7.73,2022,https://cdn.myanimelist.net/images/manga/3/268566l.jpg
71,Punks△Triangle,Punks△Triangle,PUNKS△TRIANGLE,Manga,2342,7.73,2022,https://cdn.myanimelist.net/images/manga/2/288520l.jpg
73,Kyou mo Veranda de,On the Balcony Again Today,今日もベランダで,Manga,7414,7.72,2022,https://cdn.myanimelist.net/images/manga/1/277049l.jpg
73,Reborn Rich,Reborn Rich,재벌집 막내아들,Manhwa,5430,7.72,2022,https://cdn.myanimelist.net/images/manga/1/273669l.jpg
75,Ryuu to Chameleon,Dragon and Chameleon,龍とカメレオン,Manga,7912,7.7,2022,https://cdn.myanimelist.net/images/manga/3/280382l.jpg
75,The Novel's Extra,The Novel's Extra,소설 속 엑스트라,Manhwa,28539,7.7,2022,https://cdn.myanimelist.net/images/manga/2/265163l.jpg
77,Idol x Idol Story!,Idol x Idol Story!,IDOL×IDOL STORY!,Manga,3073,7.69,2022,https://cdn.myanimelist.net/images/manga/1/280816l.jpg
77,Kimi no Yokogao wo Miteita,"I See Your Face, Turned Away",きみの横顔を見ていた,Manga,5931,7.69,2022,https://cdn.myanimelist.net/images/manga/3/270854l.jpg
77,Mietemasu yo! Aizawa-san,"I See You, Aizawa-san!",見えてますよ！愛沢さん,Manga,5306,7.69,2022,https://cdn.myanimelist.net/images/manga/3/278376l.jpg
80,Serena,Serena,세레나,Manhwa,5235,7.68,2022,https://cdn.myanimelist.net/images/manga/1/317963l.jpg
81,Shousetsu Suzume no Tojimari,Suzume,小説 すずめの戸締まり,Novel,1255,7.67,2022,https://cdn.myanimelist.net/images/manga/2/270999l.jpg
81,Suzume no Tojimari,Suzume,すずめの戸締まり,Manga,2068,7.67,2022,https://cdn.myanimelist.net/images/manga/1/278730l.jpg
81,Youchien Wars,Kindergarten Wars,幼稚園WARS,Manga,25261,7.67,2022,https://cdn.myanimelist.net/images/manga/1/277773l.jpg
84,Gaikotsu to Koi wa Dekiru no ka?,,骸骨と恋はできるのか？,One-shot,5067,7.66,2022,https://cdn.myanimelist.net/images/manga/1/260193l.jpg
84,I Stole the First Ranker's Soul,I Stole the First Ranker's Soul,랭킹 1위를 영혼까지 털어버림,Manhwa,7315,7.66,2022,https://cdn.myanimelist.net/images/manga/2/269773l.jpg
84,Lycoris Recoil,Lycoris Recoil,リコリス・リコイル,Light Novel,1415,7.66,2022,https://cdn.myanimelist.net/images/manga/2/269465l.jpg
84,Uso no Kodomo,False Child,嘘の子供,Manga,2379,7.66,2022,https://cdn.myanimelist.net/images/manga/3/281255l.jpg
88,Einen Koyou wa Kanou deshou ka,,永年雇用は可能でしょうか,Manga,3528,7.65,2022,https://cdn.myanimelist.net/images/manga/2/278832l.jpg
88,Genkai OL-san wa Akuyaku Reijou-sama ni Tsukaetai,The Fed-Up Office Lady Wants to Serve the Villainess,限界OLさんは悪役令嬢さまに仕えたい,Manga,7046,7.65,2022,https://cdn.myanimelist.net/images/manga/1/277046l.jpg
88,Gokurakugai,Gokurakugai,極楽街,Manga,76097,7.65,2022,https://cdn.myanimelist.net/images/manga/2/271134l.jpg
88,Jishou Akuyaku Reijou na Tsuma no Kansatsu Kiroku.,An Observation Log of My Wife Who Calls Herself a Villainess,自称悪役令嬢な妻の観察記録。,Manga,3215,7.65,2022,https://cdn.myanimelist.net/images/manga/3/272341l.jpg
88,Sasaki to Miyano: Koushiki Anthology Comic,Sasaki and Miyano Official Comic Anthology,佐々木と宮野 公式アンソロジーコミック,Manga,1635,7.65,2022,https://cdn.myanimelist.net/images/manga/3/259530l.jpg
88,Traces of the Sun,Traces of the Sun,해의 흔적,Manhwa,1032,7.65,2022,https://cdn.myanimelist.net/images/manga/3/331146l.jpg
94,Operation: True Love,Operation: True Love,작전명 순정,Manhwa,18183,7.64,2022,https://cdn.myanimelist.net/images/manga/3/312576l.jpg
94,Totsukuni no Shoujo: [dear.] Bangai-hen,"The Girl From the Other Side: Siúil, a Rún - [dear.] Side Stories",とつくにの少女 [dear.] 番外編,Manga,2093,7.64,2022,https://cdn.myanimelist.net/images/manga/2/273733l.jpg
96,"Kyou mo Ashita mo, Kazoku desu.","Our Family, Now and Forever",今日も明日も、家族です。,Manga,1166,7.63,2022,https://cdn.myanimelist.net/images/manga/3/284052l.jpg
96,Torano Tantei Jimusho e Youkoso,Welcome to Torano Detective Agency,寅野探偵事務所へようこそ,Manga,608,7.63,2022,https://cdn.myanimelist.net/images/manga/1/314862l.jpg
98,Night of Shadows,Night of Shadows,그림자의 밤,Manhwa,2379,7.62,2022,https://cdn.myanimelist.net/images/manga/2/270824l.jpg
98,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Alya Sometimes Hides Her Feelings in Russian,時々ボソッとロシア語でデレる隣のアーリャさん,Manga,35928,7.62,2022,https://cdn.myanimelist.net/images/manga/1/277856l.jpg
100,The Dark Lord's Confession,The Dark Lord's Confession,마왕의 고백,Manhwa,2974,7.61,2022,https://cdn.myanimelist.net/images/manga/3/264527l.jpg
100,Versus,Versus,バーサス,Manga,17350,7.61,2022,https://cdn.myanimelist.net/images/manga/1/279303l.jpg
102,Erio to Denki Ningyou,Erio and Electric Doll,エリオと電気人形,Manga,4240,7.6,2022,https://cdn.myanimelist.net/images/manga/1/282074l.jpg
102,Koroshiya no Oshi,The Hitman Stans,殺し屋の推し,Manga,5222,7.6,2022,https://cdn.myanimelist.net/images/manga/1/292103l.jpg
102,"Maigo ni Natteita Youjo wo Tasuketara, Otonari ni Sumu Bishoujo Ryuugakusei ga Ie ni Asobi ni Kuru you ni Natta Ken ni Tsuite",,迷子になっていた幼女を助けたら、お隣に住む美少女留学生が家に遊びに来るようになった件について,Light Novel,1294,7.6,2022,https://cdn.myanimelist.net/images/manga/1/281395l.jpg
102,Oshi ni Amagami,Otaku Vampire's Love Bite,推しに甘噛み,Manga,5773,7.6,2022,https://cdn.myanimelist.net/images/manga/2/278468l.jpg
102,Sylph no Hanahime,The Flower Princess of Sylph,シルフの花姫,Manga,1965,7.6,2022,https://cdn.myanimelist.net/images/manga/1/288376l.jpg
107,Fake Fact Lips Break,Fake Fact Lips Break,フェイクファクトリップス break,Manga,1159,7.59,2022,https://cdn.myanimelist.net/images/manga/2/295164l.jpg
107,Hoteri Hotette First Kiss,Hoteri Hotette First Kiss,ほてりほてってファーストキス,Manga,2861,7.59,2022,https://cdn.myanimelist.net/images/manga/3/276059l.jpg
107,The Academy's Undercover Professor,The Academy's Undercover Professor,아카데미에 위장취업당했다,Manhwa,22272,7.59,2022,https://cdn.myanimelist.net/images/manga/2/265658l.jpg
110,Catenaccio,Catenaccio,カテナチオ,Manga,2268,7.58,2022,https://cdn.myanimelist.net/images/manga/2/282625l.jpg
110,Iribitari Gal ni Ma〇ko Tsukawasete Morau Hanashi,Drop-in Gyaru Lets Me Use Her Pussy,入り浸りギャルにま〇こ使わせて貰う話,Doujinshi,3447,7.58,2022,https://cdn.myanimelist.net/images/manga/3/276534l.jpg
110,Kekkai Sensen: Beat 3 Peat,,血界戦線 Beat 3 Peat,Manga,1421,7.58,2022,https://cdn.myanimelist.net/images/manga/2/284219l.jpg
110,The Crow's Prince,The Crow's Prince,하필이면 까마귀가 되어버렸다,Manhwa,10295,7.58,2022,https://cdn.myanimelist.net/images/manga/3/263429l.jpg
110,Yume de Furarete Hajimaru Yuri,A Yuri Love Story That Begins with Getting Dumped in a Dream,夢でフラれてはじまる百合,Manga,8241,7.58,2022,https://cdn.myanimelist.net/images/manga/2/280206l.jpg
115,Rock wa Lady no Tashinami deshite,Rock Is a Lady's Modesty,ロックは淑女〈レディ〉の嗜みでして,Manga,3353,7.57,2022,https://cdn.myanimelist.net/images/manga/2/281039l.jpg
115,Shousetsu Blue Lock,,小説 ブルーロック,Novel,754,7.57,2022,https://cdn.myanimelist.net/images/manga/3/287234l.jpg
115,Tasogare Out Focus: Long Take,Twilight Out of Focus: Long Take,黄昏アウトフォーカス long take,Manga,895,7.57,2022,https://cdn.myanimelist.net/images/manga/2/288655l.jpg
