rank,title,title_english,title_japanese,type,members,score,year,image_url
1,On the Way to Meet Mom,On the Way to Meet Mom,엄마를 만나러 가는 길,Manhwa,15725,8.86,2024,https://cdn.myanimelist.net/images/manga/1/328009l.jpg
2,My Bias Gets on the Last Train,My Bias Gets on the Last Train,내 최애는 막차를 탄다,Manhwa,23201,8.67,2024,https://cdn.myanimelist.net/images/manga/3/343506l.jpg
3,Kimi ni Okuru Eien,"The Eternity for You: ""The Summer You Were There""",君に贈る永遠,Manga,3102,8.6,2024,https://cdn.myanimelist.net/images/manga/3/322994l.jpg
4,The Knight Only Lives Today,The Knight Only Lives Today,오늘만 사는 기사,Manhwa,27786,8.56,2024,https://cdn.myanimelist.net/images/manga/1/303264l.jpg
5,"Myst, Might, Mayhem","Myst, Might, Mayhem",괴력 난신,Manhwa,17237,8.33,2024,https://cdn.myanimelist.net/images/manga/3/300118l.jpg
6,Suming Zhi Huan,Lord of Mysteries 2: Circle of Inevitability,宿命之环,Novel,2874,8.29,2024,https://cdn.myanimelist.net/images/manga/1/312507l.jpg
7,The Hunter's Gonna Lay Low,The Hunter's Gonna Lay Low,헌터는 조용히 살고 싶다,Manhwa,3393,8.2,2024,https://cdn.myanimelist.net/images/manga/2/342063l.jpg
8,Kesa mo Yuraretemasu,They Are Still Being Shaken This Morning,今朝も揺られてます,Manga,18803,8.16,2024,https://cdn.myanimelist.net/images/manga/2/310988l.jpg
9,Absolute Regression,Absolute Regression,절대회귀,Manhwa,15853,8.14,2024,https://cdn.myanimelist.net/images/manga/2/308267l.jpg
10,Seasons of Lovesome,Seasons of Lovesome,청춘 러브썸,Manhwa,3673,8.1,2024,https://cdn.myanimelist.net/images/manga/3/312006l.jpg
10,The Regressed Mercenary Has a Plan,The Regressed Mercenary Has a Plan,회귀한 용병은 다 계획이 있다,Manhwa,21217,8.1,2024,https://cdn.myanimelist.net/images/manga/1/312036l.jpg
12,Honzuki no Gekokujou: Hannelore no Kizokuin Gonensei,Ascendance of a Bookworm: Hannelore's Fifth Year at the Royal Academy,本好きの下剋上 ハンネローレの貴族院五年生,Light Novel,669,8.09,2024,https://cdn.myanimelist.net/images/manga/1/309807l.jpg
13,Given: 10th Mix,Given 10th Mix,ギヴン 10th mix,Manga,1784,8.06,2024,https://cdn.myanimelist.net/images/manga/1/335582l.jpg
13,Phantom Whispers,Phantom Whispers,유령의 노래,Manhwa,1307,8.06,2024,https://cdn.myanimelist.net/images/manga/2/313758l.jpg
15,A First of Summers,A First of Summers,처음의 여름,Manhwa,1886,8.05,2024,https://cdn.myanimelist.net/images/manga/3/312229l.jpg
15,Selfish Romance,Selfish Romance,이기적 연애론,Manhwa,4324,8.05,2024,https://cdn.myanimelist.net/images/manga/1/346107l.jpg
17,As the Heart Leads,As the Heart Leads,마음이 이끄는 대로,Manhwa,1911,7.95,2024,https://cdn.myanimelist.net/images/manga/2/319524l.jpg
18,The Count's Secret Maid,The Count's Secret Maid,백작가의 비밀스런 시녀님,Manhwa,4063,7.93,2024,https://cdn.myanimelist.net/images/manga/3/311714l.jpg
19,Tonari no Neko to Koi Shirazu,Learning to Love My Cat-like Classmate,となりの猫と恋知らず,Manga,18575,7.92,2024,https://cdn.myanimelist.net/images/manga/2/299519l.jpg
20,Madan no Ichi,Ichi the Witch,魔男のイチ,Manga,40470,7.91,2024,https://cdn.myanimelist.net/images/manga/3/317474l.jpg
