rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Mugen no Juunin,Blade of the Immortal,無限の住人,Manga,93457,8.43,1993,https://cdn.myanimelist.net/images/manga/1/279869l.jpg
2,Golden Boy,,ゴールデンボーイ,Manga,23372,6.95,1993,https://cdn.myanimelist.net/images/manga/2/265316l.jpg
3,Magic Knight Rayearth,Magic Knight Rayearth,魔法騎士〈マジックナイト〉レイアース,Manga,22714,7.61,1993,https://cdn.myanimelist.net/images/manga/2/272013l.jpg
4,Tekkon Kinkreet,Tekkonkinkreet: Black & White,鉄コン筋クリート,Manga,18598,8.06,1993,https://cdn.myanimelist.net/images/manga/2/151420l.jpg
5,Zashiki Onna,Hauntress,座敷女,Manga,9603,6.27,1993,https://cdn.myanimelist.net/images/manga/3/176824l.jpg
6,Happy!,,Happy!,Manga,9166,7.52,1993,https://cdn.myanimelist.net/images/manga/2/148293l.jpg
7,DNA²: Dokoka de Nakushita Aitsu no Aitsu,DNA²,D・N・A² ～何処かで失くしたあいつのアイツ～,Manga,8571,6.88,1993,https://cdn.myanimelist.net/images/manga/1/177761l.jpg
8,River's Edge,River's Edge,リバーズ・エッジ,Manga,8418,7.33,1993,https://cdn.myanimelist.net/images/manga/3/25190l.jpg
9,Fake,Fake,FAKE,Manga,7437,7.88,1993,https://cdn.myanimelist.net/images/manga/3/161939l.jpg
10,Fushigi no Kuni no Miyuki-chan,Miyuki-chan in Wonderland,不思議の国の美幸ちゃん,Manga,6532,5.99,1993,https://cdn.myanimelist.net/images/manga/2/161931l.jpg
11,Aoi Haru,Blue Spring,青い春,Manga,6057,6.55,1993,https://cdn.myanimelist.net/images/manga/3/151411l.jpg
12,1,,1〈イチ〉,Manga,5351,6.22,1993,https://cdn.myanimelist.net/images/manga/1/338188l.jpg
13,JoJo no Kimyou na Bouken,,ジョジョの奇妙な冒険,Light Novel,5286,7.64,1993,https://cdn.myanimelist.net/images/manga/2/270475l.jpg
14,Koukou Tekkenden Tough,Tough,高校鉄拳伝タフ,Manga,5072,7.53,1993,https://cdn.myanimelist.net/images/manga/1/75339l.jpg
15,Watashi no Suki na Hito,The One I Love,わたしのすきなひと,Manga,4785,6.94,1993,https://cdn.myanimelist.net/images/manga/3/144145l.jpg
16,Jigoku Sensei Nube,,地獄先生ぬ～べ～,Manga,4627,7.5,1993,https://cdn.myanimelist.net/images/manga/1/601l.jpg
17,Tenchi Muyou! Ryououki,No Need for Tenchi!,天地無用! 魎皇鬼,Manga,4014,7.33,1993,https://cdn.myanimelist.net/images/manga/1/146475l.jpg
18,Route 20,,R20,Manga,3875,6.55,1993,https://cdn.myanimelist.net/images/manga/3/1846l.jpg
19,Kurogane,Kuro Gane,黒鉄〈KUROGANE〉,Manga,3692,7.14,1993,https://cdn.myanimelist.net/images/manga/1/197920l.jpg
20,Kokumin Quiz,,国民クイズ,Manga,3583,7.28,1993,https://cdn.myanimelist.net/images/manga/1/171260l.jpg
21,Oishii Kankei,,おいしい関係,Manga,3252,7.65,1993,https://cdn.myanimelist.net/images/manga/3/163728l.jpg
22,Garden,,Garden,Manga,3032,6.49,1993,https://cdn.myanimelist.net/images/manga/2/170786l.jpg
23,Seimaden,Seimaden,聖魔伝,Manga,2947,7.02,1993,https://cdn.myanimelist.net/images/manga/5/1400l.jpg
24,Hanashippanashi,,はなしっぱなし,Manga,2831,7.04,1993,https://cdn.myanimelist.net/images/manga/5/68427l.jpg
25,Ryuurouden,,龍狼伝,Manga,2491,7.69,1993,https://cdn.myanimelist.net/images/manga/2/272129l.jpg
26,Water.,,Water.,Manga,2353,6.4,1993,https://cdn.myanimelist.net/images/manga/2/3988l.jpg
27,Plastic Little,Plastic Little: Captain's Log,プラスチックリトル,Manga,2302,6.31,1993,https://cdn.myanimelist.net/images/manga/3/298916l.jpg
28,Kaguya-hime,,輝夜姫,Manga,2217,7.24,1993,https://cdn.myanimelist.net/images/manga/2/190050l.jpg
29,Bakuretsu Hunters,Sorcerer Hunters,爆れつハンター,Manga,2075,7.05,1993,https://cdn.myanimelist.net/images/manga/3/304839l.jpg
30,Knife,,尾崎かおり短篇集 ナイフ,Manga,1938,6.31,1993,https://cdn.myanimelist.net/images/manga/2/194424l.jpg
31,Kusatta Kyoushi no Houteishiki,Bad Teacher's Equation,腐った教師の方程式,Manga,1912,7.62,1993,https://cdn.myanimelist.net/images/manga/1/3718l.jpg
32,Kiku,,キク,Manga,1827,6.78,1993,https://cdn.myanimelist.net/images/manga/2/117595l.jpg
33,Juu Ou Sei,Jyu-Oh-Sei,獣王星,Manga,1826,7.33,1993,https://cdn.myanimelist.net/images/manga/5/72293l.jpg
34,Rex: Kyouryuu Monogatari,,REX 恐竜物語,Manga,1601,6.24,1993,https://cdn.myanimelist.net/images/manga/5/260075l.jpg
35,Kimi wa Boku wo Suki ni Naru,,君は僕を好きになる,Manga,1596,7.17,1993,https://cdn.myanimelist.net/images/manga/2/150861l.jpg
36,Keyaki no Ki,,欅の木,Manga,1563,7.48,1993,https://cdn.myanimelist.net/images/manga/3/36925l.jpg
37,Koi,Love,恋,Manga,1542,6.25,1993,https://cdn.myanimelist.net/images/manga/2/10335l.jpg
38,Rinjin 13-gou,The Neighbor No. Thirteen,隣人13号,Manga,1507,5.79,1993,https://cdn.myanimelist.net/images/manga/3/337773l.jpg
39,Fire Emblem: Ankokuryuu to Hikari no Tsurugi,,ファイアーエムブレム 暗黒竜と光の剣,Manga,1455,7.3,1993,https://cdn.myanimelist.net/images/manga/3/323096l.jpg
40,Ike! Ina-chuu Takkyuubu,,行け！稲中卓球部,Manga,1430,7.16,1993,https://cdn.myanimelist.net/images/manga/2/272450l.jpg
