rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Cowboy Bebop,Cowboy Bebop,カウボーイビバップ,TV,1978236,8.75,1998,https://cdn.myanimelist.net/images/anime/4/19644.jpg
2,Serial Experiments Lain,Serial Experiments Lain,シリアルエクスペリメンツレイン,TV,848559,8.09,1998,https://cdn.myanimelist.net/images/anime/1718/91550.jpg
3,Trigun,Trigun,トライガン,TV,804185,8.22,1998,https://cdn.myanimelist.net/images/anime/1130/120002.jpg
4,Perfect Blue,Perfect Blue,パーフェクトブルー,Movie,772341,8.55,1998,https://cdn.myanimelist.net/images/anime/1254/134212.jpg
5,Cardcaptor Sakura,Cardcaptor Sakura,カードキャプターさくら,TV,471329,8.18,1998,https://cdn.myanimelist.net/images/anime/8/60781.jpg
6,Initial D First Stage,Initial D First Stage,頭文字〈イニシャル〉D,TV,417936,8.35,1998,https://cdn.myanimelist.net/images/anime/1384/127972.jpg
8,Yu☆Gi☆Oh!,Yu☆Gi☆Oh!,遊☆戯☆王,TV,259770,7.24,1998,https://cdn.myanimelist.net/images/anime/4/47487.jpg
9,Kareshi Kanojo no Jijou,His and Her Circumstances,彼氏彼女の事情,TV,245341,7.6,1998,https://cdn.myanimelist.net/images/anime/1222/108880.jpg
10,Seihou Bukyou Outlaw Star,Outlaw Star,星方武侠アウトロースター,TV,165012,7.83,1998,https://cdn.myanimelist.net/images/anime/8/81082.jpg
11,A Kite,Kite,A KITE（カイト）,OVA,78696,6.53,1998,https://cdn.myanimelist.net/images/anime/1224/113092.jpg
14,Ao no 6-gou,Blue Submarine No. 6,青の6号,OVA,62223,6.98,1998,https://cdn.myanimelist.net/images/anime/3/20750.jpg
16,Majutsushi Orphen,Orphen,魔術士オーフェン,TV,49121,7.07,1998,https://cdn.myanimelist.net/images/anime/13/61839.jpg
17,Yokohama Kaidashi Kikou,Yokohama Kaidashi Kikou,ヨコハマ買い出し紀行,OVA,44486,7.43,1998,https://cdn.myanimelist.net/images/anime/1167/150175.jpg
18,One Piece: Taose! Kaizoku Ganzack,One Piece: Defeat the Pirate Ganzack!,ワンピース 倒せ！海賊ギャンザック,OVA,44091,6.7,1998,https://cdn.myanimelist.net/images/anime/1848/96972.jpg
19,Bubblegum Crisis Tokyo 2040,Bubblegum Crisis Tokyo 2040,バブルガムクライシス TOKYO2040,TV,42479,7.08,1998,https://cdn.myanimelist.net/images/anime/1699/92414.jpg
20,Spriggan,Spriggan,スプリガン,Movie,39561,6.68,1998,https://cdn.myanimelist.net/images/anime/1549/134328.jpg
21,Lodoss-tou Senki: Eiyuu Kishi Den,Record of Lodoss War: Chronicles of the Heroic Knight,ロードス島戦記　英雄騎士伝,TV,37664,7.11,1998,https://cdn.myanimelist.net/images/anime/1065/92495.jpg
22,Pokemon: Pikachu no Natsuyasumi,Pokémon: Pikachu's Summer Vacation,ピカチュウのなつやすみ,Movie,36667,6.82,1998,https://cdn.myanimelist.net/images/anime/1927/97383.jpg
23,Master Keaton,Master Keaton,マスターキートン,TV,30906,7.61,1998,https://cdn.myanimelist.net/images/anime/7/73931.jpg
24,Hunter x Hunter Pilot,Hunter x Hunter Pilot,ハンターxハンター,OVA,30709,7.2,1998,https://cdn.myanimelist.net/images/anime/1142/122815.jpg
25,"Suteki desu wa, Sakura-chan! Tomoyo no Cardcaptor Sakura Katsuyaku Video Nikki!",Cardcaptor Sakura Specials,すてきですわ、さくらちゃん!　知世のカードキャプターさくら活躍ビデオ日記!,Special,29396,7.47,1998,https://cdn.myanimelist.net/images/anime/10/68205.jpg
26,Devilman Lady,The Devil Lady,デビルマンレディー,TV,28067,6.6,1998,https://cdn.myanimelist.net/images/anime/2/18370.jpg
27,Ginga Eiyuu Densetsu Gaiden,Legend of the Galactic Heroes Gaiden,銀河英雄伝説外伝／千億の星、千億の光,OVA,26140,8.13,1998,https://cdn.myanimelist.net/images/anime/9/28463.jpg
28,Gasaraki,Gasaraki,ガサラキ,TV,25669,6.62,1998,https://cdn.myanimelist.net/images/anime/1622/99582.jpg
29,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,Oh! My Goddess: The Adventures of Mini-Goddess,ああっ女神さまっ 小っちゃいって事は便利だねっ,TV,23293,6.88,1998,https://cdn.myanimelist.net/images/anime/1/303.jpg
30,Night Walker: Mayonaka no Tantei,Nightwalker: The Midnight Detective,Night Walker -真夜中の探偵-,TV,23153,6.9,1998,https://cdn.myanimelist.net/images/anime/12/31985.jpg
