rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Warawanaide yo Shijima-san,"Quit Laughing, Shijima",笑わないでよ しじまさん,One-shot,4387,7.07,2026,https://cdn.myanimelist.net/images/manga/2/348786l.jpg
2,Watashi no Koto Suki ja Nakatta no ka yo!?,So You Weren't into Me?!,私のこと好きじゃなかったのかよ!?,Manga,4281,6.34,2026,https://cdn.myanimelist.net/images/manga/1/347769l.jpg
3,There's No Such Thing as a Bad Lady,There's No Such Thing as a Bad Lady,세상에 나쁜 영애는 없다,Manhwa,4131,7.23,2026,https://cdn.myanimelist.net/images/manga/1/340746l.jpg
4,The Shepherd Wizard,The Shepherd Wizard,양치기 마법사,Manhwa,3734,7.74,2026,https://cdn.myanimelist.net/images/manga/3/341720l.jpg
5,"Got Dropped into a Ghost Story, Still Gotta Work",,괴담에 떨어져도 출근을 해야 하는구나,Manhwa,3432,8.34,2026,https://cdn.myanimelist.net/images/manga/3/345986l.jpg
6,Kaigeki no Kinato,Kinato's Magic,回撃のキナト,Manga,3237,6.01,2026,https://cdn.myanimelist.net/images/manga/1/345895l.jpg
7,Became the Lout First Prince,Became the Lout First Prince,망나니 1왕자가 되었다,Manhwa,3107,7.19,2026,https://cdn.myanimelist.net/images/manga/3/341000l.jpg
8,Alien Headbutt,Alien Headbutt,エイリアンヘッドバット,Manga,2894,6.14,2026,https://cdn.myanimelist.net/images/manga/3/347074l.jpg
9,Under Doctor,Under Doctor,UNDER DOCTOR,Manga,2633,6.79,2026,https://cdn.myanimelist.net/images/manga/3/345892l.jpg
10,2-nen B-gumi Yuusha Destroyers,Class 2-B Hero Destroyerz,2年B組 勇者デストロイヤーず,Manga,2623,6.98,2026,https://cdn.myanimelist.net/images/manga/1/349719l.jpg
11,I Only See You,,너만 보인단 말이야,Manhwa,2509,7.41,2026,https://cdn.myanimelist.net/images/manga/2/343578l.jpg
12,The Painter Who Draws Dungeons,,던전을 그리는 화가,Manhwa,2410,8.13,2026,https://cdn.myanimelist.net/images/manga/2/347275l.jpg
13,Tatakai shika Shiranai Onna Kishi wo Amayakashi Tsuzuketa,,戦いしかしらない女騎士を甘やかし続けた,Manga,2213,6.71,2026,https://cdn.myanimelist.net/images/manga/1/342675l.jpg
14,Sangeki,Haunted Peak,山劇,Manga,2208,7.06,2026,https://cdn.myanimelist.net/images/manga/2/347770l.jpg
15,My Slain Dragon Bride,,내가 죽인 드래곤과 결혼했다,Manhwa,2112,7.34,2026,https://cdn.myanimelist.net/images/manga/2/347590l.jpg
16,Dragon no I de Oyasumi,The Knight Commander Spends Her Off in the Dragon's Belly,ドラゴンの胃でおやすみ,Manga,2102,7.61,2026,https://cdn.myanimelist.net/images/manga/3/344602l.jpg
17,Aching,,아리도록,Manhwa,1933,7.98,2026,https://cdn.myanimelist.net/images/manga/2/345057l.jpg
18,Kominka Gal to Renovation-gurashi,Renovations with a Gyaru,古民家ギャルとリノベ暮らし,Manga,1924,6.93,2026,https://cdn.myanimelist.net/images/manga/2/342361l.jpg
19,Yuusha Izoku,The Hero's Bereaved Family,勇者遺族,Manga,1802,6.91,2026,https://cdn.myanimelist.net/images/manga/3/347014l.jpg
20,Mada Kimi wo Miageteru,I'm Still Looking Up at You,まだ君を見上げてる,Manga,1800,6.76,2026,https://cdn.myanimelist.net/images/manga/2/349903l.jpg
21,"Shujinkou no Osananajimi ga, Wakiyaku no Ore ni Guigui Kuru",,主人公の幼馴染が、脇役の俺にグイグイくる,Manga,1762,7.32,2026,https://cdn.myanimelist.net/images/manga/2/347126l.jpg
22,I Dare You,I Dare You,쪽팔려게임,Manhwa,1741,7.66,2026,https://cdn.myanimelist.net/images/manga/2/347321l.jpg
23,Daytime in the Bunker,Daytime in the Bunker,벙커의 낮,Manhwa,1737,6.9,2026,https://cdn.myanimelist.net/images/manga/3/340134l.jpg
24,30 Years Since the Prologue,,프롤로그에서 30년이 흘렀다,Manhwa,1705,7.38,2026,https://cdn.myanimelist.net/images/manga/3/348152l.jpg
25,The Otherworldly Family Man,The Otherworldly Family Man,이세계서 유부남된 썰,Manhwa,1642,7.2,2026,https://cdn.myanimelist.net/images/manga/1/345081l.jpg
26,Osananajimi wo Mirume ga Kawatte Shimatta,,幼なじみを見る目が変わってしまった,Manga,1633,7.04,2026,https://cdn.myanimelist.net/images/manga/1/343490l.jpg
27,Ano Shima no Uminesou,Umine the Island Inn,あの島の海音荘,Manga,1589,6.84,2026,https://cdn.myanimelist.net/images/manga/2/344190l.jpg
28,Roku no Okashi na Ie,Roku's House of Oddities,ロクのおかしな家,Manga,1580,7.0,2026,https://cdn.myanimelist.net/images/manga/1/349718l.jpg
29,Secretly Strong and Searching for My Daddy,Secretly Strong and Searching for My Daddy,힘숨찐 어린이가 아빠를 찾습니다,Manhwa,1557,7.77,2026,https://cdn.myanimelist.net/images/manga/2/341565l.jpg
30,Lilim Holic,,りりむホリック,Manga,1549,7.02,2026,https://cdn.myanimelist.net/images/manga/2/349006l.jpg
31,Chikasugiru Futari,,近すぎる2人,Manga,1493,6.53,2026,https://cdn.myanimelist.net/images/manga/2/344760l.jpg
32,Friend Girlfriend,,フレンドガールフレンド,Manga,1404,7.41,2026,https://cdn.myanimelist.net/images/manga/2/346427l.jpg
33,The Forgotten Field,,잊혀진 들판,Manhwa,1402,7.57,2026,https://cdn.myanimelist.net/images/manga/2/344880l.jpg
34,Ore no Ichizu wo Jama suru Aitsu,,オレの一途を邪魔するアイツ,Manga,1353,6.82,2026,https://cdn.myanimelist.net/images/manga/3/348169l.jpg
35,Kaisou Toshi Danpenshuu,,階層都市断片集,Manga,1329,7.89,2026,https://cdn.myanimelist.net/images/manga/2/346860l.jpg
36,Animal Signal,Animal Signal,アニマルシグナル,Manga,1293,6.8,2026,https://cdn.myanimelist.net/images/manga/1/346046l.jpg
37,"Dungeon de Tatakai Tsuzukete 20-nen no Doutei Yuusha, Chijou ni Modottara Danjohi 1:1000 no Sekai Datta",,ダンジョンで戦い続けて20年の童貞勇者、地上に戻ったら男女比1:1000の世界だった,Manga,1289,5.99,2026,https://cdn.myanimelist.net/images/manga/1/345181l.jpg
38,TS Tensei Bishoujo Netora Reiko wa Netoraretai,,TS転生美少女音虎玲子は寝取られたい,Manga,1288,6.73,2026,https://cdn.myanimelist.net/images/manga/3/346762l.jpg
39,Natsu to Mushikago,Drawn to the Fire,夏と蛍〈むし〉籠,Manga,1285,5.93,2026,https://cdn.myanimelist.net/images/manga/1/343503l.jpg
40,My Wife Waited in the Wheat Fields,,부인은 밀밭에서 기다렸다,Manhwa,1276,7.06,2026,https://cdn.myanimelist.net/images/manga/1/346274l.jpg
41,"Taoreta Fujin wo Sukutta Gohoubi wa, Musume no Bijin Futago to no Otsukiai Deshita.",,倒れた婦人を救ったご褒美は、娘の美人双子とのお付き合いでした。,Manga,1260,6.14,2026,https://cdn.myanimelist.net/images/manga/1/346144l.jpg
42,Uchi no Maid ga Class no Suki na Ko ni Niteiru,,うちのメイドがクラスの好きな子に似ている,Manga,1243,6.79,2026,https://cdn.myanimelist.net/images/manga/2/349366l.jpg
42,Undead-san no Bukiyou na Seishun,Ms. Undead's Awkward Age,アンデッドさんの不器用な青春,Manga,1243,6.74,2026,https://cdn.myanimelist.net/images/manga/3/342362l.jpg
44,Kakushite Kisetsu wa Ao wo Shiru,,かくして季節はアオを知る,Manga,1220,7.14,2026,https://cdn.myanimelist.net/images/manga/3/348614l.jpg
45,Resurrection Boy,Resurrection Boy,부활소년,Manhwa,1216,7.07,2026,https://cdn.myanimelist.net/images/manga/2/341822l.jpg
46,Ura no Report,The Ura Files,ウラのレポート,Manga,1215,6.82,2026,https://cdn.myanimelist.net/images/manga/2/349471l.jpg
47,"Shujinkou-sama no Imouto ni Aisareteiru kedo, Shikkari Yandere.",,主人公様の妹に愛されているけど、しっかりヤンデレ。,Manga,1195,6.75,2026,https://cdn.myanimelist.net/images/manga/3/348254l.jpg
48,Sanagi no Heart,The Chrysalis Heart,サナギの心臓〈ハート〉,Manga,1185,6.66,2026,https://cdn.myanimelist.net/images/manga/2/348558l.jpg
