rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Tetsuwan Atom,Astro Boy,鉄腕アトム,Manga,11104,7.39,1951,https://cdn.myanimelist.net/images/manga/2/186337l.jpg
2,Kitarubeki Sekai,Nextworld,来るべき世界,Manga,1188,6.57,1951,https://cdn.myanimelist.net/images/manga/4/155858l.jpg
3,Boukenkyou Jidai,,冒険狂時代,Manga,518,6.14,1951,https://cdn.myanimelist.net/images/manga/5/259536l.jpg
4,Bambi,,バンビ,Manga,385,6.11,1951,https://cdn.myanimelist.net/images/manga/2/234098l.jpg
5,Kasekitou,,化石島,Manga,358,,1951,https://cdn.myanimelist.net/images/manga/1/36197l.jpg
6,Saboten-kun,Mr. Cactus,サボテン君,Manga,306,,1951,https://cdn.myanimelist.net/images/manga/1/275796l.jpg
7,Pippy-chan,,ピピちゃん,Manga,205,,1951,https://cdn.myanimelist.net/images/manga/3/288674l.jpg
8,Yukai na Hyouryuuki,,愉快な漂流記,Manga,186,,1951,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png
9,Chin Arabian Nights,,珍アラビアンナイト,Manga,152,,1951,https://cdn.myanimelist.net/images/manga/3/283033l.jpg
10,Shinsekai Lurue,,新世界ルルー,Manga,29,,1951,https://cdn.myanimelist.net/images/manga/1/305643l.jpg
