rank,title,title_english,title_japanese,type,members,score,year,image_url
41,Sweet Touch of Love,SWEET TOUCH OF LOVE,SWEET TOUCH OF LOVE,Movie,234,,1974,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png
42,Get Back on the Hill,GET BACK ON THE HILL,GET BACK ON THE HILL,Movie,232,,1974,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png
43,Omoide no Green Grass,Omoide no Green Grass,想い出のグリーングラス,Music,221,5.61,1974,https://cdn.myanimelist.net/images/anime/1010/117368.jpg
45,Risu no Matoi,Risu no Matoi,リスのまとい,Movie,189,,1974,https://cdn.myanimelist.net/images/anime/1242/98673.jpg
46,Kurayami,The Dark,くらやみ,Music,162,,1974,https://cdn.myanimelist.net/images/anime/1761/131786.jpg
47,Nagaina-san to Hayaina-san,Nagaina-san to Hayaina-san,ながいなさんとはやいなさん,Music,154,,1974,https://cdn.myanimelist.net/images/anime/1553/138260.jpg
48,Xiao Balu,Xiao Balu,小八路,Movie,126,,1974,https://cdn.myanimelist.net/images/anime/1758/118161.jpg
49,Hasami Togi (1974),Hasami Togi (1974),はさみとぎ,Music,126,,1974,https://cdn.myanimelist.net/images/anime/1041/138595.jpg
50,Dai Xiang De Gong Jian,Dai Xiang De Gong Jian,带响的弓箭,Movie,122,,1974,https://cdn.myanimelist.net/images/anime/1545/118158.jpg
51,Metamorphose.,Metamorphose.,Metamorphose.,Movie,114,,1974,https://cdn.myanimelist.net/images/anime/1172/146434.jpg
52,Nakayoshi Family,Nakayoshi Family,なかよしファミリー,Music,102,,1974,https://cdn.myanimelist.net/images/anime/1886/139291.jpg
53,Oden no Uta,Oden no Uta,おでんの唄,Music,73,,1974,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png
