rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Kino no Tabi: The Beautiful World,Kino's Journey,キノの旅 -the Beautiful World-,TV,340364,8.28,2003,https://cdn.myanimelist.net/images/anime/1763/95397.jpg
2,Tokyo Godfathers,Tokyo Godfathers,東京ゴッドファーザーズ,Movie,315461,8.28,2003,https://cdn.myanimelist.net/images/anime/1480/132791.jpg
4,Planetes,Planetes,プラネテス,TV,269771,8.25,2003,https://cdn.myanimelist.net/images/anime/1209/142900.jpg
7,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,Interstella5555: The 5tory of The 5ecret 5tar 5ystem,インターステラ5555,Movie,79049,8.13,2003,https://cdn.myanimelist.net/images/anime/1618/146985.jpg
8,Fullmetal Alchemist,Fullmetal Alchemist,鋼の錬金術師,TV,1522119,8.11,2003,https://cdn.myanimelist.net/images/anime/10/75815.jpg
11,Kaleido Star,Kaleido Star,カレイドスター,TV,90329,7.9,2003,https://cdn.myanimelist.net/images/anime/1230/98847.jpg
12,Sakigake!! Cromartie Koukou,Cromartie High School,魁!! クロマティ高校,TV,149598,7.88,2003,https://cdn.myanimelist.net/images/anime/1782/130913.jpg
13,Tteotda Keunyeo!!,There She Is!!,떳다 그녀!!,ONA,25590,7.84,2003,https://cdn.myanimelist.net/images/anime/2/29995.jpg
14,Gungrave,Gungrave,ガングレイヴ,TV,212037,7.81,2003,https://cdn.myanimelist.net/images/anime/11/75724.jpg
16,Wolf's Rain,Wolf's Rain,ウルフズレイン,TV,343953,7.79,2003,https://cdn.myanimelist.net/images/anime/5/59403.jpg
18,Last Exile,Last Exile,LAST EXILE（ラストエグザイル）,TV,181960,7.78,2003,https://cdn.myanimelist.net/images/anime/7/10888.jpg
19,Texhnolyze,Texhnolyze,TEXHNOLYZE,TV,272881,7.75,2003,https://cdn.myanimelist.net/images/anime/1027/131977.jpg
20,Tantei Gakuen Q,Detective School Q,探偵学園Q,TV,37202,7.73,2003,https://cdn.myanimelist.net/images/anime/1/407.jpg
21,Mujin Wakusei Survive,Mujin Wakusei Survive,無人惑星サヴァイヴ,TV,32008,7.72,2003,https://cdn.myanimelist.net/images/anime/3/46859.jpg
