rank,title,title_english,title_japanese,type,members,score,year,image_url
1,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,JoJo's Bizarre Adventure Part 4: Diamond Is Unbreakable,ジョジョの奇妙な冒険 ダイヤモンドは砕けない,Manga,116269,8.57,1992,https://cdn.myanimelist.net/images/manga/3/269910l.jpg
2,Angel Densetsu,,エンジェル伝説,Manga,64874,8.28,1992,https://cdn.myanimelist.net/images/manga/2/164490l.jpg
3,X,X,X,Manga,29671,8.12,1992,https://cdn.myanimelist.net/images/manga/2/267781l.jpg
4,Hana yori Dango,Boys Over Flowers,花より男子,Manga,27726,7.92,1992,https://cdn.myanimelist.net/images/manga/1/27280l.jpg
5,Fushigi Yuugi,Fushigi Yugi,ふしぎ遊戯,Manga,25166,7.63,1992,https://cdn.myanimelist.net/images/manga/3/267911l.jpg
6,Marmalade Boy,Marmalade Boy,ママレード・ボーイ,Manga,19473,7.59,1992,https://cdn.myanimelist.net/images/manga/1/262987l.jpg
7,Gon,Gon,ゴン,Manga,17994,7.26,1992,https://cdn.myanimelist.net/images/manga/1/149260l.jpg
8,Wanted!,Wanted! Eiichiro Oda Before One Piece,WANTED! 尾田栄一郎短編集,Manga,16958,7.31,1992,https://cdn.myanimelist.net/images/manga/1/170782l.jpg
9,H2,,エイチツー,Manga,13457,8.24,1992,https://cdn.myanimelist.net/images/manga/1/306875l.jpg
10,Jiraishin,Ice Blade,地雷震,Manga,13032,7.72,1992,https://cdn.myanimelist.net/images/manga/1/263862l.jpg
11,Zankoku na Kami ga Shihai suru,,残酷な神が支配する,Manga,11955,8.18,1992,https://cdn.myanimelist.net/images/manga/2/155732l.jpg
12,Juuni Kokuki,The Twelve Kingdoms,十二国記,Light Novel,11465,8.42,1992,https://cdn.myanimelist.net/images/manga/3/157938l.jpg
13,Hakushaku Cain Series,The Cain Saga,伯爵カインシリーズ,Manga,10636,7.87,1992,https://cdn.myanimelist.net/images/manga/1/265861l.jpg
14,Kindaichi Shounen no Jikenbo: File Series,The Kindaichi Case Files,金田一少年の事件簿,Manga,8223,8.09,1992,https://cdn.myanimelist.net/images/manga/2/84823l.jpg
15,Bokkou,,墨攻,Manga,6707,7.67,1992,https://cdn.myanimelist.net/images/manga/2/209464l.jpg
16,Shirahimeshou,Shirahime-Syo: Snow Goddess Tales,白姫抄,Manga,6565,7.2,1992,https://cdn.myanimelist.net/images/manga/2/170989l.jpg
17,Blaster Knuckle,,ブラス・ナックル,Manga,6381,6.77,1992,https://cdn.myanimelist.net/images/manga/5/30836l.jpg
18,Clamp Gakuen Tanteidan,Clamp School Detectives,CLAMP学園探偵団,Manga,5973,6.82,1992,https://cdn.myanimelist.net/images/manga/1/260110l.jpg
19,Japan,Japan,JAPAN ジャパン,Manga,4901,5.84,1992,https://cdn.myanimelist.net/images/manga/4/252289l.jpg
20,Hareluya II: Boy,,HARELUYA II BØY,Manga,4438,7.69,1992,https://cdn.myanimelist.net/images/manga/1/187756l.jpg
21,Kyuukyoku!! Hentai Kamen,,究極!!変態仮面,Manga,4104,7.39,1992,https://cdn.myanimelist.net/images/manga/1/184929l.jpg
22,Shin Shunkaden,The Legend of Chun Hyang,新・春香伝,Manga,3953,6.88,1992,https://cdn.myanimelist.net/images/manga/1/272019l.jpg
23,Gin to Kin,,銀と金,Manga,3552,7.78,1992,https://cdn.myanimelist.net/images/manga/3/229454l.jpg
24,Neji,Screw,螺子,Manga,3187,6.89,1992,https://cdn.myanimelist.net/images/manga/2/270460l.jpg
25,Kakusan,A Diffusion Disease,拡散,Manga,3174,6.83,1992,https://cdn.myanimelist.net/images/manga/1/250725l.jpg
26,Gakuen Tokukei Duklyon,Duklyon: CLAMP School Defenders,学園特警デュカリオン,Manga,2901,6.41,1992,https://cdn.myanimelist.net/images/manga/1/260106l.jpg
27,Zelda no Densetsu: Kamigami no Triforce (1992),The Legend of Zelda: A Link to the Past,ゼルだの伝説～神々のトライフォース,Manga,2786,6.86,1992,https://cdn.myanimelist.net/images/manga/2/203671l.jpg
28,Genocyber,Geno Cyber,ジェノサイバー,Manga,2671,5.8,1992,https://cdn.myanimelist.net/images/manga/3/330797l.jpg
29,Bara no Tame ni,,薔薇のために,Manga,2645,7.47,1992,https://cdn.myanimelist.net/images/manga/2/261035l.jpg
30,Kizuna,Kizuna: Bonds of Love,KIZUNA,Manga,2540,7.77,1992,https://cdn.myanimelist.net/images/manga/2/279876l.jpg
31,Ao no Fuuin,Blue Seal,蒼の封印,Manga,2329,7.06,1992,https://cdn.myanimelist.net/images/manga/5/28173l.jpg
32,Boku ga Utau to Kimi wa Warau kara,Songs to Make You Smile: Stories from the Creator of Fruits Basket,僕が唄うと君は笑うから,Manga,2257,6.79,1992,https://cdn.myanimelist.net/images/manga/1/270471l.jpg
33,Kirara,Kirara,KIRARA,Manga,2241,6.43,1992,https://cdn.myanimelist.net/images/manga/2/178899l.jpg
34,Nonnonbaa to Ore,NonNonBa,のんのんばあとオレ,Manga,2104,7.68,1992,https://cdn.myanimelist.net/images/manga/1/185712l.jpg
35,Shin Vampire Miyu,New Vampire Princess Miyu,新吸血姫 美夕,Manga,1962,7.1,1992,https://cdn.myanimelist.net/images/manga/2/133745l.jpg
36,Bronze: Zetsuai Since 1989,,BRONZE zetsuai since 1989,Manga,1865,7.52,1992,https://cdn.myanimelist.net/images/manga/1/1491l.jpg
37,Magic Mushroom,,マジック・マッシュルーム,Manga,1840,5.66,1992,https://cdn.myanimelist.net/images/manga/1/72863l.jpg
38,Jinbee,,じんべえ,Manga,1802,6.47,1992,https://cdn.myanimelist.net/images/manga/1/3505l.jpg
39,Hareluya,,ハレルヤ,Manga,1796,6.88,1992,https://cdn.myanimelist.net/images/manga/5/10451l.jpg
40,Nozokiya,Voyeur,のぞき屋,Manga,1770,6.26,1992,https://cdn.myanimelist.net/images/manga/3/179527l.jpg
41,Jesus,,JESUS ジーザス,Manga,1744,7.03,1992,https://cdn.myanimelist.net/images/manga/1/167926l.jpg
42,Yagyuu Hichou: Kaze no Shou,Samurai Legend,柳生秘帖・風の抄,Manga,1721,6.92,1992,https://cdn.myanimelist.net/images/manga/1/161942l.jpg
43,Sareki Oukoku,,砂礫王国,Manga,1706,6.8,1992,https://cdn.myanimelist.net/images/manga/3/271376l.jpg
44,Jigoku,,地獄 -西岡兄妹自選作品集-,Manga,1460,6.31,1992,https://cdn.myanimelist.net/images/manga/1/131091l.jpg
45,Mahoujin Guruguru,,魔法陣グルグル,Manga,1417,7.48,1992,https://cdn.myanimelist.net/images/manga/2/198207l.jpg
46,Kakan no Madonna,,花冠のマドンナ,Manga,1379,7.03,1992,https://cdn.myanimelist.net/images/manga/2/167983l.jpg
47,Super Mario Adventures: Mario no Daibouken,Super Mario Adventures,Super Mario Adventures マリオの大冒険,Manga,1282,7.18,1992,https://cdn.myanimelist.net/images/manga/5/259668l.jpg
