rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Death Note,Death Note,デスノート,TV,4122405,8.62,2006,https://cdn.myanimelist.net/images/anime/1079/138100.jpg
2,Code Geass: Hangyaku no Lelouch,Code Geass: Lelouch of the Rebellion,コードギアス 反逆のルルーシュ,TV,2375481,8.7,2006,https://cdn.myanimelist.net/images/anime/1032/135088.jpg
3,Ouran Koukou Host Club,Ouran High School Host Club,桜蘭高校ホスト部,TV,1189247,8.16,2006,https://cdn.myanimelist.net/images/anime/2/71992.jpg
4,Gintama,Gintama,銀魂,TV,1119491,8.93,2006,https://cdn.myanimelist.net/images/anime/10/73274.jpg
5,Black Lagoon,Black Lagoon,BLACK LAGOON,TV,1068941,8.03,2006,https://cdn.myanimelist.net/images/anime/1906/121592.jpg
6,Hellsing Ultimate,Hellsing Ultimate,HELLSING OVA,OVA,983471,8.34,2006,https://cdn.myanimelist.net/images/anime/1012/143965.jpg
7,Fate/stay night,Fate/stay night,Fate/stay night,TV,978906,7.27,2006,https://cdn.myanimelist.net/images/anime/4/30327.jpg
8,Suzumiya Haruhi no Yuuutsu,The Melancholy of Haruhi Suzumiya,涼宮ハルヒの憂鬱,TV,954898,7.82,2006,https://cdn.myanimelist.net/images/anime/1470/137929.jpg
9,Zero no Tsukaima,The Familiar of Zero,ゼロの使い魔,TV,849997,7.21,2006,https://cdn.myanimelist.net/images/anime/8/20680.jpg
10,Higurashi no Naku Koro ni,Higurashi: When They Cry,ひぐらしのなく頃に,TV,836890,7.87,2006,https://cdn.myanimelist.net/images/anime/12/19634.jpg
11,Toki wo Kakeru Shoujo,The Girl Who Leapt Through Time,時をかける少女,Movie,819806,8.09,2006,https://cdn.myanimelist.net/images/anime/1/2432.jpg
12,NHK ni Youkoso!,Welcome to the N.H.K.,N・H・Kにようこそ！,TV,796945,8.31,2006,https://cdn.myanimelist.net/images/anime/3/52675.jpg
13,Nana,Nana,NANA [ナナ],TV,734161,8.56,2006,https://cdn.myanimelist.net/images/anime/2/11232.jpg
14,D.Gray-man,D.Gray-man,ディー・グレイマン,TV,716640,8,2006,https://cdn.myanimelist.net/images/anime/13/75194.jpg
15,Ergo Proxy,Ergo Proxy,エルゴプラクシー,TV,687717,7.9,2006,https://cdn.myanimelist.net/images/anime/1183/136187.jpg
16,Paprika,Paprika,パプリカ,Movie,581921,8.04,2006,https://cdn.myanimelist.net/images/anime/1929/93629.jpg
