rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Slam Dunk,Slam Dunk,SLAM DUNK,Manga,203922,9.09,1990,https://cdn.myanimelist.net/images/manga/2/258749l.jpg
2,Gunnm,Battle Angel Alita,銃夢 GUNNM,Manga,94164,8.38,1990,https://cdn.myanimelist.net/images/manga/3/274715l.jpg
3,Yuu☆Yuu☆Hakusho,Yu Yu Hakusho,幽☆遊☆白書,Manga,80423,8.18,1990,https://cdn.myanimelist.net/images/manga/3/250027l.jpg
4,Sanctuary,Sanctuary,サンクチュアリ,Manga,39451,8.22,1990,https://cdn.myanimelist.net/images/manga/1/170458l.jpg
5,Crows,Crows,クローズ,Manga,30732,8.24,1990,https://cdn.myanimelist.net/images/manga/1/257945l.jpg
6,Basara,Basara,BASARA,Manga,28694,8.44,1990,https://cdn.myanimelist.net/images/manga/1/185359l.jpg
7,Shonan Junai Gumi!,GTO: The Early Years,湘南純愛組！,Manga,25691,8.25,1990,https://cdn.myanimelist.net/images/manga/2/216051l.jpg
8,Tokyo Babylon,Tokyo Babylon,東京 BABYLON,Manga,25360,7.97,1990,https://cdn.myanimelist.net/images/manga/1/260527l.jpg
9,GunSmith Cats,Gunsmith Cats,GUN SMITH CATS,Manga,16368,7.82,1990,https://cdn.myanimelist.net/images/manga/1/186048l.jpg
10,Itou Junji Jisen Kessakushuu,Shiver: Junji Ito Selected Stories,伊藤潤二自選傑作集,Manga,13604,7.99,1990,https://cdn.myanimelist.net/images/manga/3/265606l.jpg
11,Kaikisen,Tropic of the Sea,海帰線,Manga,12301,6.71,1990,https://cdn.myanimelist.net/images/manga/3/157831l.jpg
12,Aruku Hito,The Walking Man,歩くひと,Manga,11399,7.16,1990,https://cdn.myanimelist.net/images/manga/2/253909l.jpg
13,RG Veda,RG Veda,聖伝 ‐RG VEDA‐,Manga,11082,7.69,1990,https://cdn.myanimelist.net/images/manga/1/265984l.jpg
14,Itazura na Kiss,Itazura na Kiss,イタズラなKiss,Manga,10963,7.57,1990,https://cdn.myanimelist.net/images/manga/3/286571l.jpg
15,Ushio to Tora,Ushio and Tora,うしおととら,Manga,10444,7.9,1990,https://cdn.myanimelist.net/images/manga/3/166841l.jpg
16,Fourteen,,14 歳,Manga,8330,6.89,1990,https://cdn.myanimelist.net/images/manga/5/34143l.jpg
17,Crayon Shin-chan,Crayon Shinchan,クレヨンしんちゃん,Manga,6832,7.97,1990,https://cdn.myanimelist.net/images/manga/5/165300l.jpg
18,Sarah: The Legend of Mother Sarah,The Legend of Mother Sarah,沙流羅 -The Legend of Mother Sarah-,Manga,6206,7.41,1990,https://cdn.myanimelist.net/images/manga/2/105847l.jpg
19,Nekojiru Udon,Cat Soup,ねこぢるうどん,Manga,5864,7.52,1990,https://cdn.myanimelist.net/images/manga/5/157941l.jpg
20,Slayers,,スレイヤーズ,Light Novel,4875,7.91,1990,https://cdn.myanimelist.net/images/manga/2/212734l.jpg
21,Zero,,ZERO,Manga,4431,7.33,1990,https://cdn.myanimelist.net/images/manga/1/209663l.jpg
22,Living Game,Living Game,りびんぐゲーム,Manga,4330,7.63,1990,https://cdn.myanimelist.net/images/manga/2/209664l.jpg
23,Wangan Midnight,,湾岸ミッドナイト,Manga,3687,7.58,1990,https://cdn.myanimelist.net/images/manga/2/213693l.jpg
24,Zankoku na Douwatachi,,残酷な童話たち,Manga,2496,6.81,1990,https://cdn.myanimelist.net/images/manga/2/73879l.jpg
25,Nijiiro Tougarashi,,虹色とうがらし,Manga,2221,7.44,1990,https://cdn.myanimelist.net/images/manga/4/9782l.jpg
26,Dragon Kishidan,Dragon Knights,ドラゴン騎士団,Manga,2117,7.17,1990,https://cdn.myanimelist.net/images/manga/2/180630l.jpg
27,Futaba-kun Change♡,Futaba-kun Change,ふたば君チェンジ♡,Manga,2060,6.88,1990,https://cdn.myanimelist.net/images/manga/2/161731l.jpg
28,Amai Seikatsu,,甘い生活,Manga,1958,6.86,1990,https://cdn.myanimelist.net/images/manga/2/116895l.jpg
29,Hime-chan no Ribbon,,姫ちゃんのリボン,Manga,1956,7.78,1990,https://cdn.myanimelist.net/images/manga/2/145585l.jpg
30,Gaki no Koro kara,,―ガキの頃から― 一色まこと短編集,Manga,1860,7.29,1990,https://cdn.myanimelist.net/images/manga/2/82706l.jpg
31,Waltz wa Shiroi Dress de,,円舞曲は白いドレスで,Manga,1719,7.17,1990,https://cdn.myanimelist.net/images/manga/2/59541l.jpg
32,Miracle☆Girls,Miracle Girls,ミラクル☆ガールズ,Manga,1579,6.9,1990,https://cdn.myanimelist.net/images/manga/1/161113l.jpg
33,Senjutsu Choukoukaku Orion,Orion,仙術超攻殻 ORION,Manga,1519,6.89,1990,https://cdn.myanimelist.net/images/manga/2/260368l.jpg
34,Kidou Senshi Gundam F90,,機動戦士ガンダムF90,Manga,1486,6.27,1990,https://cdn.myanimelist.net/images/manga/1/65879l.jpg
35,Shishunki Miman Okotowari,,思春期未満お断り,Manga,1451,6.96,1990,https://cdn.myanimelist.net/images/manga/3/199142l.jpg
36,Sakura no Uta,,さくらの唄,Manga,1427,,1990,https://cdn.myanimelist.net/images/manga/1/150562l.jpg
37,Shoot!,,シュート！,Manga,1190,7.51,1990,https://cdn.myanimelist.net/images/manga/1/183361l.jpg
38,Bondage Fairies,Bondage Fairies,ボンデージフェアリーズ,Manga,1169,6.47,1990,https://cdn.myanimelist.net/images/manga/2/161555l.jpg
