rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Boku no Hero Academia,My Hero Academia,僕のヒーローアカデミア,Manga,477760,7.94,2014,https://cdn.myanimelist.net/images/manga/1/209370l.jpg
2,Tokyo Ghoul:re,Tokyo Ghoul:re,東京喰種-トーキョーグール-:re,Manga,329825,8.36,2014,https://cdn.myanimelist.net/images/manga/3/145997l.jpg
3,Grand Blue,Grand Blue Dreaming,ぐらんぶる,Manga,205413,9.05,2014,https://cdn.myanimelist.net/images/manga/2/166124l.jpg
4,Bastard,Bastard,후레자식,Manhwa,155487,8.45,2014,https://cdn.myanimelist.net/images/manga/1/205549l.jpg
5,All You Need Is Kill,All You Need Is Kill,All You Need Is Kill,Manga,152769,7.73,2014,https://cdn.myanimelist.net/images/manga/1/128447l.jpg
6,Jibaku Shounen Hanako-kun,Toilet-Bound Hanako-kun,地縛少年花子くん,Manga,133806,8.55,2014,https://cdn.myanimelist.net/images/manga/3/192551l.jpg
7,Domestic na Kanojo,Domestic Girlfriend,ドメスティックな彼女,Manga,130188,7.19,2014,https://cdn.myanimelist.net/images/manga/1/272186l.jpg
8,Mushoku Tensei: Isekai Ittara Honki Dasu,Mushoku Tensei: Jobless Reincarnation,無職転生 ～異世界行ったら本気だす～,Manga,123934,8.07,2014,https://cdn.myanimelist.net/images/manga/2/181049l.jpg
9,Dungeon Meshi,Delicious in Dungeon,ダンジョン飯,Manga,118225,8.81,2014,https://cdn.myanimelist.net/images/manga/3/148949l.jpg
10,Tate no Yuusha no Nariagari,The Rising of the Shield Hero,盾の勇者の成り上がり,Manga,116680,7.71,2014,https://cdn.myanimelist.net/images/manga/2/130759l.jpg
11,Golden Kamuy,Golden Kamuy,ゴールデンカムイ,Manga,112390,8.66,2014,https://cdn.myanimelist.net/images/manga/3/149257l.jpg
12,Mushoku Tensei: Isekai Ittara Honki Dasu,Mushoku Tensei: Jobless Reincarnation,無職転生 ～異世界行ったら本気だす～,Light Novel,104983,8.81,2014,https://cdn.myanimelist.net/images/manga/3/120337l.jpg
13,Shoujo Shuumatsu Ryokou,Girls' Last Tour,少女終末旅行,Manga,93861,8.74,2014,https://cdn.myanimelist.net/images/manga/1/185918l.jpg
14,Dead Dead Demons Dededede Destruction,Dead Dead Demons Dededede Destruction,デッドデッドデーモンズデデデデデストラクション,Manga,88495,8.21,2014,https://cdn.myanimelist.net/images/manga/3/142079l.jpg
15,Re:Zero kara Hajimeru Isekai Seikatsu,Re:ZERO -Starting Life in Another World-,Re：ゼロから始める異世界生活,Light Novel,88114,8.89,2014,https://cdn.myanimelist.net/images/manga/1/129447l.jpg
16,Lookism,Lookism,외모지상주의,Manhwa,78487,7.94,2014,https://cdn.myanimelist.net/images/manga/2/208866l.jpg
17,Dead Tube,,DEAD Tube ～デッドチューブ～,Manga,72488,6.49,2014,https://cdn.myanimelist.net/images/manga/3/186914l.jpg
18,The Fable,The Fable,ザ・ファブル,Manga,69537,8.56,2014,https://cdn.myanimelist.net/images/manga/2/152911l.jpg
19,Inuyashiki,Inuyashiki,いぬやしき,Manga,68210,7.59,2014,https://cdn.myanimelist.net/images/manga/2/156353l.jpg
20,Kakegurui,Kakegurui: Compulsive Gambler,賭ケグルイ,Manga,65133,7.73,2014,https://cdn.myanimelist.net/images/manga/1/142175l.jpg
21,Tsurezure Children,Tsuredure Children,徒然チルドレン,Manga,63580,8.21,2014,https://cdn.myanimelist.net/images/manga/1/155605l.jpg
22,Re:Monster,Re:Monster,Re:Monster,Manga,60966,7.26,2014,https://cdn.myanimelist.net/images/manga/3/251922l.jpg
23,Koi to Uso,Love and Lies,恋と嘘,Manga,58525,6.83,2014,https://cdn.myanimelist.net/images/manga/2/148055l.jpg
24,Fairy Tail Zerø,Fairy Tail Zero,FAIRY TAIL ZERØ,Manga,56559,7.88,2014,https://cdn.myanimelist.net/images/manga/1/167384l.jpg
25,The New Gate,The New Gate,THE NEW GATE,Manga,52678,7.58,2014,https://cdn.myanimelist.net/images/manga/3/183226l.jpg
26,Fuuka,Fuuka,風夏,Manga,50800,7.45,2014,https://cdn.myanimelist.net/images/manga/2/186209l.jpg
27,Overlord,Overlord,オーバーロード,Manga,50124,7.97,2014,https://cdn.myanimelist.net/images/manga/3/161407l.jpg
28,Helck,Helck,Helck,Manga,46124,8.16,2014,https://cdn.myanimelist.net/images/manga/3/138699l.jpg
29,Tensei shitara Slime Datta Ken,That Time I Got Reincarnated as a Slime,転生したらスライムだった件,Light Novel,45684,8.47,2014,https://cdn.myanimelist.net/images/manga/3/152383l.jpg
30,Kekkon Yubiwa Monogatari,Tales of Wedding Rings,結婚指輪物語,Manga,42634,7.04,2014,https://cdn.myanimelist.net/images/manga/1/188970l.jpg
31,"Ohayou, Ibarahime","Wake Up, Sleeping Beauty",おはよう、いばら姫,Manga,42211,8.48,2014,https://cdn.myanimelist.net/images/manga/3/164641l.jpg
32,Ookami Shounen wa Kyou mo Uso wo Kasaneru,The boy who cried wolf tells a lie today also,狼少年は今日も嘘を重ねる,Manga,41750,7.92,2014,https://cdn.myanimelist.net/images/manga/3/148976l.jpg
33,Koi wa Ameagari no You ni,After the Rain,恋は雨上がりのように,Manga,39765,7.77,2014,https://cdn.myanimelist.net/images/manga/1/154544l.jpg
34,Real Account,Real Account,リアルアカウント,Manga,38964,7.06,2014,https://cdn.myanimelist.net/images/manga/3/147381l.jpg
35,Ganbare! Nakamura-kun!!,"Go For It, Nakamura!",ガンバレ！中村くん!!,Manga,38549,7.83,2014,https://cdn.myanimelist.net/images/manga/2/196622l.jpg
36,Harumatsu Bokura,Waiting for Spring,春待つ僕ら,Manga,37905,7.74,2014,https://cdn.myanimelist.net/images/manga/1/170630l.jpg
37,Watari-kun no xx ga Houkai Sunzen,Watari-kun's ****** Is about to Collapse,渡くんの××が崩壊寸前,Manga,36853,7.05,2014,https://cdn.myanimelist.net/images/manga/2/158603l.jpg
38,Hare-Kon.,Harem Marriage,ハレ婚。,Manga,36059,6.37,2014,https://cdn.myanimelist.net/images/manga/1/188794l.jpg
39,22-26: Fujimoto Tatsuki Tanpenshuu,Tatsuki Fujimoto Before Chainsaw Man: 22-26,藤本タツキ短編集 22-26,Manga,34204,7.4,2014,https://cdn.myanimelist.net/images/manga/3/251978l.jpg
40,Seishun Buta Yarou Series,Rascal Does Not Dream,青春ブタ野郎シリーズ,Light Novel,33072,8.66,2014,https://cdn.myanimelist.net/images/manga/2/177502l.jpg
41,Death March kara Hajimaru Isekai Kyousoukyoku,Death March to the Parallel World Rhapsody,デスマーチからはじまる異世界狂想曲,Manga,32763,7.04,2014,https://cdn.myanimelist.net/images/manga/1/154541l.jpg
42,Rakudai Kishi no Cavalry,,落第騎士の英雄譚《キャバルリィ》,Manga,32136,7.43,2014,https://cdn.myanimelist.net/images/manga/2/145153l.jpg
43,Takane to Hana,Takane & Hana,高嶺と花,Manga,31812,7.91,2014,https://cdn.myanimelist.net/images/manga/1/152773l.jpg
44,Plunderer,Plunderer,プランダラ,Manga,31390,7.29,2014,https://cdn.myanimelist.net/images/manga/3/161356l.jpg
45,Yuusha ga Shinda!: Murabito no Ore ga Hotta Otoshiana ni Yuusha ga Ochita Kekka.,The Legendary Hero Is Dead!,勇者が死んだ！ 村人の俺が掘った落とし穴に勇者が落ちた結果,Manga,31333,7.51,2014,https://cdn.myanimelist.net/images/manga/3/188923l.jpg
46,Something About Us,Something About Us,우리사이느은,Manhwa,31246,8.14,2014,https://cdn.myanimelist.net/images/manga/3/189603l.jpg
47,Demi-chan wa Kataritai,Interviews with Monster Girls,亜人〈デミ〉ちゃんは語りたい,Manga,29957,7.81,2014,https://cdn.myanimelist.net/images/manga/2/188778l.jpg
48,Tsuyokute New Saga,New Saga,強くてニューサーガ,Manga,29763,7.18,2014,https://cdn.myanimelist.net/images/manga/3/186491l.jpg
49,Konjiki no Word Master: Yuusha Yonin ni Makikomareta Unique Cheat,,金色の文字使い ―勇者四人に巻き込まれたユニークチート―,Manga,29189,7.29,2014,https://cdn.myanimelist.net/images/manga/2/154446l.jpg
50,Kono Subarashii Sekai ni Shukufuku wo!,KonoSuba: God's Blessing on This Wonderful World!,この素晴らしい世界に祝福を！,Manga,29087,8.07,2014,https://cdn.myanimelist.net/images/manga/1/154542l.jpg
51,Rikudou,,リクドウ,Manga,29020,7.81,2014,https://cdn.myanimelist.net/images/manga/1/191159l.jpg
52,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,WorldEnd: What Do You Do at the End of the World? Are You Busy? Will You Save Us?,終末なにしてますか？忙しいですか？救ってもらっていいですか？,Light Novel,28887,8.55,2014,https://cdn.myanimelist.net/images/manga/3/174609l.jpg
53,Shokuryou Jinrui,Starving Anonymous,食糧人類-Starving Anonymous-,Manga,28652,7.04,2014,https://cdn.myanimelist.net/images/manga/2/193329l.jpg
54,17-21: Fujimoto Tatsuki Tanpenshuu,Tatsuki Fujimoto Before Chainsaw Man: 17–21,藤本タツキ短編集 17-21,Manga,28399,7.23,2014,https://cdn.myanimelist.net/images/manga/2/251352l.jpg
55,Kusuriya no Hitorigoto,The Apothecary Diaries,薬屋のひとりごと,Light Novel,27545,8.87,2014,https://cdn.myanimelist.net/images/manga/2/176943l.jpg
56,Watashi no Ookami-kun,That Wolf-Boy Is Mine!,私のオオカミくん,Manga,25817,7.3,2014,https://cdn.myanimelist.net/images/manga/2/168568l.jpg
57,Harukaze no Étranger,Seaside Stranger: Harukaze no Etranger,春風のエトランゼ,Manga,25602,8.27,2014,https://cdn.myanimelist.net/images/manga/2/173314l.jpg
58,Perfect World,Perfect World,パーフェクトワールド,Manga,25313,7.61,2014,https://cdn.myanimelist.net/images/manga/1/175525l.jpg
59,Dolly♥Kill Kill,Dolly Kill Kill,ドリィ♥キルキル,Manga,24769,6.99,2014,https://cdn.myanimelist.net/images/manga/3/152513l.jpg
60,Dagashi Kashi,,だがしかし,Manga,24601,7.01,2014,https://cdn.myanimelist.net/images/manga/3/279848l.jpg
61,Netsuzou TRap,NTR: Netsuzou Trap,捏造トラップ―NTR―,Manga,22719,6.1,2014,https://cdn.myanimelist.net/images/manga/1/158981l.jpg
62,Re:Zero kara Hajimeru Isekai Seikatsu: Dai-1 Shou - Outo no Ichinichi-hen,Re:ZERO -Starting Life in Another World- Chapter 1: A Day in the Capital,Re：ゼロから始める異世界生活 第一章 王都の一日編,Manga,21398,7.77,2014,https://cdn.myanimelist.net/images/manga/3/188949l.jpg
63,Ookii Onnanoko wa Suki desu ka?,Do You Like Big Girls?,大きい女の子は好きですか？,Manga,21100,6.23,2014,https://cdn.myanimelist.net/images/manga/3/299662l.jpg
64,Baki-dou,,刃牙道,Manga,21071,7.66,2014,https://cdn.myanimelist.net/images/manga/1/188819l.jpg
65,Monster Girl,Yokai Girls,妖怪少女 －モンスガ－,Manga,21014,7.19,2014,https://cdn.myanimelist.net/images/manga/3/135045l.jpg
66,Kuroko no Basket: Extra Game,,黒子のバスケ EXTRA GAME,Manga,20956,7.84,2014,https://cdn.myanimelist.net/images/manga/2/163711l.jpg
