rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Fullmetal Alchemist: Brotherhood,Fullmetal Alchemist: Brotherhood,鋼の錬金術師 FULLMETAL ALCHEMIST,TV,3535775,9.1,2009,https://cdn.myanimelist.net/images/anime/1208/94745.jpg
2,Fairy Tail,Fairy Tail,FAIRY TAIL（フェアリーテイル）,TV,1804758,7.57,2009,https://cdn.myanimelist.net/images/anime/5/18179.jpg
3,Bakemonogatari,Bakemonogatari,化物語,TV,1454958,8.32,2009,https://cdn.myanimelist.net/images/anime/11/75274.jpg
4,K-On!,K-ON!,けいおん!,TV,1096079,7.86,2009,https://cdn.myanimelist.net/images/anime/10/76120.jpg
5,Kimi ni Todoke,Kimi ni Todoke: From Me to You,君に届け,TV,1024846,8.01,2009,https://cdn.myanimelist.net/images/anime/1502/124384.jpg
6,Toaru Kagaku no Railgun,A Certain Scientific Railgun,とある科学の超電磁砲,TV,633831,7.65,2009,https://cdn.myanimelist.net/images/anime/8/53581.jpg
7,Higashi no Eden,Eden of The East,東のエデン,TV,584583,7.73,2009,https://cdn.myanimelist.net/images/anime/9/15033.jpg
10,Summer Wars,Summer Wars,サマーウォーズ,Movie,538124,8.01,2009,https://cdn.myanimelist.net/images/anime/1593/116751.jpg
12,Sora no Otoshimono,Heaven's Lost Property,そらのおとしもの,TV,496615,7.22,2009,https://cdn.myanimelist.net/images/anime/5/50307.jpg
13,Pandora Hearts,Pandora Hearts,パンドラハーツ,TV,444614,7.64,2009,https://cdn.myanimelist.net/images/anime/4/75535.jpg
16,Redline,Redline,REDLINE,Movie,407053,8.29,2009,https://cdn.myanimelist.net/images/anime/12/28553.jpg
17,Phantom: Requiem for the Phantom,Phantom: Requiem for the Phantom,Phantom 〜Requiem for the Phantom〜,TV,348382,7.92,2009,https://cdn.myanimelist.net/images/anime/8/22470.jpg
19,Tokyo Magnitude 8.0,Tokyo Magnitude 8.0,東京マグニチュード8.0,TV,308123,8,2009,https://cdn.myanimelist.net/images/anime/10/13776.jpg
20,Kämpfer,Kämpfer,けんぷファー,TV,298797,6.35,2009,https://cdn.myanimelist.net/images/anime/5/35423.jpg
21,InuYasha: Kanketsu-hen,InuYasha: The Final Act,犬夜叉 完結編,TV,297610,8.2,2009,https://cdn.myanimelist.net/images/anime/7/75570.jpg
22,Nyan Koi!,Nyan Koi!,にゃんこい！,TV,274175,7.11,2009,https://cdn.myanimelist.net/images/anime/10/18299.jpg
23,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen","Clannad: After Story - Another World, Kyou Chapter",クラナド　アフターストーリー　もうひとつの世界　杏編,Special,271261,7.77,2009,https://cdn.myanimelist.net/images/anime/10/19621.jpg
24,One Piece Film: Strong World,One Piece Film: Strong World,ワンピース　フィルム　ストロングワールド,Movie,270294,8.05,2009,https://cdn.myanimelist.net/images/anime/1192/116784.jpg
25,Hetalia Axis Powers,Hetalia Axis Powers,ヘタリア Axis Powers,ONA,261846,7.25,2009,https://cdn.myanimelist.net/images/anime/5/75791.jpg
26,Zoku Natsume Yuujinchou,Natsume's Book of Friends Season 2,続 夏目友人帳,TV,260685,8.53,2009,https://cdn.myanimelist.net/images/anime/4/79738.jpg
27,11eyes,11eyes,11eyes イレブンアイズ,TV,243656,6.04,2009,https://cdn.myanimelist.net/images/anime/6/73520.jpg
