rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Tonari no Totoro,My Neighbor Totoro,となりのトトロ,Movie,1123233,8.25,1988,https://cdn.myanimelist.net/images/anime/1110/147278.jpg
2,Akira,Akira,AKIRA（アキラ）,Movie,917229,8.16,1988,https://cdn.myanimelist.net/images/anime/1408/114012.jpg
3,Hotaru no Haka,Grave of the Fireflies,火垂るの墓,Movie,728449,8.53,1988,https://cdn.myanimelist.net/images/anime/1485/141208.jpg
4,Ginga Eiyuu Densetsu,Legend of the Galactic Heroes,銀河英雄伝説,OVA,346025,9.01,1988,https://cdn.myanimelist.net/images/anime/1976/142016.jpg
5,Top wo Nerae! Gunbuster,Gunbuster,トップをねらえ！ GunBuster,OVA,138459,7.85,1988,https://cdn.myanimelist.net/images/anime/1303/92309.jpg
9,Kidou Keisatsu Patlabor,Patlabor: The Mobile Police,機動警察パトレイバー,OVA,42219,7.26,1988,https://cdn.myanimelist.net/images/anime/11/24151.jpg
10,Appleseed,Appleseed,アップル・シード,OVA,33993,6.52,1988,https://cdn.myanimelist.net/images/anime/1512/107901.jpg
13,Makai Toshi Shinjuku,Demon City Shinjuku,魔界都市〈新宿〉,OVA,28232,6.18,1988,https://cdn.myanimelist.net/images/anime/1554/149689.jpg
14,Kyuuketsuhime Miyu,Vampire Princess Miyu,吸血姫美夕,OVA,24219,6.93,1988,https://cdn.myanimelist.net/images/anime/12/78948.jpg
15,Dominion,Dominion,ドミニオン,OVA,20205,6.85,1988,https://cdn.myanimelist.net/images/anime/1450/110634.jpg
16,Yoroiden Samurai Troopers,Samurai Troopers,鎧伝サムライトルーパー,TV,20182,7.07,1988,https://cdn.myanimelist.net/images/anime/1855/92738.jpg
19,Sakigake!! Otokojuku,Charge!! Men's Private School,魁!!男塾,TV,15754,7.42,1988,https://cdn.myanimelist.net/images/anime/1672/94168.jpg
20,Dragon's Heaven,Dragon's Heaven,ドラゴンズヘブン,OVA,15398,6.21,1988,https://cdn.myanimelist.net/images/anime/8/33209.jpg
21,Crying Freeman,Crying Freeman,Cryingフリーマン,OVA,13596,6.41,1988,https://cdn.myanimelist.net/images/anime/13/37721.jpg
