rank,title,title_english,title_japanese,type,members,score,year,image_url
1,JoJo no Kimyou na Bouken Part 1: Phantom Blood,JoJo's Bizarre Adventure Part 1: Phantom Blood,ジョジョの奇妙な冒険 ファントムブラッド,Manga,144817,7.28,1986,https://cdn.myanimelist.net/images/manga/2/269907l.jpg
2,Crying Freeman,Crying Freeman,クライングフリーマン,Manga,8602,6.83,1986,https://cdn.myanimelist.net/images/manga/1/302840l.jpg
3,Yawara!,,YAWARA!,Manga,8292,7.45,1986,https://cdn.myanimelist.net/images/manga/1/280146l.jpg
4,Five Star Stories,The Five Star Stories,ファイブスター物語,Manga,7546,8.07,1986,https://cdn.myanimelist.net/images/manga/3/159793l.jpg
5,Kami no Hidarite Akuma no Migite,,神の左手悪魔の右手,Manga,5509,7.24,1986,https://cdn.myanimelist.net/images/manga/2/16904l.jpg
6,Paranoia Star,Paranoia Star,パラノイア・スター,Manga,4883,6.19,1986,https://cdn.myanimelist.net/images/manga/2/34371l.jpg
7,Ai no Kusabi,Ai no Kusabi,間の楔,Light Novel,4212,7.83,1986,https://cdn.myanimelist.net/images/manga/3/315265l.jpg
8,Spirit of Wonder,Spirit of Wonder,Spirit of Wonder,Manga,3315,6.52,1986,https://cdn.myanimelist.net/images/manga/1/184496l.jpg
9,Taiho Shichau zo,You're Under Arrest!,逮捕しちゃうぞ,Manga,2889,6.9,1986,https://cdn.myanimelist.net/images/manga/3/156057l.jpg
10,Paros no Ken,The Sword of Paros,パロスの剣,Manga,2269,6.97,1986,https://cdn.myanimelist.net/images/manga/3/347029l.jpg
11,Arslan Senki,,アルスラーン戦記,Novel,2211,7.52,1986,https://cdn.myanimelist.net/images/manga/1/267653l.jpg
12,Slow Step,,スローステップ,Manga,1969,6.79,1986,https://cdn.myanimelist.net/images/manga/3/259013l.jpg
13,Urotsukidouji,Urotsukidouji,うろつき童子,Manga,1958,6.31,1986,https://cdn.myanimelist.net/images/manga/5/115489l.jpg
14,Midnight,,ミッドナイト,Manga,1875,7.24,1986,https://cdn.myanimelist.net/images/manga/1/17026l.jpg
15,Ginga Eiyuu Densetsu,,銀河英雄伝説,Manga,1840,7.27,1986,https://cdn.myanimelist.net/images/manga/4/40341l.jpg
16,Koko wa Green Wood,Here is Greenwood,ここはグリーン・ウッド,Manga,1806,7.06,1986,https://cdn.myanimelist.net/images/manga/1/264856l.jpg
17,Pineapple Army,,パイナップルARMY,Manga,1720,6.44,1986,https://cdn.myanimelist.net/images/manga/2/35200l.jpg
18,G,,G,Manga,1419,6.6,1986,https://cdn.myanimelist.net/images/manga/3/64533l.jpg
19,Itihasa,,イティハーサ,Manga,1370,7.22,1986,https://cdn.myanimelist.net/images/manga/3/177594l.jpg
20,Venus Senki,The Venus Wars,ヴイナス戦記,Manga,1319,6.96,1986,https://cdn.myanimelist.net/images/manga/3/310175l.jpg
21,Hokusai,,北斎,Manga,1130,7.33,1986,https://cdn.myanimelist.net/images/manga/3/268890l.jpg
22,Chibi Maruko-chan,,ちびまる子ちゃん,Manga,1128,7.51,1986,https://cdn.myanimelist.net/images/manga/3/264674l.jpg
23,Atomcat,Atomcat,アトムキャット,Manga,1098,6.38,1986,https://cdn.myanimelist.net/images/manga/2/8698l.jpg
24,Caravan Kidd,Caravan Kidd,キャラバン キッド,Manga,991,6.82,1986,https://cdn.myanimelist.net/images/manga/1/184510l.jpg
25,Chikyuu Hyoukai Jiki,Ice Age Chronicle of the Earth,地球氷解事紀,Manga,970,6.49,1986,https://cdn.myanimelist.net/images/manga/3/192244l.jpg
26,Digital Devil Story,,デジタル・デビル物語〈ストーリ〉,Light Novel,946,6.76,1986,https://cdn.myanimelist.net/images/manga/3/179775l.jpg
27,Mr. Ajikko,,ミスター味っ子,Manga,913,7.13,1986,https://cdn.myanimelist.net/images/manga/1/160914l.jpg
28,All Nude,,ALL NUDE,Manga,893,6.16,1986,https://cdn.myanimelist.net/images/manga/1/295645l.jpg
