rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Shiroi Heya no Futari,,白い部屋のふたり,Manga,4509,6.95,1971,https://cdn.myanimelist.net/images/manga/2/270463l.jpg
2,Kamen Rider,Kamen Rider,仮面ライダー,Manga,4347,6.98,1971,https://cdn.myanimelist.net/images/manga/2/272555l.jpg
3,Sangokushi,,三国志,Manga,3620,7.75,1971,https://cdn.myanimelist.net/images/manga/5/270688l.jpg
4,Hitler,Shigeru Mizuki's Hitler,劇画ヒットラー,Manga,2858,7.48,1971,https://cdn.myanimelist.net/images/manga/2/170233l.jpg
5,Maou Dante,,魔王ダンテ,Manga,2748,6.36,1971,https://cdn.myanimelist.net/images/manga/3/10482l.jpg
6,Kuuki no Soko,Under the Air,空気の底,Manga,1659,7.1,1971,https://cdn.myanimelist.net/images/manga/3/9654l.jpg
7,Babel Nisei,Babel II,バビル2世,Manga,1184,6.76,1971,https://cdn.myanimelist.net/images/manga/5/179686l.jpg
8,Choujin Taikei,Tomorrow the Birds,鳥人大系,Manga,950,7.48,1971,https://cdn.myanimelist.net/images/manga/1/15430l.jpg
9,Maria,,マリア,Manga,936,6.81,1971,https://cdn.myanimelist.net/images/manga/3/84357l.jpg
10,Giniro no Kami no Arisa,Alisa of the Silver Hair,銀色の髪の亜里沙,Manga,826,6.68,1971,https://cdn.myanimelist.net/images/manga/4/27172l.jpg
11,Miyamoto Musashi,,宮本武蔵,Manga,768,7.15,1971,https://cdn.myanimelist.net/images/manga/2/265436l.jpg
12,Daihakkutsu,,大発掘,Manga,573,7.05,1971,https://cdn.myanimelist.net/images/manga/2/136839l.jpg
13,Lion Books,,ライオンブックス,Manga,560,,1971,https://cdn.myanimelist.net/images/manga/2/44661l.jpg
14,Genshi Shounen Ryuu,,原始少年リュウ,Manga,559,6.48,1971,https://cdn.myanimelist.net/images/manga/1/31348l.jpg
15,Miyoko Asagaya Kibun,,美代子阿佐ヶ谷気分,Manga,546,6.55,1971,https://cdn.myanimelist.net/images/manga/3/149168l.jpg
16,Gekiga Kachikujin Yapoo,The Domestic Yapoo,劇画家畜人ヤプー,Manga,476,5.62,1971,https://cdn.myanimelist.net/images/manga/3/190568l.jpg
17,Hyaku Monogatari,One Hundred Tales,百物語,Manga,365,6.81,1971,https://cdn.myanimelist.net/images/manga/1/290054l.jpg
17,Oni: 2889-nen no Hanran,,永井豪異色作品集 鬼 ─2889年の反乱─,Manga,365,6.0,1971,https://cdn.myanimelist.net/images/manga/2/149781l.jpg
19,Kouya no Shounen Isamu,,荒野の少年イサム,Manga,351,,1971,https://cdn.myanimelist.net/images/manga/1/184297l.jpg
20,Arabesque Dai 1-bu,,アラベスク 第1部,Manga,346,,1971,https://cdn.myanimelist.net/images/manga/3/293790l.jpg
21,Futari Pocchi,The Two Daughters,ふたりぽっち,Manga,332,,1971,https://cdn.myanimelist.net/images/manga/2/302200l.jpg
22,Wansa-kun,Little Wansa,ワンサくん,Manga,319,,1971,https://cdn.myanimelist.net/images/manga/2/48507l.jpg
23,Otoko Oidon,,男おいどん,Manga,299,,1971,https://cdn.myanimelist.net/images/manga/2/62865l.jpg
24,Again,,アゲイン,Manga,278,,1971,https://cdn.myanimelist.net/images/manga/1/81846l.jpg
24,Dust 8,Dust 8,ダスト8,Manga,278,,1971,https://cdn.myanimelist.net/images/manga/2/291612l.jpg
26,13 Gatsu no Higeki,,13月の悲劇,Manga,257,,1971,https://cdn.myanimelist.net/images/manga/2/26272l.jpg
27,Dobutsu Takarajima,,どうぶつ宝島,Manga,249,,1971,https://cdn.myanimelist.net/images/manga/1/19837l.jpg
28,Mon Cheri CoCo,,モンシェリCoCo,Manga,216,,1971,https://cdn.myanimelist.net/images/manga/3/262035l.jpg
29,Karate Baka Ichidai,,空手バカ一代,Manga,214,,1971,https://cdn.myanimelist.net/images/manga/1/234992l.jpg
30,Zubaban,,ズバ蛮,Manga,187,,1971,https://cdn.myanimelist.net/images/manga/3/240857l.jpg
31,Spectreman,,スペクトルマン,Manga,177,,1971,https://cdn.myanimelist.net/images/manga/3/254450l.jpg
32,American Pie,,萩尾望都作品集 第17巻 アメリカン・パイ,Manga,171,,1971,https://cdn.myanimelist.net/images/manga/1/262202l.jpg
33,Glass no Meiro,,ガラスの迷路,Manga,158,,1971,https://cdn.myanimelist.net/images/manga/2/12788l.jpg
34,Samurai Giants,,侍ジャイアンツ,Manga,152,,1971,https://cdn.myanimelist.net/images/manga/1/223909l.jpg
35,Kodoku Miman,,孤独未満―安部慎一短編集,Manga,130,,1971,https://cdn.myanimelist.net/images/manga/1/149169l.jpg
36,Shin Obake no Q-tarou,,新オバケのＱ太郎,Manga,125,,1971,https://cdn.myanimelist.net/images/manga/1/171551l.jpg
37,Mona Lisa no Heya,,モナリザの部屋,Manga,107,,1971,https://cdn.myanimelist.net/images/manga/3/305947l.jpg
38,Mansion Blues,,マンション・ブルース,Manga,98,,1971,https://cdn.myanimelist.net/images/manga/2/235747l.jpg
