rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Uchuu Kaizoku Captain Herlock,Captain Harlock,宇宙海賊キャプテンハーロック,Manga,5191,7.44,1977,https://cdn.myanimelist.net/images/manga/4/299938l.jpg
2,Ginga Tetsudou 999,,銀河鉄道999,Manga,3874,7.82,1977,https://cdn.myanimelist.net/images/manga/3/191348l.jpg
3,Kanojo no Omoide...,Memories of Her...,彼女の想いで・・・,Manga,2705,6.72,1977,https://cdn.myanimelist.net/images/manga/1/88703l.jpg
4,Satsuma Gishiden,Satsuma Gishiden,薩摩義士伝,Manga,2394,7.58,1977,https://cdn.myanimelist.net/images/manga/3/3462l.jpg
5,Banana Bread no Pudding,,バナナブレッドのプディング,Manga,1764,6.41,1977,https://cdn.myanimelist.net/images/manga/2/33111l.jpg
6,Shin Lupin III,Lupin III: World's Most Wanted,新ルパン三世,Manga,1499,7.44,1977,https://cdn.myanimelist.net/images/manga/3/268986l.jpg
7,Sayonara Nippon,,さよならにっぽん,Manga,1156,6.31,1977,https://cdn.myanimelist.net/images/manga/1/34686l.jpg
8,Suna no Shiro,,砂の城,Manga,1073,7.33,1977,https://cdn.myanimelist.net/images/manga/4/175777l.jpg
9,Fushigi-chou Sanban-chi,,不思議町三番地,Manga,908,6.55,1977,https://cdn.myanimelist.net/images/manga/3/86805l.jpg
10,Shouwa Ichidai Onna,,昭和一代女,Manga,583,6.53,1977,https://cdn.myanimelist.net/images/manga/3/270546l.jpg
10,U wa Uchuusen no U,,ウは宇宙船のウ,Manga,583,6.82,1977,https://cdn.myanimelist.net/images/manga/5/37718l.jpg
12,Esper Mami,,エスパー魔美,Manga,471,7.11,1977,https://cdn.myanimelist.net/images/manga/2/166466l.jpg
13,Oujo Alexandra,,王女アレキサンドラ,Manga,466,6.65,1977,https://cdn.myanimelist.net/images/manga/3/14069l.jpg
14,Zettai Anzen Kamisori,,絶対安全剃刀 高野文子作品集,Manga,427,6.77,1977,https://cdn.myanimelist.net/images/manga/1/342080l.jpg
15,Seito Shokun!,,生徒諸君!,Manga,361,,1977,https://cdn.myanimelist.net/images/manga/1/118515l.jpg
16,Yappari Ookami,,やっぱりおおかみ,Manga,355,6.57,1977,https://cdn.myanimelist.net/images/manga/1/265198l.jpg
17,Youseiou,The Fairy King,妖精王,Manga,311,,1977,https://cdn.myanimelist.net/images/manga/3/25589l.jpg
18,Kyojin-tachi no Densetsu,,巨人たちの伝説,Manga,305,6.39,1977,https://cdn.myanimelist.net/images/manga/2/166322l.jpg
19,Nora no Hakobune,,ノーラの箱船,Manga,288,,1977,https://cdn.myanimelist.net/images/manga/1/157241l.jpg
20,Fashion Fade,,ファンション・ファデ,Manga,277,,1977,https://cdn.myanimelist.net/images/manga/1/37352l.jpg
21,Angelique,,アンジェリク,Manga,275,,1977,https://cdn.myanimelist.net/images/manga/2/263645l.jpg
22,Olympus no Pollon,,オリンポスのポロン,Manga,271,,1977,https://cdn.myanimelist.net/images/manga/3/152955l.jpg
23,Hyakuoku no Hiru to Senoku no Yoru,Ten Billion Days and Hundred Billion Nights,百億の昼と千億の夜,Manga,234,,1977,https://cdn.myanimelist.net/images/manga/2/262309l.jpg
24,Sono Na wa 101,,その名は101,Manga,228,,1977,https://cdn.myanimelist.net/images/manga/5/89963l.jpg
25,Feminine no Sanshimai,,フェミニンの三姉妹,One-shot,220,6.21,1977,https://cdn.myanimelist.net/images/manga/1/149364l.jpg
26,Akai Pegasus,,赤いペガサス,Manga,204,,1977,https://cdn.myanimelist.net/images/manga/3/194453l.jpg
27,Habatake! Taroumaru,"Flap Your Wings, Taroumaru!",はばたけ！太郎丸,Manga,202,,1977,https://cdn.myanimelist.net/images/manga/5/224961l.jpg
28,Wakusei Robo Dangard Ace,,惑星ロボ ダンガードA,Manga,200,,1977,https://cdn.myanimelist.net/images/manga/1/162449l.jpg
29,Susume!! Pirates,,すすめ!!パイレーツ,Manga,181,,1977,https://cdn.myanimelist.net/images/manga/3/153523l.jpg
30,Nanatsu no Umi Nanatsu no Sora,,七つの海七つの空,Manga,160,,1977,https://cdn.myanimelist.net/images/manga/5/92419l.jpg
31,El Halcon,,エル･アルコン－鷹－,Manga,146,,1977,https://cdn.myanimelist.net/images/manga/2/33533l.jpg
32,Short Program: Girl's Type,,ショートプログラム～ガールズタイプ～,Manga,105,,1977,https://cdn.myanimelist.net/images/manga/3/283146l.jpg
33,Maiko no Uta,Maiko's Poem,舞子の詩,Manga,94,,1977,https://cdn.myanimelist.net/images/manga/1/13639l.jpg
34,Haru wa Akebono Satsujin Jiken,,春はあけぼの殺人事件,Manga,92,,1977,https://cdn.myanimelist.net/images/manga/3/36647l.jpg
35,Umi no Aurora,,海のオーロラ,Manga,91,,1977,https://cdn.myanimelist.net/images/manga/2/268229l.jpg
36,Kyuudou-kun,,球道くん,Manga,77,,1977,https://cdn.myanimelist.net/images/manga/2/139089l.jpg
37,House,,House,One-shot,75,,1977,https://cdn.myanimelist.net/images/manga/1/306002l.jpg
38,Hole in One,,ホールインワン,Manga,58,,1977,https://cdn.myanimelist.net/images/manga/3/263726l.jpg
39,Yuumii Dengonban,Yuumii Message Board,ユーミー伝言版,Manga,56,,1977,https://cdn.myanimelist.net/images/manga/3/13150l.jpg
40,Boku wa Rounin Doutei Papa,,ぼくは浪人童貞パパ,Manga,48,,1977,https://cdn.myanimelist.net/images/manga/2/176097l.jpg
40,Kyoufu no Monster,,恐怖のモンスター,Manga,48,,1977,https://cdn.myanimelist.net/images/manga/2/320814l.jpg
42,Hirahira-kun Seishun Nikki,,ヒラヒラくん青春日記,Manga,43,,1977,https://cdn.myanimelist.net/images/manga/2/288361l.jpg
43,Mika to Niji Neko-kun,,ミカと虹ネコくん,One-shot,38,,1977,https://cdn.myanimelist.net/images/manga/3/305816l.jpg
44,Kouya yori,From Wilderness,荒野より,Manga,32,,1977,https://cdn.myanimelist.net/images/manga/3/320324l.jpg
45,House,,ハウス,One-shot,29,,1977,https://cdn.myanimelist.net/images/manga/1/306001l.jpg
46,Tenshi no Harawata,,天使のはらわた,Manga,16,,1977,https://cdn.myanimelist.net/images/manga/3/344968l.jpg
47,Niisama Donata?,,にいさまどなた?,Manga,11,,1977,https://cdn.myanimelist.net/images/manga/1/320445l.jpg
