rank,title,title_english,title_japanese,type,members,score,year,image_url
5,Bocchi the Rock!,Bocchi the Rock!,ぼっち・ざ・ろっく！,TV,705000,8.75,2022,https://cdn.myanimelist.net/images/anime/1448/127956.jpg
11,Cyberpunk: Edgerunners,Cyberpunk: Edgerunners,サイバーパンク エッジランナーズ,ONA,922106,8.61,2022,https://cdn.myanimelist.net/images/anime/1818/126435.jpg
14,Summertime Render,Summer Time Rendering,サマータイムレンダ,TV,624655,8.47,2022,https://cdn.myanimelist.net/images/anime/1120/120796.jpg
15,Spy x Family,Spy x Family,SPY×FAMILY,TV,1756060,8.46,2022,https://cdn.myanimelist.net/images/anime/1441/122795.jpg
17,Chainsaw Man,Chainsaw Man,チェンソーマン,TV,1766619,8.45,2022,https://cdn.myanimelist.net/images/anime/1806/126216.jpg
27,Suzume no Tojimari,Suzume,すずめの戸締まり,Movie,448770,8.26,2022,https://cdn.myanimelist.net/images/anime/1598/128450.jpg
28,Kage no Jitsuryokusha ni Naritakute!,The Eminence in Shadow,陰の実力者になりたくて！,TV,784289,8.25,2022,https://cdn.myanimelist.net/images/anime/1091/128729.jpg
32,Sasaki to Miyano,Sasaki and Miyano,佐々木と宮野,TV,220161,8.2,2022,https://cdn.myanimelist.net/images/anime/1182/119308.jpg
37,Blue Lock,Blue Lock,ブルーロック,TV,818252,8.18,2022,https://cdn.myanimelist.net/images/anime/1258/126929.jpg
38,Kotarou wa Hitorigurashi,Kotaro Lives Alone,コタローは1人暮らし,ONA,189684,8.16,2022,https://cdn.myanimelist.net/images/anime/1862/121020.jpg
39,Ao Ashi,Aoashi,アオアシ,TV,240254,8.16,2022,https://cdn.myanimelist.net/images/anime/1731/120871.jpg
40,Sono Bisque Doll wa Koi wo Suru,My Dress-Up Darling,その着せ替え人形は恋をする,TV,1195650,8.15,2022,https://cdn.myanimelist.net/images/anime/1179/119897.jpg
41,Non Non Biyori Nonstop: Bukatsu wo Ganbatta,Non Non Biyori Nonstop: Our Club Worked Hard,のんのんびより のんすとっぷ 部活をがんばった,OVA,36882,8.15,2022,
42,Lycoris Recoil,Lycoris Recoil,リコリス・リコイル,TV,557823,8.15,2022,https://cdn.myanimelist.net/images/anime/1261/127311.jpg
43,Shen Yin Wangzuo,Throne of Seal,神印王座,ONA,9617,8.13,2022,
44,Dr. Stone: Ryuusui,Dr. Stone: Ryusui,Dr.STONE 龍水,TV Special,347333,8.13,2022,https://cdn.myanimelist.net/images/anime/1071/124921.jpg
45,Golden Kamuy 4th Season,Golden Kamuy Season 4,ゴールデンカムイ,TV,110741,8.12,2022,
46,Paripi Koumei,Ya Boy Kongming!,パリピ孔明,TV,319468,8.11,2022,https://cdn.myanimelist.net/images/anime/1970/122297.jpg
47,Fumetsu no Anata e Season 2,To Your Eternity Season 2,不滅のあなたへ Season2,TV,310943,8.09,2022,https://cdn.myanimelist.net/images/anime/1271/127700.jpg
48,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,Classroom of the Elite II,ようこそ実力至上主義の教室へ 2nd Season,TV,736642,8.08,2022,https://cdn.myanimelist.net/images/anime/1010/124180.jpg
49,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 3rd Season,Ascendance of a Bookworm Season 3,本好きの下剋上 ～司書になるためには手段を選んでいられません～ 第3期,TV,179489,8.07,2022,https://cdn.myanimelist.net/images/anime/1976/122302.jpg
50,Overlord IV,Overlord IV,オーバーロード IV,TV,597132,8.07,2022,https://cdn.myanimelist.net/images/anime/1530/120110.jpg
