rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Bleach,Bleach,BLEACH,Manga,432824,7.93,2001,https://cdn.myanimelist.net/images/manga/3/180031l.jpg
2,Fullmetal Alchemist,Fullmetal Alchemist,鋼の錬金術師,Manga,327415,9.05,2001,https://cdn.myanimelist.net/images/manga/3/243675l.jpg
3,Claymore,Claymore,CLAYMORE,Manga,229856,8.29,2001,https://cdn.myanimelist.net/images/manga/2/255378l.jpg
4,Gyo: Ugomeku Bukimi,Gyo: The Death-Stench Creeps,ギョ うごめく不気味,Manga,82912,7.18,2001,https://cdn.myanimelist.net/images/manga/2/88711l.jpg
5,Lovely★Complex,Love★Com,ラブ★コン,Manga,70895,8.32,2001,https://cdn.myanimelist.net/images/manga/1/209659l.jpg
6,Full Moon wo Sagashite,Full Moon,満月〈フルムーン〉をさがして,Manga,41253,8.03,2001,https://cdn.myanimelist.net/images/manga/3/175970l.jpg
7,Konjiki no Gash!!,Zatch Bell!,金色のガッシュ!!,Manga,37962,8.37,2001,https://cdn.myanimelist.net/images/manga/3/172209l.jpg
8,Shin Angyo Onshi,Blade of the Phantom Master,新暗行御史,Manga,37856,8.3,2001,https://cdn.myanimelist.net/images/manga/1/161805l.jpg
9,Freesia,,フリージア,Manga,37027,7.68,2001,https://cdn.myanimelist.net/images/manga/1/321361l.jpg
10,666 Satan,O-Parts Hunter,666〜サタン〜,Manga,36535,7.44,2001,https://cdn.myanimelist.net/images/manga/3/267783l.jpg
11,Emma,Emma,エマ,Manga,32492,8.16,2001,https://cdn.myanimelist.net/images/manga/1/161059l.jpg
12,Nodame Cantabile,Nodame Cantabile,のだめカンタービレ,Manga,30381,8.42,2001,https://cdn.myanimelist.net/images/manga/2/153962l.jpg
13,Loveless,Loveless,LOVELESS,Manga,29488,7.61,2001,https://cdn.myanimelist.net/images/manga/2/171051l.jpg
14,7 Seeds,,7SEEDS,Manga,27962,8.27,2001,https://cdn.myanimelist.net/images/manga/3/196607l.jpg
15,Gunnm: Last Order,Battle Angel Alita: Last Order,銃夢 Last Order,Manga,27800,8.19,2001,https://cdn.myanimelist.net/images/manga/3/274912l.jpg
16,Ultra Heaven,Ultra Heaven,ウルトラヘヴン,Manga,24379,8.05,2001,https://cdn.myanimelist.net/images/manga/3/161311l.jpg
17,God Child,Godchild,ゴッド チャイルド,Manga,21561,8.14,2001,https://cdn.myanimelist.net/images/manga/1/257890l.jpg
18,Aqua,Aqua,AQUA,Manga,21510,7.94,2001,https://cdn.myanimelist.net/images/manga/1/153102l.jpg
19,Koten-bu Series,,〈古典部〉シリーズ,Novel,21477,8.67,2001,https://cdn.myanimelist.net/images/manga/3/80983l.jpg
20,Kidou Senshi Gundam: The Origin,Mobile Suit Gundam: The Origin,機動戦士ガンダム THE ORIGIN,Manga,19346,8.55,2001,https://cdn.myanimelist.net/images/manga/1/151300l.jpg
21,Himizu,,ヒミズ,Manga,19157,7.4,2001,https://cdn.myanimelist.net/images/manga/3/198203l.jpg
22,Finder Series,Finder Series,ファインダーシリーズ,Manga,18735,8.21,2001,https://cdn.myanimelist.net/images/manga/2/268156l.jpg
23,The Ravages of Time,,火鳳燎原,Manhua,18411,8.22,2001,https://cdn.myanimelist.net/images/manga/4/75197l.jpg
24,Vagrant Soldier Ares,,떠돌이 용병 아레스,Manhwa,17532,8.13,2001,https://cdn.myanimelist.net/images/manga/2/129069l.jpg
25,.hack//Tasogare no Udewa Densetsu,.hack//Legend of the Twilight,.hack//黄昏の腕輪伝説,Manga,17066,7.06,2001,https://cdn.myanimelist.net/images/manga/2/191726l.jpg
26,Alice 19th,Alice 19th,ありす19th,Manga,16750,7.33,2001,https://cdn.myanimelist.net/images/manga/3/258981l.jpg
27,Worst,Worst,WORST ワースト,Manga,16556,8.08,2001,https://cdn.myanimelist.net/images/manga/3/167039l.jpg
