rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Sousou no Frieren,Frieren: Beyond Journey's End,葬送のフリーレン,TV,1148673,9.3,2023,https://cdn.myanimelist.net/images/anime/1015/138006.jpg
2,Kusuriya no Hitorigoto,The Apothecary Diaries,薬屋のひとりごと,TV,660902,8.87,2023,https://cdn.myanimelist.net/images/anime/1708/138033.jpg
11,[Oshi no Ko],[Oshi No Ko],【推しの子】,TV,958709,8.57,2023,https://cdn.myanimelist.net/images/anime/1812/134736.jpg
12,Pluto,Pluto,プルートウ,ONA,219075,8.45,2023,https://cdn.myanimelist.net/images/anime/1021/138568.jpg
14,Blue Giant,Blue Giant,BLUE GIANT,Movie,41356,8.39,2023,https://cdn.myanimelist.net/images/anime/1958/132159.jpg
26,BanG Dream! It's MyGO!!!!!,BanG Dream! It's MyGO!!!!!,バンドリ！It's MyGO!!!!!,TV,35630,8.24,2023,https://cdn.myanimelist.net/images/anime/1891/136948.jpg
28,Boku no Kokoro no Yabai Yatsu,The Dangers in My Heart,僕の心のヤバイやつ,TV,391642,8.23,2023,https://cdn.myanimelist.net/images/anime/1545/133887.jpg
30,Tengoku Daimakyou,Heavenly Delusion,天国大魔境,TV,575563,8.21,2023,https://cdn.myanimelist.net/images/anime/1121/133132.jpg
37,Buddy Daddies,Buddy Daddies,Buddy Daddies,TV,324482,8.11,2023,https://cdn.myanimelist.net/images/anime/1553/133767.jpg
38,Skip to Loafer,Skip and Loafer,スキップとローファー,TV,315570,8.11,2023,https://cdn.myanimelist.net/images/anime/1518/138730.jpg
39,"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su",Shangri-La Frontier,シャングリラ・フロンティア～クソゲーハンター、神ゲーに挑まんとす～,TV,401912,8.1,2023,https://cdn.myanimelist.net/images/anime/1500/139931.jpg
40,Tsurune: Tsunagari no Issha,Tsurune - The Linking Shot -,ツルネ ―つながりの一射―,TV,64544,8.09,2023,https://cdn.myanimelist.net/images/anime/1803/132337.jpg
41,Jigokuraku,Hell's Paradise,地獄楽,TV,830920,8.09,2023,https://cdn.myanimelist.net/images/anime/1075/131925.jpg
42,Kimi wa Houkago Insomnia,Insomniacs After School,君は放課後インソムニア,TV,252187,8.08,2023,https://cdn.myanimelist.net/images/anime/1402/134007.jpg
43,Precure All Stars Movie F,Precure All Stars Movie F,映画プリキュアオールスターズF,Movie,4164,8.08,2023,https://cdn.myanimelist.net/images/anime/1959/137024.jpg
44,Spy x Family Season 2,Spy x Family Season 2,SPY×FAMILY Season 2,TV,598052,8.06,2023,https://cdn.myanimelist.net/images/anime/1506/138982.jpg
45,Gridman Universe,Gridman Universe,グリッドマン ユニバース,Movie,37114,8.05,2023,https://cdn.myanimelist.net/images/anime/1897/133657.jpg
46,Douluo Dalu II: Jueshi Tangmen,Soul Land 2: The Peerless Tang Clan,斗罗大陆Ⅱ绝世唐门,ONA,5954,8.03,2023,https://cdn.myanimelist.net/images/anime/1985/150594.jpg
47,Mignon,Mignon,MIGNON 민용,ONA,31107,8.02,2023,https://cdn.myanimelist.net/images/anime/1054/137743.jpg
48,Black Clover: Mahou Tei no Ken,Black Clover: Sword of the Wizard King,ブラッククローバー 魔法帝の剣,Movie,249572,7.99,2023,https://cdn.myanimelist.net/images/anime/1337/136363.jpg
49,Hanma Baki: Son of Ogre 2nd Season,Baki Hanma 2nd Season,範馬刃牙 SON OF OGRE,ONA,103692,7.95,2023,https://cdn.myanimelist.net/images/anime/1800/135847.jpg
50,5-toubun no Hanayome∽,The Quintessential Quintuplets~,五等分の花嫁∽,TV Special,85923,7.95,2023,https://cdn.myanimelist.net/images/anime/1567/135752.jpg
