rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Doraemon,Doraemon,ドラえもん,Manga,18198,8.45,1969,https://cdn.myanimelist.net/images/manga/2/298132l.jpg
2,Ryuu no Michi,,リュウの道,Manga,1768,7.34,1969,https://cdn.myanimelist.net/images/manga/2/269334l.jpg
3,Sekishoku Elegy,Red Colored Elegy,赤色エレジー,Manga,4810,7.27,1969,https://cdn.myanimelist.net/images/manga/1/180926l.jpg
4,Tatsumi Yoshihiro Kessakusen,,辰巳ヨシヒロ傑作選,Manga,808,7.14,1969,https://cdn.myanimelist.net/images/manga/3/199129l.jpg
5,The Crater,,ザ・クレーター,Manga,1962,7.07,1969,https://cdn.myanimelist.net/images/manga/3/288161l.jpg
6,Orochi,Orochi,おろち,Manga,6771,7.05,1969,https://cdn.myanimelist.net/images/manga/3/273307l.jpg
7,I.L,I.L.,アイエル,Manga,878,7.03,1969,https://cdn.myanimelist.net/images/manga/3/177205l.jpg
8,Umi no Triton,Triton of the Sea,海のトリトン,Manga,954,6.81,1969,https://cdn.myanimelist.net/images/manga/2/271203l.jpg
9,Bianca,,ビアンカ,Manga,491,6.8,1969,https://cdn.myanimelist.net/images/manga/3/262318l.jpg
9,Minotaurus no Sara,,藤子不二雄異色短編集1 ミノタウロスの皿,Manga,507,6.8,1969,https://cdn.myanimelist.net/images/manga/2/209000l.jpg
11,Uki,,つげ忠男名作選集 雨季,Manga,440,6.77,1969,https://cdn.myanimelist.net/images/manga/1/134767l.jpg
12,Hitokiri,,人斬り,Manga,412,6.74,1969,https://cdn.myanimelist.net/images/manga/1/271177l.jpg
13,Abashiri Ikka,,あばしり一家,Manga,769,6.6,1969,https://cdn.myanimelist.net/images/manga/4/176261l.jpg
14,Fushigi na Melmo,,ふしぎなメルモ,Manga,1282,6.4,1969,https://cdn.myanimelist.net/images/manga/1/12644l.jpg
15,Fuusuke,,フースケ,Manga,940,6.38,1969,https://cdn.myanimelist.net/images/manga/1/207589l.jpg
16,Hanasaku Minato,,花さく港,One-shot,584,6.32,1969,https://cdn.myanimelist.net/images/manga/2/269176l.jpg
17,Sabaku no Tami,,砂漠の民,Manga,788,6.26,1969,https://cdn.myanimelist.net/images/manga/3/268463l.jpg
