rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Monster,Monster,MONSTER,Manga,295442,9.16,1994,https://cdn.myanimelist.net/images/manga/3/258224l.jpg
2,Shinseiki Evangelion,Neon Genesis Evangelion,新世紀エヴァンゲリオン,Manga,130200,8.59,1994,https://cdn.myanimelist.net/images/manga/1/145061l.jpg
3,Rurouni Kenshin: Meiji Kenkaku Romantan,Rurouni Kenshin: Meiji Swordsman Romantic Story,るろうに剣心 -明治剣客浪漫譚-,Manga,104973,8.53,1994,https://cdn.myanimelist.net/images/manga/2/127583l.jpg
4,Yokohama Kaidashi Kikou,Yokohama Kaidashi Kikou,ヨコハマ買い出し紀行,Manga,87385,8.65,1994,https://cdn.myanimelist.net/images/manga/1/171813l.jpg
5,Meitantei Conan,Case Closed,名探偵コナン,Manga,65361,8.29,1994,https://cdn.myanimelist.net/images/manga/1/97267l.jpg
6,Dragon Head,Dragon Head,ドラゴンヘッド,Manga,29676,7.15,1994,https://cdn.myanimelist.net/images/manga/1/196300l.jpg
7,Tenshi Kinryouku,Angel Sanctuary,天使禁猟区,Manga,28432,7.9,1994,https://cdn.myanimelist.net/images/manga/1/262086l.jpg
8,Kodomo no Omocha,Kodocha: Sana's Stage,こどものおもちゃ,Manga,25201,8.3,1994,https://cdn.myanimelist.net/images/manga/1/267715l.jpg
9,Arigatou,Thank you,ありがとう,Manga,10212,6.88,1994,https://cdn.myanimelist.net/images/manga/3/22394l.jpg
10,Chichi no Koyomi,A Journal of My Father,父の暦,Manga,8766,8.03,1994,https://cdn.myanimelist.net/images/manga/3/267570l.jpg
11,Major,,MAJOR,Manga,8263,8.15,1994,https://cdn.myanimelist.net/images/manga/1/303736l.jpg
12,Yami no Matsuei,Descendants of Darkness,闇の末裔,Manga,8142,7.72,1994,https://cdn.myanimelist.net/images/manga/3/160961l.jpg
13,AI ga Tomaranai!,A.I. Love you,AIが止まらない！,Manga,7601,6.95,1994,https://cdn.myanimelist.net/images/manga/3/54753l.jpg
14,Palepoli,,Palepoli,Manga,6345,6.87,1994,https://cdn.myanimelist.net/images/manga/4/273739l.jpg
15,Azumi,,あずみ,Manga,5943,7.72,1994,https://cdn.myanimelist.net/images/manga/3/75047l.jpg
16,Seraphim: 2-oku 6661-man 3336 no Tsubasa,Seraphim: 266613336 Wings,セラフィム 2億6661万3336の翼,Manga,5933,7.05,1994,https://cdn.myanimelist.net/images/manga/5/157830l.jpg
17,Yume de Aetara,If I See You in My Dreams,夢で逢えたら,Manga,5314,7.56,1994,https://cdn.myanimelist.net/images/manga/3/212l.jpg
18,Kodoku no Gourmet,The Solitary Gourmet,孤独のグルメ,Manga,4971,7.48,1994,https://cdn.myanimelist.net/images/manga/3/207579l.jpg
19,Dante Shinkyoku,,ダンテ神曲,Manga,4429,7.4,1994,https://cdn.myanimelist.net/images/manga/3/287804l.jpg
20,Kidou Senshi Crossbone Gundam,Mobile Suit Cross Bone Gundam,機動戦士クロスボーン・ガンダム,Manga,4422,7.64,1994,https://cdn.myanimelist.net/images/manga/3/157503l.jpg
21,Kakugo no Susume,Apocalypse Zero,覚悟のススメ,Manga,3851,7.03,1994,https://cdn.myanimelist.net/images/manga/1/196756l.jpg
22,Captain Tsubasa: World Youth-hen,,キャプテン翼 ワールドユース編,Manga,3276,7.73,1994,https://cdn.myanimelist.net/images/manga/5/29151l.jpg
23,K no Souretsu,,Kの葬列,Manga,3142,7.13,1994,https://cdn.myanimelist.net/images/manga/2/275682l.jpg
24,Hidari Te,,左手,One-shot,2906,6.4,1994,https://cdn.myanimelist.net/images/manga/4/2989l.jpg
25,Chirality,Chirality: To the Promised Land,キラリティー,Manga,2876,6.43,1994,https://cdn.myanimelist.net/images/manga/3/186205l.jpg
26,Kaitou Saint Tail,Saint Tail,怪盗セイント・テール,Manga,2857,7.36,1994,https://cdn.myanimelist.net/images/manga/2/171555l.jpg
27,Hotman,Hotman,ホットマン,Manga,2725,7.54,1994,https://cdn.myanimelist.net/images/manga/1/11840l.jpg
28,Tenkuu no Escaflowne,Vision of Escaflowne,天空のエスカフローネ,Manga,2718,6.24,1994,https://cdn.myanimelist.net/images/manga/1/301410l.jpg
29,Wedding Peach,Wedding Peach,ウエディングピーチ,Manga,2614,6.59,1994,https://cdn.myanimelist.net/images/manga/5/298632l.jpg
30,Lodoss-tou Senki: Haiiro no Majo,Record of Lodoss War: The Grey Witch,ロードス島戦記 灰色の魔女,Manga,2465,7.19,1994,https://cdn.myanimelist.net/images/manga/3/135797l.jpg
31,Zelda no Densetsu: Yume wo Miru Shima,,ゼルダの伝説 夢をみる島,Manga,2322,7.17,1994,https://cdn.myanimelist.net/images/manga/4/310096l.jpg
32,Munakata Kyouju Denkikou,Folklore Studies of Professor Munakata,宗像教授伝奇考,Manga,2008,7.33,1994,https://cdn.myanimelist.net/images/manga/2/264381l.jpg
33,Mind Game,,MIND GAME,Manga,1967,7.44,1994,https://cdn.myanimelist.net/images/manga/2/197789l.jpg
34,Genei Musou,Phantom Dream,幻影夢想,Manga,1945,6.69,1994,https://cdn.myanimelist.net/images/manga/2/36829l.jpg
35,Harlem Beat,Harlem Beat,Harlem Beat,Manga,1803,7.49,1994,https://cdn.myanimelist.net/images/manga/2/183416l.jpg
36,Zelda no Densetsu: Kamigami no Triforce (1994),,ゼルダの伝説 神々のトライフォース,Manga,1789,7.08,1994,https://cdn.myanimelist.net/images/manga/4/95639l.jpg
37,Toudo no Tabibito,The Ice Wanderer and Other Stories,凍土の旅人,Manga,1741,7.23,1994,https://cdn.myanimelist.net/images/manga/2/161442l.jpg
