rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Maison Ikkoku,Maison Ikkoku,めぞん一刻,Manga,21293,8.18,1980,https://cdn.myanimelist.net/images/manga/1/71227l.jpg
2,Dr. Slump,Dr. Slump,Dr. スランプ,Manga,18944,7.7,1980,https://cdn.myanimelist.net/images/manga/4/314384l.jpg
3,Doumu,Domu: A Child's Dream,童夢,Manga,13561,7.3,1980,https://cdn.myanimelist.net/images/manga/1/153281l.jpg
4,Daichouhen Doraemon,,大長編ドラえもん,Manga,4963,8.31,1980,https://cdn.myanimelist.net/images/manga/2/287919l.jpg
5,Gorgeous☆Irene,,ゴージャス☆アイリン,Manga,3450,5.9,1980,https://cdn.myanimelist.net/images/manga/4/181944l.jpg
6,Miyuki,,みゆき,Manga,2965,7.23,1980,https://cdn.myanimelist.net/images/manga/1/48687l.jpg
7,Hi Izuru Tokoro no Tenshi,,日出処の天子,Manga,1494,7.43,1980,https://cdn.myanimelist.net/images/manga/1/258198l.jpg
8,Gin no Sankaku,,銀の三角,Manga,1110,7.12,1980,https://cdn.myanimelist.net/images/manga/3/262316l.jpg
9,Ao no Senshi,Blue Fighter,青の戦士,Manga,939,6.37,1980,https://cdn.myanimelist.net/images/manga/3/193818l.jpg
10,Kuroneko no Me ga Yami ni,Black Cat,黒猫の眼が闇に,Manga,771,6.96,1980,https://cdn.myanimelist.net/images/manga/1/271369l.jpg
11,Andromeda Stories,Andromeda Stories,アンドロメダ・ストーリーズ,Manga,770,6.71,1980,https://cdn.myanimelist.net/images/manga/1/259194l.jpg
12,Sasuga no Sarutobi,,さすがの猿飛,Manga,757,7.01,1980,https://cdn.myanimelist.net/images/manga/3/273552l.jpg
13,Captain Tsubasa Pilot Chapter,,キャプテン翼,One-shot,753,6.2,1980,https://cdn.myanimelist.net/images/manga/4/98191l.jpg
14,Tenshi no Okurimono,,天使の贈りもの 北条司短編集［1］,Manga,730,7.01,1980,https://cdn.myanimelist.net/images/manga/1/268263l.jpg
15,Cinderella Boy,,シンデレラボーイ,One-shot,727,5.55,1980,https://cdn.myanimelist.net/images/manga/3/72171l.jpg
16,Saber Tiger,Saber Tiger,サーベル・タイガー,Manga,721,6.42,1980,https://cdn.myanimelist.net/images/manga/3/121969l.jpg
17,Shin Taketori Monogatari: 1000-nen Joou,,新竹取物語 1000年女王,Manga,706,6.57,1980,https://cdn.myanimelist.net/images/manga/2/149280l.jpg
18,Kizutsukiyasui Seishun,,傷つきやすい青春,One-shot,662,6.69,1980,https://cdn.myanimelist.net/images/manga/3/36332l.jpg
19,Yokohama Monogatari,,ヨコハマ物語,Manga,569,7.27,1980,https://cdn.myanimelist.net/images/manga/1/180342l.jpg
20,Aiiro Shinwa,,あい色神話,Manga,565,6.71,1980,https://cdn.myanimelist.net/images/manga/2/25232l.jpg
21,3-nen Kimengumi,,3年奇面組,Manga,544,6.77,1980,https://cdn.myanimelist.net/images/manga/3/159912l.jpg
22,Survival: Another Story,Survival: Another Story,サバイバル Another Story,Manga,522,6.57,1980,https://cdn.myanimelist.net/images/manga/1/268333l.jpg
23,Houmonsha,,訪問者 萩尾望都作品集,Manga,521,7.12,1980,https://cdn.myanimelist.net/images/manga/2/149093l.jpg
24,Apple Paradise,,APPLE PARADISE,Manga,509,,1980,https://cdn.myanimelist.net/images/manga/4/171691l.jpg
25,Hello Harinezumi,,ハロー張りネズミ,Manga,483,7.21,1980,https://cdn.myanimelist.net/images/manga/2/12081l.jpg
26,Hotel Tantei Doll,Doll: The Hotel Detective,ホテル探偵DOLL,Manga,477,6.52,1980,https://cdn.myanimelist.net/images/manga/1/62733l.jpg
27,Umibe no Cain,,海辺のカイン,Manga,468,,1980,https://cdn.myanimelist.net/images/manga/2/142619l.jpg
28,Nanako SOS,,ななこSOS,Manga,466,,1980,https://cdn.myanimelist.net/images/manga/3/161280l.jpg
29,Shiroi Mado no Mukougawa,,白い窓の向こう側,Manga,447,6.72,1980,https://cdn.myanimelist.net/images/manga/2/37717l.jpg
30,Hoshi no Harmony,,星のハーモニー,Manga,437,6.69,1980,https://cdn.myanimelist.net/images/manga/1/185732l.jpg
31,Aventure 21,,アバンチュール21,Manga,399,,1980,https://cdn.myanimelist.net/images/manga/2/76115l.jpg
32,Magic Mirror,Magic Mirror,,One-shot,354,6.42,1980,https://cdn.myanimelist.net/images/manga/1/8704l.jpg
33,Maboroshi Panty,,まぼろしパンティー,Manga,338,,1980,https://cdn.myanimelist.net/images/manga/3/159913l.jpg
34,Mesh,,メッシュ,Manga,335,,1980,https://cdn.myanimelist.net/images/manga/1/324038l.jpg
35,Human Scramble,Ningen Kosaten,人間交差点〈ヒューマンスクランブル〉,Manga,332,,1980,https://cdn.myanimelist.net/images/manga/1/185235l.jpg
36,Medusa,,メデュウサ,Manga,318,,1980,https://cdn.myanimelist.net/images/manga/2/232026l.jpg
37,Kibun wa Mou Sensou,,気分はもう戦争,Manga,303,,1980,https://cdn.myanimelist.net/images/manga/3/167570l.jpg
38,Nihon Seizetsushi,,日本凄絶史,Manga,286,,1980,https://cdn.myanimelist.net/images/manga/1/153063l.jpg
39,Maicching Machiko-sensei,,まいっちんぐマチコ先生,Manga,249,,1980,https://cdn.myanimelist.net/images/manga/2/182320l.jpg
40,Yoroshiku! Junjou Taishou,,よろしく! 純情大将,One-shot,234,5.59,1980,https://cdn.myanimelist.net/images/manga/1/224872l.jpg
41,Kawaite Sourou,,乾いて候,Manga,222,,1980,https://cdn.myanimelist.net/images/manga/1/145051l.jpg
42,Alien Street,,エイリアン通り〈ストリート〉,Manga,220,,1980,https://cdn.myanimelist.net/images/manga/2/187035l.jpg
43,B♭ no Sonata,,B♭のソナタ,Manga,218,,1980,https://cdn.myanimelist.net/images/manga/2/142921l.jpg
44,Pro Wrestling Superstar Retsuden,,プロレススーパースター列伝,Manga,191,,1980,https://cdn.myanimelist.net/images/manga/1/153059l.jpg
45,Nordiska Sonata,,ノルディスカ奏鳴曲,Manga,176,,1980,https://cdn.myanimelist.net/images/manga/3/270152l.jpg
46,Ashita Tenki ni Naare,,あした天気になあれ,Manga,171,,1980,https://cdn.myanimelist.net/images/manga/2/196956l.jpg
47,Fushigi no Kuni no Senichiya,,不思議の国の千一夜,Manga,145,,1980,https://cdn.myanimelist.net/images/manga/3/32877l.jpg
48,Kyuuketsu! Kuromajou,,吸血! 黒魔城,Manga,142,,1980,https://cdn.myanimelist.net/images/manga/1/241376l.jpg
49,Izumi-chan Graffiti,,いずみちゃんグラフィティー,Manga,127,,1980,https://cdn.myanimelist.net/images/manga/3/30937l.jpg
50,Yamato yo Eien ni,,ヤマトよ永遠に,Manga,125,,1980,https://cdn.myanimelist.net/images/manga/2/61021l.jpg
51,100m Jumper,,100mジャンパー,Manga,124,,1980,https://cdn.myanimelist.net/images/manga/3/203069l.jpg
52,Dingo,Dingo,ディンゴ,Manga,109,,1980,https://cdn.myanimelist.net/images/manga/1/45381l.jpg
53,Seishun Ichiban,,はる 青春一番,Manga,108,,1980,https://cdn.myanimelist.net/images/manga/3/11926l.jpg
54,Tsubasa Aru Mono,Those That Have Wings,翼ある物,Manga,98,,1980,https://cdn.myanimelist.net/images/manga/3/24996l.jpg
55,Itsumo Pocket ni Chopin,always Chopin in my pocket,いつもポケットにショパン,Manga,92,,1980,https://cdn.myanimelist.net/images/manga/1/4527l.jpg
56,Sora no Iro ni Niteiru,,空の色ににている,Manga,91,,1980,https://cdn.myanimelist.net/images/manga/3/262117l.jpg
57,Geki!! Gokutora Ikka,,激!! 極虎一家,Manga,90,,1980,https://cdn.myanimelist.net/images/manga/1/297959l.jpg
58,X-Bomber,,Xボンバー,Manga,85,,1980,https://cdn.myanimelist.net/images/manga/3/230522l.jpg
59,Onna Kyoushi,,おんな教師,Manga,81,,1980,https://cdn.myanimelist.net/images/manga/2/235746l.jpg
60,Saketa Passport Series,,裂けた旅券〈パスポート〉シリーズ,Manga,79,,1980,https://cdn.myanimelist.net/images/manga/1/154137l.jpg
60,Tadaima Jugyouchuu!,,ただいま授業中!,Manga,79,,1980,https://cdn.myanimelist.net/images/manga/1/148719l.jpg
62,Gekkouju,Moonlight Tree,月光樹,Manga,77,,1980,https://cdn.myanimelist.net/images/manga/3/25038l.jpg
63,Nora,,ノーラ,Manga,73,,1980,https://cdn.myanimelist.net/images/manga/3/308635l.jpg
64,Tetsuwan Atom,Astro Boy,鉄腕アトム,Manga,70,,1980,https://cdn.myanimelist.net/images/manga/1/324877l.jpg
65,Ehimosesu: Sugiura Hinako Sakuhinshuu,,ゑひもせす 杉浦日向子作品集,Manga,67,,1980,https://cdn.myanimelist.net/images/manga/2/255024l.jpg
66,Hai Akko desu,,ハーイあっこです,Manga,61,,1980,https://cdn.myanimelist.net/images/manga/3/130577l.jpg
67,Totteoki no ABC,,とっておきのA・B・C,Manga,52,,1980,https://cdn.myanimelist.net/images/manga/3/276029l.jpg
68,Yasashisa Endless,,やさしさエンドレス,Manga,46,,1980,https://cdn.myanimelist.net/images/manga/2/124373l.jpg
69,Scrap Book,,すくらっぷ・ブック,Manga,35,,1980,https://cdn.myanimelist.net/images/manga/1/214902l.jpg
70,Majo Kuroi Misa,,魔女黒井ミサ,Manga,34,,1980,https://cdn.myanimelist.net/images/manga/3/311065l.jpg
71,Mezame yo Namidakko,,めざめよ 涙っ子,Manga,30,,1980,https://cdn.myanimelist.net/images/manga/3/177605l.jpg
72,Saiyuuki: Ishizaru Bouken Monogatari,,西遊記 石ザル冒険物語,Manga,25,,1980,https://cdn.myanimelist.net/images/manga/2/281786l.jpg
73,X-Bomber,,Xボンバー,Manga,17,,1980,https://cdn.myanimelist.net/images/manga/1/335843l.jpg
74,Umi kara Kita Kikai,,海から来た機械,Manga,13,,1980,https://cdn.myanimelist.net/images/manga/1/346239l.jpg
75,Unico Shougaku Ichinensei-ban,,ユニコ 小学一年生版,Manga,11,,1980,https://cdn.myanimelist.net/images/manga/3/348785l.jpg
