rank,title,title_english,title_japanese,type,members,score,year,image_url
30,Boku no Chikyuu wo Mamotte,Please Save My Earth,ぼくの地球を守って,OVA,22343,7.07,1993,https://cdn.myanimelist.net/images/anime/5/25035.jpg
31,Gunnm,Battle Angel Alita,銃夢 GUNNM,OVA,65884,7.06,1993,https://cdn.myanimelist.net/images/anime/11/41257.jpg
32,Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi,Sailor Moon R: Make Up! Sailor Guardians,メイクアップ！ セーラー戦士,Special,18957,7.06,1993,https://cdn.myanimelist.net/images/anime/1822/117349.jpg
33,Yuusha Tokkyuu Might Gaine,Yuusha Tokkyuu Might Gaine,勇者特急マイトガイン,TV,4048,7.05,1993,https://cdn.myanimelist.net/images/anime/1352/91072.jpg
34,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,映画 クレヨンしんちゃん　アクション仮面ＶＳハイグレ魔王,Movie,10167,7.03,1993,https://cdn.myanimelist.net/images/anime/12/22017.jpg
35,Ranma ½: Totteoki Talk - Best of Memories,Ranma ½: Best Memories,らんま1/2 とっておきトーク ベスト・オブ・メモリーズ,OVA,5022,7.01,1993,https://cdn.myanimelist.net/images/anime/1725/142942.jpg
36,Dragon League,Dragon League,ドラゴンリーグ,TV,2565,7.01,1993,https://cdn.myanimelist.net/images/anime/5/49791.jpg
37,Jungle no Ouja Tar-chan,Jungle no Ouja Tar-chan,ジャングルの王者ターちゃん,TV,3693,7.01,1993,https://cdn.myanimelist.net/images/anime/1948/106089.jpg
38,Ohoshi-sama no Rail,Rail of the Star: A True Story of Children,お星さまのレール,Movie,4161,6.96,1993,https://cdn.myanimelist.net/images/anime/4/85355.jpg
39,Lupin III: Lupin Ansatsu Shirei,Lupin III: Voyage to Danger,ルパン三世『ルパン暗殺指令』,TV Special,9207,6.91,1993,https://cdn.myanimelist.net/images/anime/1940/146707.jpg
40,Mukamuka Paradise,Mukamuka Paradise,ムカムカパラダイス,TV,3393,6.9,1993,https://cdn.myanimelist.net/images/anime/1388/99407.jpg
41,Tokusou Senshatai Dominion,New Dominion Tank Police,特捜戦車隊ドミニオン,OVA,13027,6.89,1993,https://cdn.myanimelist.net/images/anime/1195/110635.jpg
42,Heisei Inu Monogatari Bow,Heisei Period Dog Tale Bow,平成イヌ物語バウ,TV,1777,6.88,1993,
43,Dragon Half,Dragon Half,ドラゴンハーフ,OVA,23879,6.84,1993,https://cdn.myanimelist.net/images/anime/1558/97694.jpg
44,Pokonyan!,Rocky Rackat!,ポコニャン！,TV,1587,6.84,1993,https://cdn.myanimelist.net/images/anime/1531/134124.jpg
45,Yuu☆Yuu☆Hakusho (Movie),Yu Yu Hakusho: The Movie,幽☆遊☆白書,Movie,34742,6.8,1993,https://cdn.myanimelist.net/images/anime/1807/125752.jpg
46,Choujikuu Seiki Orguss 02,The Super Dimension Century Orguss 02,超時空世紀オーガス02,OVA,4590,6.73,1993,https://cdn.myanimelist.net/images/anime/7/13797.jpg
47,Kidou Senshi Victory Gundam,Mobile Suit Victory Gundam,機動戦士Vガンダム,TV,30682,6.71,1993,https://cdn.myanimelist.net/images/anime/1913/102693.jpg
48,Dragon Ball Z: Saiya-jin Zetsumetsu Keikaku,Dragon Ball Z: Plan to Eradicate the Saiyans,ドラゴンボールＺ: 外伝・サイヤ人絶滅計画,OVA,52661,6.71,1993,https://cdn.myanimelist.net/images/anime/1021/116787.jpg
49,Ningyo no Kizu,Mermaid's Scar,人魚の傷,OVA,9449,6.71,1993,https://cdn.myanimelist.net/images/anime/1738/129753.jpg
50,Battle Fighters Garou Densetsu 2,Fatal Fury 2: The New Battle,バトルファイターズ餓狼伝説2,TV Special,10738,6.68,1993,https://cdn.myanimelist.net/images/anime/1173/148259.jpg
