rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Slam Dunk,Slam Dunk,スラムダンク,TV,324462,8.55,1993,https://cdn.myanimelist.net/images/anime/12/86890.jpg
4,Juubee Ninpuuchou,Ninja Scroll,獣兵衛忍風帖,Movie,153262,7.61,1993,https://cdn.myanimelist.net/images/anime/1520/145971.jpg
5,Umi ga Kikoeru,The Ocean Waves,海がきこえる,TV Special,145038,6.53,1993,https://cdn.myanimelist.net/images/anime/1498/131411.jpg
6,JoJo no Kimyou na Bouken,JoJo's Bizarre Adventure,ジョジョの奇妙な冒険,OVA,141954,7.51,1993,https://cdn.myanimelist.net/images/anime/1171/106036.jpg
10,Gunnm,Battle Angel Alita,銃夢 GUNNM,OVA,65884,7.06,1993,https://cdn.myanimelist.net/images/anime/11/41257.jpg
11,Aa! Megami-sama!,Oh! My Goddess,ああっ女神さまっ,OVA,56809,7.28,1993,https://cdn.myanimelist.net/images/anime/11/71215.jpg
12,Musekinin Kanchou Tylor,The Irresponsible Captain Tylor,無責任艦長タイラー,TV,53210,7.84,1993,https://cdn.myanimelist.net/images/anime/4/14898.jpg
14,Black Jack,Black Jack,ブラック・ジャック,OVA,43968,7.73,1993,https://cdn.myanimelist.net/images/anime/5/12978.jpg
17,Kyou kara Ore wa!!,Kyou kara Ore wa!!,今日から俺は！！,OVA,38193,8.05,1993,https://cdn.myanimelist.net/images/anime/1042/110294.jpg
21,Dragon Half,Dragon Half,ドラゴンハーフ,OVA,23879,6.84,1993,https://cdn.myanimelist.net/images/anime/1558/97694.jpg
22,Boku no Chikyuu wo Mamotte,Please Save My Earth,ぼくの地球を守って,OVA,22343,7.07,1993,https://cdn.myanimelist.net/images/anime/5/25035.jpg
26,Aoki Densetsu Shoot!,Blue Legend Shoot!,蒼き伝説　シュート！,TV,16247,7.38,1993,https://cdn.myanimelist.net/images/anime/3/75214.jpg
27,The Cockpit,The Cockpit,ザ・コクピット,OVA,16025,7.19,1993,https://cdn.myanimelist.net/images/anime/4/18697.jpg
28,GS Mikami,Ghost Sweeper Mikami,GS（ゴーストスイーパー）美神,TV,15788,7.23,1993,https://cdn.myanimelist.net/images/anime/1630/94116.jpg
29,Ramayana: The Legend of Prince Rama,Ramayana: The Legend of Prince Rama,ラーマーヤナ ラーマ王子伝説,Movie,14013,8.39,1993,https://cdn.myanimelist.net/images/anime/1070/104671.jpg
30,Tokusou Senshatai Dominion,New Dominion Tank Police,特捜戦車隊ドミニオン,OVA,13027,6.89,1993,https://cdn.myanimelist.net/images/anime/1195/110635.jpg
