rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Five Star Stories,The Five Star Stories,ファイブスター物語,Manga,7546,8.07,1986,https://cdn.myanimelist.net/images/manga/3/159793l.jpg
2,Ai no Kusabi,Ai no Kusabi,間の楔,Light Novel,4212,7.83,1986,https://cdn.myanimelist.net/images/manga/3/315265l.jpg
3,Arslan Senki,,アルスラーン戦記,Novel,2211,7.52,1986,https://cdn.myanimelist.net/images/manga/1/267653l.jpg
4,Chibi Maruko-chan,,ちびまる子ちゃん,Manga,1128,7.51,1986,https://cdn.myanimelist.net/images/manga/3/264674l.jpg
5,Yawara!,,YAWARA!,Manga,8292,7.45,1986,https://cdn.myanimelist.net/images/manga/1/280146l.jpg
6,Rakudai Ninja Rantarou,Rakudai Ninja Rantaro,落第忍者乱太郎,Manga,582,7.36,1986,https://cdn.myanimelist.net/images/manga/2/46903l.jpg
7,Hokusai,,北斎,Manga,1130,7.33,1986,https://cdn.myanimelist.net/images/manga/3/268890l.jpg
8,JoJo no Kimyou na Bouken Part 1: Phantom Blood,JoJo's Bizarre Adventure Part 1: Phantom Blood,ジョジョの奇妙な冒険 ファントムブラッド,Manga,144817,7.28,1986,https://cdn.myanimelist.net/images/manga/2/269907l.jpg
9,Ginga Eiyuu Densetsu,,銀河英雄伝説,Manga,1840,7.27,1986,https://cdn.myanimelist.net/images/manga/4/40341l.jpg
10,Kami no Hidarite Akuma no Migite,,神の左手悪魔の右手,Manga,5509,7.24,1986,https://cdn.myanimelist.net/images/manga/2/16904l.jpg
10,Midnight,,ミッドナイト,Manga,1875,7.24,1986,https://cdn.myanimelist.net/images/manga/1/17026l.jpg
12,Itihasa,,イティハーサ,Manga,1370,7.22,1986,https://cdn.myanimelist.net/images/manga/3/177594l.jpg
13,Eikou no Napoleon,The Glory of Napoleon,栄光のナポレオン - エロイカ,Manga,850,7.15,1986,https://cdn.myanimelist.net/images/manga/2/258266l.jpg
14,Mr. Ajikko,,ミスター味っ子,Manga,913,7.13,1986,https://cdn.myanimelist.net/images/manga/1/160914l.jpg
15,Koko wa Green Wood,Here is Greenwood,ここはグリーン・ウッド,Manga,1806,7.06,1986,https://cdn.myanimelist.net/images/manga/1/264856l.jpg
16,Date Masamune,,伊達政宗,Manga,629,7.04,1986,https://cdn.myanimelist.net/images/manga/5/113227l.jpg
17,Paros no Ken,The Sword of Paros,パロスの剣,Manga,2269,6.97,1986,https://cdn.myanimelist.net/images/manga/3/347029l.jpg
18,Venus Senki,The Venus Wars,ヴイナス戦記,Manga,1319,6.96,1986,https://cdn.myanimelist.net/images/manga/3/310175l.jpg
19,Taiho Shichau zo,You're Under Arrest!,逮捕しちゃうぞ,Manga,2889,6.9,1986,https://cdn.myanimelist.net/images/manga/3/156057l.jpg
20,Minami-kun no Koibito,Minami's Lover,南くんの恋人,Manga,706,6.86,1986,https://cdn.myanimelist.net/images/manga/1/60641l.jpg
21,Crying Freeman,Crying Freeman,クライングフリーマン,Manga,8602,6.83,1986,https://cdn.myanimelist.net/images/manga/1/302840l.jpg
22,Caravan Kidd,Caravan Kidd,キャラバン キッド,Manga,991,6.82,1986,https://cdn.myanimelist.net/images/manga/1/184510l.jpg
23,Aoyama Goushou Tanpenshuu,Gosho Aoyama's Collection of Short Stories,青山剛昌短編集,Manga,705,6.81,1986,https://cdn.myanimelist.net/images/manga/2/201863l.jpg
24,Slow Step,,スローステップ,Manga,1969,6.79,1986,https://cdn.myanimelist.net/images/manga/3/259013l.jpg
25,Digital Devil Story,,デジタル・デビル物語〈ストーリ〉,Light Novel,946,6.76,1986,https://cdn.myanimelist.net/images/manga/3/179775l.jpg
26,Frankenstein no Otoko,Her Frankenstein,フランケンシュタインの男,Manga,233,6.75,1986,https://cdn.myanimelist.net/images/manga/1/313764l.jpg
27,Hyaku Monogatari,,百物語,Manga,876,6.72,1986,https://cdn.myanimelist.net/images/manga/2/190998l.jpg
28,Kaiki! Shiniku no Otoko,Living Corpse,怪奇! 死肉の男,Manga,601,6.65,1986,https://cdn.myanimelist.net/images/manga/2/94529l.jpg
29,G,,G,Manga,1419,6.6,1986,https://cdn.myanimelist.net/images/manga/3/64533l.jpg
30,Ryuu,,リュウ,Manga,422,6.57,1986,https://cdn.myanimelist.net/images/manga/3/189537l.jpg
31,Spirit of Wonder,Spirit of Wonder,Spirit of Wonder,Manga,3315,6.52,1986,https://cdn.myanimelist.net/images/manga/1/184496l.jpg
32,Chikyuu Hyoukai Jiki,Ice Age Chronicle of the Earth,地球氷解事紀,Manga,970,6.49,1986,https://cdn.myanimelist.net/images/manga/3/192244l.jpg
33,Pineapple Army,,パイナップルARMY,Manga,1720,6.44,1986,https://cdn.myanimelist.net/images/manga/2/35200l.jpg
34,Atsui ze Pen-chan,,熱いぜ辺ちゃん,Manga,744,6.42,1986,https://cdn.myanimelist.net/images/manga/1/186075l.jpg
34,Juuki Kouhei Xenon,,重機甲兵ゼノン,Manga,392,6.42,1986,https://cdn.myanimelist.net/images/manga/1/272625l.jpg
34,Nemureru Mori no Binan,,眠れる森美男,Manga,617,6.42,1986,https://cdn.myanimelist.net/images/manga/2/266008l.jpg
37,Atomcat,Atomcat,アトムキャット,Manga,1098,6.38,1986,https://cdn.myanimelist.net/images/manga/2/8698l.jpg
38,Kore ga Geijutsu da,,これが芸術だ,Manga,573,6.37,1986,https://cdn.myanimelist.net/images/manga/3/182191l.jpg
39,Urotsukidouji,Urotsukidouji,うろつき童子,Manga,1958,6.31,1986,https://cdn.myanimelist.net/images/manga/5/115489l.jpg
40,Paranoia Star,Paranoia Star,パラノイア・スター,Manga,4883,6.19,1986,https://cdn.myanimelist.net/images/manga/2/34371l.jpg
41,All Nude,,ALL NUDE,Manga,893,6.16,1986,https://cdn.myanimelist.net/images/manga/1/295645l.jpg
