rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Hi no Tori: Shoujo Club-ban,Phoenix: Early Works,火の鳥,Manga,1502,6.83,1956,https://cdn.myanimelist.net/images/manga/2/159420l.jpg
2,Kuroi Fubuki,Black Blizzard,黒い吹雪,Manga,1441,6.62,1956,https://cdn.myanimelist.net/images/manga/1/88889l.jpg
3,Tetsujin 28-gou,,鉄人28号,Manga,952,6.82,1956,https://cdn.myanimelist.net/images/manga/3/312375l.jpg
4,Niji no Toride,,虹のとりで,Manga,282,,1956,https://cdn.myanimelist.net/images/manga/5/259532l.jpg
5,Tantei Book: Kage,,探偵ブック 影,Manga,230,,1956,https://cdn.myanimelist.net/images/manga/3/158232l.jpg
6,Senpuu Z,,旋風Ｚ,Manga,189,,1956,https://cdn.myanimelist.net/images/manga/1/237815l.jpg
7,Paris–Tokyo,,パリ～東京,Manga,96,,1956,https://cdn.myanimelist.net/images/manga/3/312699l.jpg
8,SF Mix,,SFミックス,Manga,26,,1956,https://cdn.myanimelist.net/images/manga/2/348278l.jpg
9,Shounen Jiraiya,,少年児雷也,Manga,10,,1956,https://cdn.myanimelist.net/images/manga/3/332629l.jpg
10,Chippo-kun Konnichiwa,,チッポくんこんにちは,Manga,9,,1956,https://cdn.myanimelist.net/images/manga/3/349048l.jpg
