rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Monster,Monster,モンスター,TV,1241344,8.89,2004,https://cdn.myanimelist.net/images/anime/10/18793.jpg
2,Howl no Ugoku Shiro,Howl's Moving Castle,ハウルの動く城,Movie,1428787,8.67,2004,https://cdn.myanimelist.net/images/anime/1470/138723.jpg
3,Samurai Champloo,Samurai Champloo,サムライチャンプルー,TV,1305014,8.52,2004,https://cdn.myanimelist.net/images/anime/1370/135212.jpg
5,Beck,Beck: Mongolian Chop Squad,ベック,TV,361733,8.29,2004,https://cdn.myanimelist.net/images/anime/11/11636.jpg
7,Major S1,Major S1,メジャー （第1シリーズ）,TV,105843,8.2,2004,https://cdn.myanimelist.net/images/anime/13/73973.jpg
9,Gankutsuou,Gankutsuou: The Count of Monte Cristo,巌窟王,TV,262491,8.11,2004,https://cdn.myanimelist.net/images/anime/1910/138560.jpg
12,Bleach,Bleach,BLEACH - ブリーチ -,TV,2107321,7.97,2004,https://cdn.myanimelist.net/images/anime/1541/147774.jpg
14,Yakitate!! Japan,Yakitate!! Japan,焼きたて!! ジャぱん,TV,102984,7.91,2004,https://cdn.myanimelist.net/images/anime/3/76432.jpg
15,School Rumble,School Rumble,スクールランブル,TV,339042,7.88,2004,https://cdn.myanimelist.net/images/anime/1465/142014.jpg
18,Mind Game,Mind Game,マインド・ゲーム,Movie,91930,7.79,2004,https://cdn.myanimelist.net/images/anime/1861/112656.jpg
20,Keroro Gunsou,Sgt. Frog,ケロロ軍曹,TV,81409,7.7,2004,https://cdn.myanimelist.net/images/anime/1121/117792.jpg
21,Mousou Dairinin,Paranoia Agent,妄想代理人,TV,450041,7.66,2004,https://cdn.myanimelist.net/images/anime/7/10240.jpg
22,Gakuen Alice,Gakuen Alice,学園アリス,TV,104439,7.64,2004,https://cdn.myanimelist.net/images/anime/4/18118.jpg
23,Genshiken,Genshiken,げんしけん,TV,186811,7.63,2004,https://cdn.myanimelist.net/images/anime/1890/94707.jpg
24,Kyou kara Maou!,Kyou kara Maou!,今日からマ王！,TV,119798,7.61,2004,https://cdn.myanimelist.net/images/anime/11/75544.jpg
25,Maria-sama ga Miteru: Haru,Maria Watches Over Us: Printemps,マリア様がみてる～春～,TV,29716,7.61,2004,https://cdn.myanimelist.net/images/anime/9/75208.jpg
26,Top wo Nerae 2! Diebuster,Gunbuster 2,トップをねらえ2！DIEBUSTER,OVA,82538,7.59,2004,https://cdn.myanimelist.net/images/anime/7/50475.jpg
27,Black Jack (TV),Black Jack (TV),ブラックジャック,TV,39026,7.58,2004,
28,InuYasha Movie 4: Guren no Houraijima,InuYasha the Movie 4: Fire on the Mystic Island,犬夜叉 紅蓮の蓬莱島,Movie,97513,7.55,2004,https://cdn.myanimelist.net/images/anime/1216/94369.jpg
29,Mutsu Enmei Ryuu Gaiden: Shura no Toki,Time of Shura,陸奥圓明流外伝 修羅の刻,TV,25834,7.54,2004,https://cdn.myanimelist.net/images/anime/3/56847.jpg
