rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Tanoshii Muumin Ikka,Moomin,楽しいムーミン一家,TV,31608,8.27,1990,https://cdn.myanimelist.net/images/anime/13/26765.jpg
2,Watashi no Ashinaga Ojisan,My Daddy Long Legs,私のあしながおじさん,TV,19001,7.7,1990,https://cdn.myanimelist.net/images/anime/1969/98819.jpg
3,Chibi Maruko-chan,Chibi Maruko-chan,ちびまる子ちゃん,TV,13728,7.65,1990,https://cdn.myanimelist.net/images/anime/1760/145402.jpg
6,Be-Bop Highschool,Be-Bop Highschool,ビー・バップ・ハイスクール,OVA,10765,7.5,1990,https://cdn.myanimelist.net/images/anime/1667/98768.jpg
7,Fushigi no Umi no Nadia,Nadia: The Secret of Blue Water,ふしぎの海のナディア,TV,75968,7.5,1990,https://cdn.myanimelist.net/images/anime/1750/118570.jpg
9,Lodoss-tou Senki,Record of Lodoss War,ロードス島戦記,OVA,87920,7.32,1990,https://cdn.myanimelist.net/images/anime/1644/92493.jpg
11,Cyber City Oedo 808,Cyber City,CYBER CITY OEDO 808 (サイバーシティ オーエド ハチマルハチ),OVA,35409,7.2,1990,https://cdn.myanimelist.net/images/anime/8/58763.jpg
13,Robin Hood no Daibouken,The Great Adventures of Robin Hood,ロビンフッドの大冒険,TV,9961,7.11,1990,https://cdn.myanimelist.net/images/anime/1050/147718.jpg
17,Kyattou Ninden Teyandee,Samurai Pizza Cats,キャッ党忍伝てやんでえ,TV,14959,7.03,1990,https://cdn.myanimelist.net/images/anime/1380/100202.jpg
18,NG Knight Ramune & 40,NG Knight Ramune & 40,NG騎士ラムネ＆４０,TV,4932,7.02,1990,https://cdn.myanimelist.net/images/anime/2/46723.jpg
19,Mitsume ga Tooru,The Three-Eyed One,三つ目がとおる,TV,2113,6.96,1990,https://cdn.myanimelist.net/images/anime/1247/96686.jpg
20,Pygmalio,Pygmalio,ピグマリオ,TV,2366,6.93,1990,https://cdn.myanimelist.net/images/anime/13/6675.jpg
21,Magical★Taruruuto-kun,Magical★Taruruuto-kun,まじかる☆タルるートくん,TV,2892,6.88,1990,https://cdn.myanimelist.net/images/anime/13/17853.jpg
22,Dragon Quest: Yuusha Abel Densetsu,Dragon Warrior,ドラゴンクエスト～勇者アベル伝説～,TV,7855,6.86,1990,https://cdn.myanimelist.net/images/anime/1270/114210.jpg
23,Versailles no Bara: Seimei Aru Kagiri Aishite,Versailles no Bara: Seimei Aru Kagiri Aishite,ベルサイユのばら 生命あるかぎり愛して,Movie,3998,6.86,1990,https://cdn.myanimelist.net/images/anime/11/26204.jpg
24,Lupin III: Hemingway Paper no Nazo,Lupin III: The Hemingway Papers,ルパン三世『ヘミングウェイペーパーの謎,TV Special,7859,6.84,1990,https://cdn.myanimelist.net/images/anime/9/45855.jpg
25,Mashin Eiyuuden Wataru 2,Spirit Hero Wataru 2,魔神英雄伝ワタル2,TV,1932,6.78,1990,https://cdn.myanimelist.net/images/anime/1709/92203.jpg
26,Kumo no You ni Kaze no You ni,"Like the Clouds, Like the Wind",雲のように風のように,TV Special,9066,6.76,1990,https://cdn.myanimelist.net/images/anime/2/43205.jpg
27,Dirty Pair: Bouryaku no 005-bin,Original Dirty Pair: Flight 005 Conspiracy,ダーティペア　謀略の００５便,OVA,5928,6.76,1990,https://cdn.myanimelist.net/images/anime/7/82031.jpg
28,Dragon Ball Z Movie 03: Chikyuu Marugoto Choukessen,Dragon Ball Z: The Tree of Might,ドラゴンボールZ 地球まるごと超決戦,Movie,145516,6.69,1990,https://cdn.myanimelist.net/images/anime/1956/90345.jpg
29,Yuusha Exkaiser,The Brave Fighter Exkizer,勇者エクスカイザー,TV,3788,6.64,1990,https://cdn.myanimelist.net/images/anime/1471/92206.jpg
30,Osu!! Karate-bu,Go!! Karate Club,押忍!!空手部,OVA,2693,6.63,1990,https://cdn.myanimelist.net/images/anime/2/26856.jpg
31,Hurricane Live! 2033,Hurricane Live! 2033,バブルガムクライシス Hurricane Live! 2033,Special,2901,6.61,1990,https://cdn.myanimelist.net/images/anime/1847/109047.jpg
32,Mahou no Angel Sweet Mint,Mahou no Angel Sweet Mint,魔法のエンジェル スイートミント,TV,4343,6.6,1990,https://cdn.myanimelist.net/images/anime/1860/106159.jpg
33,Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,Dragon Ball Z: The World's Strongest,ドラゴンボールZ この世で一番強いヤツ,Movie,120148,6.57,1990,https://cdn.myanimelist.net/images/anime/1017/90344.jpg
34,The Hakkenden,The Hakkenden: Legend of the Dog Warriors,THE 八犬伝,OVA,10462,6.56,1990,https://cdn.myanimelist.net/images/anime/1678/146240.jpg
35,Tistou Midori no Oyayubi,Tistou the Green Thumb,チスト　みどりのおやゆび,Movie,1150,6.52,1990,
36,Madou King Granzort: Saigo no Magical Taisen,Madou King Granzort: Saigo no Magical Taisen,魔動王グランゾート 最後のマジカル大戦,OVA,888,6.46,1990,
37,Kuro ga Ita Natsu,Kuro ga Ita Natsu,クロがいた夏,Movie,1199,6.42,1990,
38,Karasu Tengu Kabuto,Karasu Tengu Kabuto,カラス天狗カブト,TV,3364,6.42,1990,https://cdn.myanimelist.net/images/anime/1/2445.jpg
39,RPG Densetsu Hepoi,RPG Densetsu Hepoi,RPG伝説ヘポイ,TV,1435,6.42,1990,https://cdn.myanimelist.net/images/anime/11/25075.jpg
