rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Cyborg 009,Cyborg 009,サイボーグ009,Manga,4725,7.55,1964,https://cdn.myanimelist.net/images/manga/1/273181l.jpg
2,Kamui Den,The Legend of Kamui,カムイ伝,Manga,2898,7.51,1964,https://cdn.myanimelist.net/images/manga/3/268898l.jpg
3,Ninja Hattori-kun,,忍者ハットリくん,Manga,464,7.06,1964,https://cdn.myanimelist.net/images/manga/1/203373l.jpg
4,007 Series,,007シリーズ,Manga,400,6.46,1964,https://cdn.myanimelist.net/images/manga/2/251633l.jpg
5,Obake no Q-tarou,,オバケのQ太郎,Manga,308,,1964,https://cdn.myanimelist.net/images/manga/3/40542l.jpg
6,Tetsuwan Atom Bekkan,,鉄腕アトム 別巻,Manga,293,,1964,https://cdn.myanimelist.net/images/manga/2/270441l.jpg
7,Hato yo Ten made,,ハトよ天まで,Manga,179,,1964,https://cdn.myanimelist.net/images/manga/3/255105l.jpg
8,'Garo' Keisai Sakuhin,,『ガロ』掲載作品,Manga,178,,1964,https://cdn.myanimelist.net/images/manga/3/177201l.jpg
9,M.M Santa,,エムエム三太,Manga,118,,1964,https://cdn.myanimelist.net/images/manga/2/194949l.jpg
10,Kaiki Shininchou,,怪奇死人帳,Manga,67,,1964,https://cdn.myanimelist.net/images/manga/3/247903l.jpg
11,Fuuta-kun,,フータくん,Manga,47,,1964,https://cdn.myanimelist.net/images/manga/1/258807l.jpg
12,Denjin Arrow,Electric Man Arrow,電人アロー,Manga,37,,1964,https://cdn.myanimelist.net/images/manga/3/320408l.jpg
