rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Kyou kara Ore wa!!,,今日から俺は!!,Manga,24070,8.49,1988,https://cdn.myanimelist.net/images/manga/2/266260l.jpg
2,Aa! Megami-sama!,Oh! My Goddess,ああっ女神さまっ,Manga,19579,7.63,1988,https://cdn.myanimelist.net/images/manga/1/283558l.jpg
3,Itou Junji Kyoufu Manga Collection: Nikuiro no Kai,Junji Ito Horror Comic Collection Flesh-Colored Horror,肉色の怪,Manga,14351,7.53,1988,https://cdn.myanimelist.net/images/manga/1/277781l.jpg
4,Rokudenashi Blues,Good-For-Nothing Blues,ろくでなしBLUES,Manga,12031,7.78,1988,https://cdn.myanimelist.net/images/manga/2/184928l.jpg
5,Master Keaton,Master Keaton,マスターキートン,Manga,10579,7.8,1988,https://cdn.myanimelist.net/images/manga/1/200911l.jpg
6,Riki-Oh,,力王,Manga,5404,6.75,1988,https://cdn.myanimelist.net/images/manga/3/194112l.jpg
7,Yaiba,Yaiba: Samurai Legend,YAIBA,Manga,4525,7.45,1988,https://cdn.myanimelist.net/images/manga/1/315259l.jpg
8,Dragon Half,Dragon Half,Dragon Half [ドラゴンハーフ],Manga,4497,7.3,1988,https://cdn.myanimelist.net/images/manga/3/104187l.jpg
9,Kenrou Densetsu,Kerberos Panzer Cop,犬狼伝説,Manga,3650,7.08,1988,https://cdn.myanimelist.net/images/manga/4/33376l.jpg
10,Kidou Keisatsu Patlabor,Mobile Police Patlabor,機動警察パトレイバー,Manga,3325,7.65,1988,https://cdn.myanimelist.net/images/manga/3/194559l.jpg
11,Comic Showa-shi,Showa: A History of Japan,コミック昭和史,Manga,3168,7.95,1988,https://cdn.myanimelist.net/images/manga/1/33746l.jpg
12,Cyber Blue,Cyber Blue,CYBERブルー,Manga,2823,6.75,1988,https://cdn.myanimelist.net/images/manga/1/37918l.jpg
13,Tsuki-teki Aijin,Lunatic Lover's,月的愛人,Manga,2784,6.71,1988,https://cdn.myanimelist.net/images/manga/1/11858l.jpg
14,NASA,,NASA太空梦,Manga,2477,6.34,1988,https://cdn.myanimelist.net/images/manga/1/45553l.jpg
15,Handsome na Kanojo,,ハンサムな彼女,Manga,2463,7.19,1988,https://cdn.myanimelist.net/images/manga/2/193120l.jpg
16,Bad Boys,,BAD BOYS,Manga,2387,7.06,1988,https://cdn.myanimelist.net/images/manga/3/196275l.jpg
17,Earthian,Earthian,アーシアン,Manga,2381,7.18,1988,https://cdn.myanimelist.net/images/manga/3/257643l.jpg
18,Super Doctor K,,スーパードクターK,Manga,1897,7.31,1988,https://cdn.myanimelist.net/images/manga/3/152916l.jpg
19,Lodoss-tou Senki,Record of Lodoss War,ロードス島戦記,Light Novel,1736,7.44,1988,https://cdn.myanimelist.net/images/manga/1/135649l.jpg
20,Sex,,SEX,Manga,1653,6.69,1988,https://cdn.myanimelist.net/images/manga/3/179523l.jpg
21,Natsuko no Sake,,夏子の酒,Manga,1398,7.31,1988,https://cdn.myanimelist.net/images/manga/3/253835l.jpg
22,Hatshepsut,Hatshepsut: The One and Only Female Pharaoh in an Ancient Egyptian Dynasty,ハトシェプスト―古代エジプト王朝唯一人の女ファラオ,Manga,1253,5.9,1988,https://cdn.myanimelist.net/images/manga/4/212189l.jpg
23,K,,K,Manga,1237,6.95,1988,https://cdn.myanimelist.net/images/manga/1/230665l.jpg
24,Riding Bean,,ライディング・ビーン,Manga,1200,6.52,1988,https://cdn.myanimelist.net/images/manga/3/66105l.jpg
25,Hen,,変,Manga,1096,6.31,1988,https://cdn.myanimelist.net/images/manga/2/76299l.jpg
26,Ryouko no Shinrei Jikenbo,,陵子の心霊事件簿,Manga,1018,6.82,1988,https://cdn.myanimelist.net/images/manga/3/5587l.jpg
27,Angel,Highschool Sexual Bad Boys and Girls Story,ANGEL [エンジェル],Manga,981,6.38,1988,https://cdn.myanimelist.net/images/manga/2/48289l.jpg
28,Hikari no Pansy,Pansy,光のパンジー,Manga,950,7.57,1988,https://cdn.myanimelist.net/images/manga/3/66813l.jpg
