rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Spy x Family,Spy x Family,SPY×FAMILY,Manga,341627,8.45,2019,https://cdn.myanimelist.net/images/manga/3/219741l.jpg
2,Yofukashi no Uta,Call of the Night,よふかしのうた,Manga,122004,8.22,2019,https://cdn.myanimelist.net/images/manga/3/224212l.jpg
3,Mato Seihei no Slave,Chained Soldier,魔都精兵のスレイブ,Manga,92847,7.6,2019,https://cdn.myanimelist.net/images/manga/3/260475l.jpg
4,Kubo-san wa Mob wo Yurusanai,Kubo Won't Let Me Be Invisible,久保さんは僕〈モブ〉を許さない,Manga,80365,7.9,2019,https://cdn.myanimelist.net/images/manga/3/227284l.jpg
5,Kawaii dake ja Nai Shikimori-san,Shikimori's Not Just a Cutie,可愛いだけじゃない式守さん,Manga,75481,7.53,2019,https://cdn.myanimelist.net/images/manga/2/219606l.jpg
6,Kimi no Koto ga Daidaidaidaidaisuki na 100-nin no Kanojo,"The 100 Girlfriends Who Really, Really, Really, Really, Really Love You",君のことが大大大大大好きな100人の彼女,Manga,72431,7.95,2019,https://cdn.myanimelist.net/images/manga/1/293055l.jpg
7,Yamada-kun to Lv999 no Koi wo Suru,My Love Story with Yamada-kun at Lv999,山田くんとLv999の恋をする,Manga,71175,8.16,2019,https://cdn.myanimelist.net/images/manga/2/228144l.jpg
8,Yubisaki to Renren,A Sign of Affection,ゆびさきと恋々,Manga,65352,8.47,2019,https://cdn.myanimelist.net/images/manga/5/262471l.jpg
9,The Boxer,The Boxer,더 복서,Manhwa,61976,8.49,2019,https://cdn.myanimelist.net/images/manga/3/251281l.jpg
10,Kimi wa Houkago Insomnia,Insomniacs After School,君は放課後インソムニア,Manga,61900,8.4,2019,https://cdn.myanimelist.net/images/manga/2/221335l.jpg
11,The Legend of the Northern Blade,The Legend of the Northern Blade,북검전기,Manhwa,61029,8.58,2019,https://cdn.myanimelist.net/images/manga/3/243483l.jpg
12,Kaette Kudasai! Akutsu-san,"Please Go Home, Miss Akutsu!",帰ってください！ 阿久津さん,Manga,56244,7.34,2019,https://cdn.myanimelist.net/images/manga/2/305251l.jpg
13,Giji Harem,,疑似ハーレム,Manga,52772,7.88,2019,https://cdn.myanimelist.net/images/manga/3/219464l.jpg
14,"Haite Kudasai, Takamine-san","Please Put Them On, Takamine-san",履いてください、鷹峰さん,Manga,50924,6.68,2019,https://cdn.myanimelist.net/images/manga/1/222075l.jpg
15,Dai Dark,Dai Dark,大ダーク,Manga,49140,7.84,2019,https://cdn.myanimelist.net/images/manga/3/226814l.jpg
16,Dosanko Gal wa Namara Menkoi,Hokkaido Gals Are Super Adorable!,道産子ギャルはなまらめんこい,Manga,47210,7.27,2019,https://cdn.myanimelist.net/images/manga/1/224525l.jpg
17,My Broken Mariko,My Broken Mariko,マイ・ブロークン・マリコ,Manga,45400,7.75,2019,https://cdn.myanimelist.net/images/manga/3/226196l.jpg
18,Sasayaku You ni Koi wo Utau,Whisper Me a Love Song,ささやくように恋を唄う,Manga,44428,8.13,2019,https://cdn.myanimelist.net/images/manga/1/219489l.jpg
19,Yozakura-san Chi no Daisakusen,Mission: Yozakura Family,夜桜さんちの大作戦,Manga,43165,7.69,2019,https://cdn.myanimelist.net/images/manga/1/226602l.jpg
