rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Dragon Ball,Dragon Ball,ドラゴンボール,Manga,185919,8.46,1984,https://cdn.myanimelist.net/images/manga/1/267793l.jpg
2,Tekken Chinmi,Ironfist Chinmi,鉄拳チンミ,Manga,2371,7.74,1984,https://cdn.myanimelist.net/images/manga/2/280452l.jpg
3,2001-ya Monogatari,2001 Nights,2001夜物語,Manga,6673,7.69,1984,https://cdn.myanimelist.net/images/manga/1/267904l.jpg
4,Kimagure Orange☆Road,Kimagure Orange Road,きまぐれオレンジ☆ロード,Manga,7495,7.51,1984,https://cdn.myanimelist.net/images/manga/3/156252l.jpg
5,Kenshin,,拳神,Manga,1069,7.42,1984,https://cdn.myanimelist.net/images/manga/1/76713l.jpg
6,Ningyo Series,,人魚シリーズ,Manga,9094,7.4,1984,https://cdn.myanimelist.net/images/manga/2/183364l.jpg
7,What's Michael?,What's Michael?,ホワッツ マイケル？,Manga,2022,7.35,1984,https://cdn.myanimelist.net/images/manga/3/203273l.jpg
8,Cooking Papa,,クッキングパパ,Manga,1606,7.26,1984,https://cdn.myanimelist.net/images/manga/1/75853l.jpg
9,Be-Bop Highschool,,ビー・バップ・ハイスクール,Manga,2850,7.24,1984,https://cdn.myanimelist.net/images/manga/2/274668l.jpg
10,Short Program,Short Program,ショート・プログラム あだち充傑作短編作品集,Manga,1578,7.2,1984,https://cdn.myanimelist.net/images/manga/2/259884l.jpg
11,Chou Sentouken Blanca,,超戦闘犬ブランカ,Manga,713,7.09,1984,https://cdn.myanimelist.net/images/manga/1/185775l.jpg
12,Chizumi & Fujiomi - Gin-iro Ehon,Chizumi & Fujiomi - Golden Book,千津美と藤臣君 銀色絵本,Manga,530,7.07,1984,https://cdn.myanimelist.net/images/manga/1/343705l.jpg
13,Turandot no Renkinjutsushi,,トーランドットの錬金術師,Manga,716,6.98,1984,https://cdn.myanimelist.net/images/manga/1/266737l.jpg
14,Mou Hitotsu no Shinwa,,もうひとつの神話,Manga,590,6.88,1984,https://cdn.myanimelist.net/images/manga/1/176053l.jpg
15,Jinrui Nekoka,,人類ネコ科,Manga,428,6.8,1984,https://cdn.myanimelist.net/images/manga/3/78897l.jpg
16,Yami no Purple Eye,,闇のパープル・アイ,Manga,1730,6.78,1984,https://cdn.myanimelist.net/images/manga/3/175790l.jpg
17,Cinderella Tokkyuu,,シンデレラ特急,Manga,298,6.67,1984,https://cdn.myanimelist.net/images/manga/3/33102l.jpg
17,Houmonsha wa Mayonaka ni...,,訪問者は真夜中に…,Manga,322,6.67,1984,https://cdn.myanimelist.net/images/manga/1/186741l.jpg
19,Attacker You!,Attacker You!,アタッカーYOU!,Manga,581,6.58,1984,https://cdn.myanimelist.net/images/manga/2/1724l.jpg
19,Mephisto,,メフィスト,Manga,1082,6.58,1984,https://cdn.myanimelist.net/images/manga/2/172105l.jpg
21,Jigoku Kozou,,地獄小僧,Manga,436,6.55,1984,https://cdn.myanimelist.net/images/manga/2/170919l.jpg
22,Enemigo,,エネミーゴ,Manga,696,6.51,1984,https://cdn.myanimelist.net/images/manga/1/293053l.jpg
23,Shin Takarajima,,新宝島,Manga,2296,6.49,1984,https://cdn.myanimelist.net/images/manga/2/259224l.jpg
24,TC-225,,TC-225,One-shot,272,6.39,1984,https://cdn.myanimelist.net/images/manga/1/153309l.jpg
25,Baoh Raihousha,Baoh,バオー 来訪者,Manga,8519,6.38,1984,https://cdn.myanimelist.net/images/manga/1/207963l.jpg
26,God Mazinger,,ゴッドマジンガー,Manga,830,6.37,1984,https://cdn.myanimelist.net/images/manga/2/285506l.jpg
27,Colored,Color of Rage,からぁ怒,Manga,1969,6.28,1984,https://cdn.myanimelist.net/images/manga/2/12218l.jpg
28,Firescooter☆,,ファイアスクーター☆,One-shot,225,6.22,1984,https://cdn.myanimelist.net/images/manga/2/153540l.jpg
29,Hyakka Teien no Higeki,Full Flower Garden; Tragedy of the Garden of Many Flowers,百花庭園の悲劇,Manga,534,6.16,1984,https://cdn.myanimelist.net/images/manga/2/24942l.jpg
30,Shoujo Tsubaki,Mr. Arashi's Amazing Freak Show,少女椿,Manga,15197,5.92,1984,https://cdn.myanimelist.net/images/manga/5/176724l.jpg
