rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Kinnikuman,,キン肉マン,Manga,5448,7.75,1979,https://cdn.myanimelist.net/images/manga/2/244752l.jpg
2,Patalliro!,,パタリロ!,Manga,1553,7.65,1979,https://cdn.myanimelist.net/images/manga/3/11481l.jpg
3,Kidou Senshi Gundam,Mobile Suit Gundam,機動戦士ガンダム,Light Novel,1307,7.55,1979,https://cdn.myanimelist.net/images/manga/3/148121l.jpg
4,Guin Saga,The Guin Saga,グイン・サーガ,Light Novel,2149,7.49,1979,https://cdn.myanimelist.net/images/manga/3/274739l.jpg
5,Area 88,Area 88,エリア88,Manga,1823,7.43,1979,https://cdn.myanimelist.net/images/manga/2/73005l.jpg
6,Asaki Yumemishi: Genji Monogatari,The Tale of Genji: Dreams at Dawn,あさきゆめみし 源氏物語,Manga,1138,7.28,1979,https://cdn.myanimelist.net/images/manga/2/272084l.jpg
7,Dash! Kappei,Dash! Kappei,ダッシュ勝平,Manga,495,7.15,1979,https://cdn.myanimelist.net/images/manga/3/227039l.jpg
8,Hiatari Ryoukou!,,陽あたり良好！,Manga,1555,7.1,1979,https://cdn.myanimelist.net/images/manga/3/175787l.jpg
9,Choujin Locke,,超人ロック,Manga,822,7.05,1979,https://cdn.myanimelist.net/images/manga/1/197689l.jpg
10,Mayme Angel,,メイミー・エンジェル,Manga,365,7.02,1979,https://cdn.myanimelist.net/images/manga/2/283140l.jpg
11,Kidou Senshi Gundam,,機動戦士ガンダム,Manga,823,7.01,1979,https://cdn.myanimelist.net/images/manga/1/267488l.jpg
12,Chizumi & Fujiomi - Haru wo Matsukoro,Chizumi & Fujiomi - Waiting for Spring,春を待つころ,Manga,668,6.99,1979,https://cdn.myanimelist.net/images/manga/5/343703l.jpg
13,Don Dracula,Don Dracula,ドン・ドラキュラ,Manga,1218,6.9,1979,https://cdn.myanimelist.net/images/manga/2/259203l.jpg
14,Coquelicot-zaka kara,,コクリコ坂から,Manga,683,6.77,1979,https://cdn.myanimelist.net/images/manga/5/340969l.jpg
15,Susanoou,,凄ノ王,Manga,1264,6.74,1979,https://cdn.myanimelist.net/images/manga/3/301292l.jpg
16,Mako to Rumi to Chii,"Mako, Rumi and Chi",マコとルミとチイ,Manga,453,6.65,1979,https://cdn.myanimelist.net/images/manga/2/44585l.jpg
17,Arion,,アリオン,Manga,1082,6.56,1979,https://cdn.myanimelist.net/images/manga/1/75003l.jpg
18,Yuuhi yo Nobore!!,,夕陽よ昇れ!!,Manga,514,6.42,1979,https://cdn.myanimelist.net/images/manga/1/183308l.jpg
19,Oira Houkago Wakadaishou,,おいら放課後若大将,Manga,475,6.19,1979,https://cdn.myanimelist.net/images/manga/1/184491l.jpg
20,SOS Dai Tokyo Tankentai,,SOS大東京探検隊,Manga,1293,6.17,1979,https://cdn.myanimelist.net/images/manga/1/169360l.jpg
21,Shin Devilman,,新デビルマン,Manga,4498,6.08,1979,https://cdn.myanimelist.net/images/manga/2/286589l.jpg
22,Shiritsu Kiwamemichi Koukou,,私立極道高校,Manga,376,6.01,1979,https://cdn.myanimelist.net/images/manga/1/187141l.jpg
