rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Daichouhen Doraemon,,大長編ドラえもん,Manga,4963,8.31,1980,https://cdn.myanimelist.net/images/manga/2/287919l.jpg
2,Maison Ikkoku,Maison Ikkoku,めぞん一刻,Manga,21293,8.18,1980,https://cdn.myanimelist.net/images/manga/1/71227l.jpg
3,Dr. Slump,Dr. Slump,Dr. スランプ,Manga,18944,7.7,1980,https://cdn.myanimelist.net/images/manga/4/314384l.jpg
4,Hi Izuru Tokoro no Tenshi,,日出処の天子,Manga,1494,7.43,1980,https://cdn.myanimelist.net/images/manga/1/258198l.jpg
5,Doumu,Domu: A Child's Dream,童夢,Manga,13561,7.3,1980,https://cdn.myanimelist.net/images/manga/1/153281l.jpg
6,Yokohama Monogatari,,ヨコハマ物語,Manga,569,7.27,1980,https://cdn.myanimelist.net/images/manga/1/180342l.jpg
7,Miyuki,,みゆき,Manga,2965,7.23,1980,https://cdn.myanimelist.net/images/manga/1/48687l.jpg
8,Hello Harinezumi,,ハロー張りネズミ,Manga,483,7.21,1980,https://cdn.myanimelist.net/images/manga/2/12081l.jpg
9,Gin no Sankaku,,銀の三角,Manga,1110,7.12,1980,https://cdn.myanimelist.net/images/manga/3/262316l.jpg
9,Houmonsha,,訪問者 萩尾望都作品集,Manga,521,7.12,1980,https://cdn.myanimelist.net/images/manga/2/149093l.jpg
11,Sasuga no Sarutobi,,さすがの猿飛,Manga,757,7.01,1980,https://cdn.myanimelist.net/images/manga/3/273552l.jpg
11,Tenshi no Okurimono,,天使の贈りもの 北条司短編集［1］,Manga,730,7.01,1980,https://cdn.myanimelist.net/images/manga/1/268263l.jpg
13,Kuroneko no Me ga Yami ni,Black Cat,黒猫の眼が闇に,Manga,771,6.96,1980,https://cdn.myanimelist.net/images/manga/1/271369l.jpg
14,3-nen Kimengumi,,3年奇面組,Manga,544,6.77,1980,https://cdn.myanimelist.net/images/manga/3/159912l.jpg
15,Shiroi Mado no Mukougawa,,白い窓の向こう側,Manga,447,6.72,1980,https://cdn.myanimelist.net/images/manga/2/37717l.jpg
16,Aiiro Shinwa,,あい色神話,Manga,565,6.71,1980,https://cdn.myanimelist.net/images/manga/2/25232l.jpg
16,Andromeda Stories,Andromeda Stories,アンドロメダ・ストーリーズ,Manga,770,6.71,1980,https://cdn.myanimelist.net/images/manga/1/259194l.jpg
18,Hoshi no Harmony,,星のハーモニー,Manga,437,6.69,1980,https://cdn.myanimelist.net/images/manga/1/185732l.jpg
18,Kizutsukiyasui Seishun,,傷つきやすい青春,One-shot,662,6.69,1980,https://cdn.myanimelist.net/images/manga/3/36332l.jpg
20,Shin Taketori Monogatari: 1000-nen Joou,,新竹取物語 1000年女王,Manga,706,6.57,1980,https://cdn.myanimelist.net/images/manga/2/149280l.jpg
20,Survival: Another Story,Survival: Another Story,サバイバル Another Story,Manga,522,6.57,1980,https://cdn.myanimelist.net/images/manga/1/268333l.jpg
22,Hotel Tantei Doll,Doll: The Hotel Detective,ホテル探偵DOLL,Manga,477,6.52,1980,https://cdn.myanimelist.net/images/manga/1/62733l.jpg
23,Magic Mirror,Magic Mirror,,One-shot,354,6.42,1980,https://cdn.myanimelist.net/images/manga/1/8704l.jpg
23,Saber Tiger,Saber Tiger,サーベル・タイガー,Manga,721,6.42,1980,https://cdn.myanimelist.net/images/manga/3/121969l.jpg
25,Ao no Senshi,Blue Fighter,青の戦士,Manga,939,6.37,1980,https://cdn.myanimelist.net/images/manga/3/193818l.jpg
26,Captain Tsubasa Pilot Chapter,,キャプテン翼,One-shot,753,6.2,1980,https://cdn.myanimelist.net/images/manga/4/98191l.jpg
27,Gorgeous☆Irene,,ゴージャス☆アイリン,Manga,3450,5.9,1980,https://cdn.myanimelist.net/images/manga/4/181944l.jpg
28,Yoroshiku! Junjou Taishou,,よろしく! 純情大将,One-shot,234,5.59,1980,https://cdn.myanimelist.net/images/manga/1/224872l.jpg
29,Cinderella Boy,,シンデレラボーイ,One-shot,727,5.55,1980,https://cdn.myanimelist.net/images/manga/3/72171l.jpg
