rank,title,title_english,title_japanese,type,members,score,year,image_url
2,Ie Naki Ko,Nobody's Boy Remi,家なき子,TV,19545,7.9,1977,https://cdn.myanimelist.net/images/anime/9/76757.jpg
3,Chou Denji Machine Voltes V,Voltes V,超電磁マシーン ボルテスV,TV,9426,7.44,1977,https://cdn.myanimelist.net/images/anime/10/57603.jpg
4,Muteki Choujin Zambot 3,Invincible Superman Zambot 3,無敵超人サンボット３,TV,6623,7.02,1977,https://cdn.myanimelist.net/images/anime/1946/131226.jpg
6,Time Bokan Series: Yatterman,Time Bokan Series: Yatterman,タイムボカンシリーズ ヤッターマン,TV,6176,6.7,1977,https://cdn.myanimelist.net/images/anime/1791/134556.jpg
7,Araiguma Rascal,Raccoon Rascal,あらいぐまラスカル,TV,4402,6.81,1977,https://cdn.myanimelist.net/images/anime/7/3363.jpg
8,Wakakusa no Charlotte,Wakakusa no Charlotte,若草のシャルロット,TV,3879,6.75,1977,https://cdn.myanimelist.net/images/anime/1988/118431.jpg
9,Seton Doubutsuki: Kuma no Ko Jacky,Monarch: The Big Bear of Tallac,シートン動物記　くまの子ジャッキー,TV,3100,6.76,1977,https://cdn.myanimelist.net/images/anime/1431/113169.jpg
10,Ashita e Attack!,Attack on Tomorrow,あしたへアタック！,TV,3052,6.35,1977,https://cdn.myanimelist.net/images/anime/1039/135444.jpg
11,Arrow Emblem Grand Prix no Taka,Super Grand Prix,アローエンブレム　グランプリの鷹,TV,2864,6.47,1977,https://cdn.myanimelist.net/images/anime/1718/99949.jpg
12,Sekai Meisaku Douwa: Hakuchou no Ouji,The Wild Swans,世界名作童話 白鳥の王子,Movie,2506,6.57,1977,https://cdn.myanimelist.net/images/anime/10/78477.jpg
13,Wakusei Robo Danguard Ace,Dangard Ace,惑星ロボ ダンガードA[エース],TV,2412,6.0,1977,https://cdn.myanimelist.net/images/anime/1416/143968.jpg
14,Ore wa Teppei,My Name Is Teppei,おれは鉄兵,TV,2313,6.44,1977,https://cdn.myanimelist.net/images/anime/1026/90306.jpg
15,Jetter Mars,Jetter Mars,ジェッターマルス,TV,2206,6.2,1977,https://cdn.myanimelist.net/images/anime/1453/151044.jpg
16,Kyouryuu Daisensou Izenborg,Kyouryuu Daisensou Izenborg,恐竜大戦争アイゼンボーグ,TV,1903,6.65,1977,https://cdn.myanimelist.net/images/anime/13/71249.jpg
17,Chougattai Majutsu Robot Ginguiser,Chougattai Majutsu Robot Ginguiser,超合体魔術ロボ　ギンガイザー,TV,1725,5.75,1977,https://cdn.myanimelist.net/images/anime/7/51471.jpg
18,Sougen no Ko Tenguri,Sougen no Ko Tenguri,草原の子テングリ,Movie,1671,6.02,1977,https://cdn.myanimelist.net/images/anime/8/32231.jpg
19,Gasshin Sentai Mechander Robo,Combining Squadron Mechander Robo,合身戦隊メカンダーロボ,TV,1640,5.8,1977,https://cdn.myanimelist.net/images/anime/1888/132396.jpg
20,Choujin Sentai Baratack,Choujin Sentai Baratack,超人戦隊バラタック,TV,1614,6.5,1977,https://cdn.myanimelist.net/images/anime/6/69967.jpg
21,Manga,Manga,漫画,Movie,1519,4.66,1977,https://cdn.myanimelist.net/images/anime/5/16397.jpg
22,Bara no Hana to Joe,Bara no Hana to Joe,バラの花とジョー,Movie,1456,5.71,1977,https://cdn.myanimelist.net/images/anime/1171/112337.jpg
23,Coffee Break,Coffee Break,コーヒーブレイク,Movie,1405,4.95,1977,https://cdn.myanimelist.net/images/anime/9/71261.jpg
24,Hyouga Senshi Gaislugger,Hyouga Senshi Gaislugger,氷河戦士ガイスラッガー,TV,1396,5.71,1977,https://cdn.myanimelist.net/images/anime/10/27078.jpg
25,Ippatsu Kanta-kun,Ippatsu Kanta-kun,一発貫太くん,TV,1351,6.02,1977,https://cdn.myanimelist.net/images/anime/9/60909.jpg
28,Chou Supercar Gattiger,Chou Supercar Gattiger,超スーパーカー ガッタイガー,TV,1256,6.03,1977,https://cdn.myanimelist.net/images/anime/5/27329.jpg
29,Chiisana Jumbo,Little Jumbo,小さなジャンボ,Movie,1168,5.85,1977,https://cdn.myanimelist.net/images/anime/3/18865.jpg
31,Tobidase! Machine Hiryuu,Tobidase! Machine Hiryuu,とびだせ! マシーン飛竜,TV,933,5.82,1977,https://cdn.myanimelist.net/images/anime/1074/119889.jpg
32,Fuusen Shoujo Temple-chan,Temple the Balloonist,風船少女テンプルちゃん,TV,833,6.25,1977,https://cdn.myanimelist.net/images/anime/2/53883.jpg
33,Gekisou! Rubenkaiser,Gekisou! Rubenkaiser,激走! ルーベンカイザー,TV,780,,1977,https://cdn.myanimelist.net/images/anime/1117/148682.jpg
34,Dalam-iwa Goseumdochi,Brave Soldier,다람이와 고슴도치,TV,779,5.86,1977,https://cdn.myanimelist.net/images/anime/1974/104521.jpg
35,Karma,Karma,カルマ,Movie,766,4.85,1977,https://cdn.myanimelist.net/images/anime/8/71315.jpg
36,Manga Nihon Emaki,Manga Nihon Emaki,まんが日本絵巻,TV,691,,1977,https://cdn.myanimelist.net/images/anime/13/27280.jpg
37,Akaoni to Aooni no Tango,Akaoni to Aooni no Tango,赤鬼と青鬼のタンゴ,Music,691,5.15,1977,https://cdn.myanimelist.net/images/anime/13/63883.jpg
38,Manga Ijin Monogatari,Manga Ijin Monogatari,まんが偉人物語,TV,652,,1977,https://cdn.myanimelist.net/images/anime/1797/153302.jpg
39,Niji ni Mukatte,Towards the Rainbow,虹に向って,Movie,596,5.59,1977,https://cdn.myanimelist.net/images/anime/1346/113125.jpg
40,Taekwon Dongja Maruchi Arachi,Taekwon Dongja Maruchi Arachi,태권동자 마루치 아라치,Movie,547,5.57,1977,https://cdn.myanimelist.net/images/anime/2/40903.jpg
43,"Watashi wa ""Tofu"" desu","Watashi wa ""Tofu"" desu",わたしは「とうふ」です,Music,374,5.38,1977,https://cdn.myanimelist.net/images/anime/3/72277.jpg
44,Ponta Monogatari,Ponta Monogatari,ポンタ物語,Music,322,5.33,1977,https://cdn.myanimelist.net/images/anime/12/87805.jpg
45,Fuusen Shoujo Temple-chan Movie,Fuusen Shoujo Temple-chan Movie,風船少女テンプルちゃん,Movie,299,,1977,https://cdn.myanimelist.net/images/anime/8/73288.jpg
46,Soumatou,Soumatou,走馬燈,Music,290,5.54,1977,https://cdn.myanimelist.net/images/anime/1500/104680.jpg
47,Koeda-chan CMs,Koeda-chan CMs,こえだちゃん CMs,CM,277,,1977,https://cdn.myanimelist.net/images/anime/1163/97979.jpg
48,Ichigo no Hanayome-san,Ichigo no Hanayome-san,苺の花嫁さん,Music,277,5.43,1977,https://cdn.myanimelist.net/images/anime/1902/103498.jpg
49,Aki Monogatari,Aki Monogatari,秋物語,Music,273,5.46,1977,https://cdn.myanimelist.net/images/anime/1950/123767.jpg
50,Japonese,Japonese,日本人,Movie,239,,1977,https://cdn.myanimelist.net/images/anime/1713/148499.jpg
51,Hasta Luego: Sayonara Tsuki no Neko,Hasta Luego: Sayonara Tsuki no Neko,アスタ・ルエゴ　～さよなら月の猫～,Music,197,,1977,https://cdn.myanimelist.net/images/anime/1990/118749.jpg
52,Salamandra,Salamandra,サラマンドラ,Music,191,,1977,https://cdn.myanimelist.net/images/anime/1250/137148.jpg
53,Dump to Mon-chan no Chiisana Bouken,Dump to Mon-chan no Chiisana Bouken,ダンプとモンちゃんの小さなぼうけん,Movie,153,,1977,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png
54,Lu Dang Xiao Ying Xiong,Lu Dang Xiao Ying Xiong,芦荡小英雄,Movie,130,,1977,https://cdn.myanimelist.net/images/anime/1156/118173.jpg
56,Shan Yang Hui Le Jia,Shan Yang Hui Le Jia,山羊回了家,Movie,123,,1977,https://cdn.myanimelist.net/images/anime/1618/118171.jpg
57,Huo Hong De Yan Biao,Huo Hong De Yan Biao,火红的岩标,Movie,122,,1977,https://cdn.myanimelist.net/images/anime/1416/118178.jpg
58,Tenshi no Pants,Tenshi no Pants,天使のパンツ,Music,119,,1977,https://cdn.myanimelist.net/images/anime/1383/131966.jpg
59,Xiao Shi Zhu,Xiao Shi Zhu,小石柱,Movie,114,,1977,https://cdn.myanimelist.net/images/anime/1099/118176.jpg
60,Sora to Umi no Komoriuta,Sora to Umi no Komoriuta,空と海の子守歌,Music,99,,1977,https://cdn.myanimelist.net/images/anime/1146/140455.jpg
61,Sora ni wa Otsuki-sama,Sora ni wa Otsuki-sama,空にはお月さま,Music,98,,1977,https://cdn.myanimelist.net/images/anime/1724/140456.jpg
