rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Shingeki no Kyojin,Attack on Titan,進撃の巨人,Manga,698601,8.56,2009,https://cdn.myanimelist.net/images/manga/2/37846l.jpg
2,Aku no Hana,The Flowers of Evil,惡の華,Manga,189346,8.21,2009,https://cdn.myanimelist.net/images/manga/2/188918l.jpg
3,Ao no Exorcist,Blue Exorcist,青の祓魔師〈エクソシスト〉,Manga,167930,7.86,2009,https://cdn.myanimelist.net/images/manga/2/188810l.jpg
4,Magi,Magi: The Labyrinth of Magic,マギ,Manga,166526,8.27,2009,https://cdn.myanimelist.net/images/manga/3/282487l.jpg
5,Akatsuki no Yona,Yona of the Dawn,暁のヨナ,Manga,156338,8.83,2009,https://cdn.myanimelist.net/images/manga/2/269202l.jpg
6,Beelzebub,,べるぜバブ,Manga,122097,8.12,2009,https://cdn.myanimelist.net/images/manga/3/188942l.jpg
7,I Am a Hero,I Am a Hero,アイアムアヒーロー,Manga,118538,7.64,2009,https://cdn.myanimelist.net/images/manga/1/121183l.jpg
8,Utsuro no Hako to Zero no Maria,The Empty Box and Zeroth Maria,空ろの箱と零のマリア,Light Novel,110819,8.69,2009,https://cdn.myanimelist.net/images/manga/2/175662l.jpg
9,Nozoki Ana,,ノ・ゾ・キ・ア・ナ,Manga,97105,7.88,2009,https://cdn.myanimelist.net/images/manga/2/178011l.jpg
10,Umibe no Onnanoko,A Girl on the Shore,うみべの女の子,Manga,95094,7.18,2009,https://cdn.myanimelist.net/images/manga/3/87179l.jpg
11,Sankarea,Sankarea: Undying Love,さんかれあ,Manga,87857,7.65,2009,https://cdn.myanimelist.net/images/manga/3/137969l.jpg
12,Btooom!,Btooom!,BTOOOM!,Manga,86844,7.45,2009,https://cdn.myanimelist.net/images/manga/3/62199l.jpg
13,Medaka Box,,めだかボックス,Manga,72269,7.79,2009,https://cdn.myanimelist.net/images/manga/2/50353l.jpg
14,Blood Lad,Blood Lad,ブラッドラッド,Manga,69917,7.55,2009,https://cdn.myanimelist.net/images/manga/3/187779l.jpg
15,Sword Art Online,Sword Art Online,ソードアート・オンライン,Light Novel,66135,7.96,2009,https://cdn.myanimelist.net/images/manga/2/280994l.jpg
16,Velvet Kiss,Velvet Kiss,ベルベット・キス,Manga,62112,7.17,2009,https://cdn.myanimelist.net/images/manga/1/69893l.jpg
17,Watashi ni xx Shinasai!,Missions of Love,わたしに××しなさい！,Manga,61469,7.41,2009,https://cdn.myanimelist.net/images/manga/2/155156l.jpg
18,Hiyokoi,,ひよ恋,Manga,58056,7.66,2009,https://cdn.myanimelist.net/images/manga/2/139879l.jpg
19,GE: Good Ending,GE: Good Ending,GE ～グッドエンディング～,Manga,54396,7.75,2009,https://cdn.myanimelist.net/images/manga/1/338657l.jpg
20,Ibitsu,Ibitsu,イビツ,Manga,50718,6.92,2009,https://cdn.myanimelist.net/images/manga/1/300538l.jpg
21,L♥DK,L♥DK,L♥DK,Manga,47830,7.48,2009,https://cdn.myanimelist.net/images/manga/2/199339l.jpg
22,Reimei no Arcana,Dawn of the Arcana,黎明のアルカナ,Manga,46713,7.95,2009,https://cdn.myanimelist.net/images/manga/3/272101l.jpg
23,Drifters,Drifters,ドリフターズ,Manga,43813,7.82,2009,https://cdn.myanimelist.net/images/manga/2/308712l.jpg
24,Ningen Shikkaku,No Longer Human,人間失格,Manga,43485,7.95,2009,https://cdn.myanimelist.net/images/manga/3/166769l.jpg
25,Iris Zero,Iris Zero,アイリスzero,Manga,42130,7.94,2009,https://cdn.myanimelist.net/images/manga/2/35739l.jpg
26,Defense Devil,Defense Devil,DEFENSE DEVIL,Manga,39489,7.57,2009,https://cdn.myanimelist.net/images/manga/2/56407l.jpg
27,Sidonia no Kishi,Knights of Sidonia,シドニアの騎士,Manga,38278,7.73,2009,https://cdn.myanimelist.net/images/manga/2/286578l.jpg
28,Inu x Boku SS,Inu x Boku SS,妖狐×僕SS,Manga,37528,7.85,2009,https://cdn.myanimelist.net/images/manga/3/262293l.jpg
29,Hapi Mari: Happy Marriage!?,Happy Marriage?!,はぴまり〜Happy Marriage!?〜,Manga,37346,7.77,2009,https://cdn.myanimelist.net/images/manga/5/142459l.jpg
30,Ane Doki,,あねどきっ,Manga,35753,7.4,2009,https://cdn.myanimelist.net/images/manga/1/172900l.jpg
31,Gamaran,Gamaran,我間乱 〜GAMARAN〜,Manga,34332,7.7,2009,https://cdn.myanimelist.net/images/manga/2/122963l.jpg
32,Steins;Gate,Steins;Gate,STEINS;GATE,Manga,30136,8.07,2009,https://cdn.myanimelist.net/images/manga/1/121341l.jpg
33,Hana nomi zo Shiru,Only the Flower Knows,花のみぞ知る,Manga,29722,8.18,2009,https://cdn.myanimelist.net/images/manga/3/168034l.jpg
34,Danshi Koukousei no Nichijou,The Daily Lives of High School Boys,男子高校生の日常,Manga,28597,8.25,2009,https://cdn.myanimelist.net/images/manga/3/200703l.jpg
35,Gakuen Babysitters,,学園ベビーシッターズ,Manga,27114,8.31,2009,https://cdn.myanimelist.net/images/manga/1/161858l.jpg
36,GTO: Shonan 14 Days,GTO: 14 Days in Shonan,GTO SHONAN 14DAYS,Manga,26854,8.22,2009,https://cdn.myanimelist.net/images/manga/3/257894l.jpg
37,Durarara!!,Durarara!!,デュラララ!!,Manga,26598,7.84,2009,https://cdn.myanimelist.net/images/manga/1/202669l.jpg
