rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Our Sunny Days,Our Sunny Days,해 뜨는 집,Manhwa,3423,8.69,2023,https://cdn.myanimelist.net/images/manga/1/309563l.jpg
2,"Shuu ni Ichido Classmate wo Kau Hanashi: Futari no Jikan, Iiwake no 5000-en",Buying a Classmate Once a Week: Our Time Together and the Five-Thousand-Yen Excuse,週に一度クラスメイトを買う話～ふたりの時間、言い訳の五千円～,Light Novel,1741,8.64,2023,https://cdn.myanimelist.net/images/manga/2/304545l.jpg
3,Mushoku Tensei: Dasoku-hen,Mushoku Tensei: Redundant Reincarnation,無職転生 ～蛇足編～,Light Novel,5389,8.52,2023,https://cdn.myanimelist.net/images/manga/2/283797l.jpg
4,Xiao Mogu,Little Mushroom,小蘑菇,Manhua,2506,8.51,2023,https://cdn.myanimelist.net/images/manga/2/297922l.jpg
5,Mayonaka Heart Tune,Tune In to the Midnight Heart,真夜中ハートチューン,Manga,33004,8.48,2023,https://cdn.myanimelist.net/images/manga/1/293386l.jpg
6,Love Bullet,Love Bullet,ラブ・バレット,Manga,24165,8.43,2023,https://cdn.myanimelist.net/images/manga/3/307661l.jpg
7,Houkago Kitaku Biyori,Walking Home with You,放課後帰宅びより,Manga,13752,8.4,2023,https://cdn.myanimelist.net/images/manga/1/295999l.jpg
8,Mairimashita! Iruma-kun: If Episode of Mafia,Welcome to Demon School! Iruma-kun: IruMafia Edition,魔入りました!入間くん if Episode of 魔フィア,Manga,5422,8.39,2023,https://cdn.myanimelist.net/images/manga/3/293165l.jpg
9,Kininatteru Hito ga Otoko ja Nakatta,The Guy She Was Interested in Wasn't a Guy at All,気になってる人が男じゃなかった,Manga,66827,8.37,2023,https://cdn.myanimelist.net/images/manga/3/288182l.jpg
10,JoJo no Kimyou na Bouken Part 9: The JoJoLands,JoJo's Bizarre Adventure Part 9: The JoJoLands,ジョジョの奇妙な冒険 Part9 The JOJOLands,Manga,58744,8.34,2023,https://cdn.myanimelist.net/images/manga/1/286969l.jpg
