rank,title,title_english,title_japanese,type,members,score,year,image_url
3,Sakamoto Days,Sakamoto Days,SAKAMOTO DAYS,TV,481752,7.59,2025,https://cdn.myanimelist.net/images/anime/1026/146459.jpg
5,Gachiakuta,Gachiakuta,ガチアクタ,TV,442874,8.23,2025,https://cdn.myanimelist.net/images/anime/1682/150432.jpg
8,Kaoru Hana wa Rin to Saku,The Fragrant Flower Blooms with Dignity,薫る花は凛と咲く,TV,412999,8.56,2025,https://cdn.myanimelist.net/images/anime/1744/150433.jpg
15,Takopii no Genzai,Takopi's Original Sin,タコピーの原罪,ONA,287932,8.76,2025,https://cdn.myanimelist.net/images/anime/1182/149879.jpg
16,Hikaru ga Shinda Natsu,The Summer Hikaru Died,光が死んだ夏,TV,274660,8.02,2025,https://cdn.myanimelist.net/images/anime/1104/148614.jpg
18,Lazarus,Lazarus,ラザロ,TV,240893,7.18,2025,https://cdn.myanimelist.net/images/anime/1098/150300.jpg
20,Tu Bian Yingxiong X,To Be Hero X,凸变英雄X,ONA,232404,8.7,2025,https://cdn.myanimelist.net/images/anime/1492/150628.jpg
25,Silent Witch: Chinmoku no Majo no Kakushigoto,Secrets of the Silent Witch,サイレント・ウィッチ 沈黙の魔女の隠しごと,TV,199527,8.11,2025,https://cdn.myanimelist.net/images/anime/1669/149732.jpg
26,Witch Watch,Witch Watch,ウィッチウォッチ,TV,197821,7.37,2025,https://cdn.myanimelist.net/images/anime/1526/150689.jpg
27,Guimi Zhi Zhu: Xiaochou Pian,Lord of Mysteries,诡秘之主 小丑篇,ONA,189229,8.62,2025,https://cdn.myanimelist.net/images/anime/1952/149229.jpg
29,Mizu Zokusei no Mahoutsukai,The Water Magician,水属性の魔法使い,TV,182981,7.07,2025,https://cdn.myanimelist.net/images/anime/1383/151072.jpg
30,Clevatess: Majuu no Ou to Akago to Shikabane no Yuusha,Clevatess,クレバテス-魔獣の王と赤子と屍の勇者-,TV,179065,7.81,2025,https://cdn.myanimelist.net/images/anime/1255/150593.jpg
31,"Katainaka no Ossan, Kensei ni Naru",From Old Country Bumpkin to Master Swordsman,片田舎のおっさん、剣聖になる,TV,175137,6.96,2025,https://cdn.myanimelist.net/images/anime/1069/148148.jpg
32,"Saikyou no Ousama, Nidome no Jinsei wa Nani wo Suru?",The Beginning After the End,最強の王様、二度目の人生は何をする?,TV,172157,6.18,2025,https://cdn.myanimelist.net/images/anime/1712/148299.jpg
35,Zenshuu.,Zenshu,全修。,TV,165189,7.57,2025,https://cdn.myanimelist.net/images/anime/1003/146841.jpg
