rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Urusei Yatsura,Lum*Urusei Yatsura,うる星やつら,Manga,15176,7.78,1978,https://cdn.myanimelist.net/images/manga/2/263150l.jpg
2,Cobra,Cobra,コブラ,Manga,3042,7.45,1978,https://cdn.myanimelist.net/images/manga/2/256000l.jpg
3,Pygmalio,,ピグマリオ,Manga,1370,7.35,1978,https://cdn.myanimelist.net/images/manga/2/189390l.jpg
4,Hanzou no Mon,Path of the Assassin,半蔵の門,Manga,2779,7.34,1978,https://cdn.myanimelist.net/images/manga/2/180599l.jpg
5,Claudine...!,Claudine,クローディーヌ…！,Manga,7569,7.3,1978,https://cdn.myanimelist.net/images/manga/1/10464l.jpg
6,California Monogatari,,カリフォルニア物語,Manga,674,7.18,1978,https://cdn.myanimelist.net/images/manga/3/253550l.jpg
7,Wata no Kuni Hoshi,,綿の国星,Manga,1200,7.16,1978,https://cdn.myanimelist.net/images/manga/2/95605l.jpg
8,Asari-chan,,あさりちゃん,Manga,510,7.14,1978,https://cdn.myanimelist.net/images/manga/2/24265l.jpg
9,Queen Emeraldas,Queen Emeraldas,クィーン・エメラルダス,Manga,2114,7.12,1978,https://cdn.myanimelist.net/images/manga/5/315428l.jpg
10,Rumic World,Rumic World Trilogy,るーみっくわーるど,Manga,1918,7.11,1978,https://cdn.myanimelist.net/images/manga/3/14540l.jpg
11,Nine,,ナイン,Manga,1543,7.0,1978,https://cdn.myanimelist.net/images/manga/1/180681l.jpg
12,Toriyama Akira ○-saku Gekijou,Akira Toriyama's Manga Theater,鳥山明○作劇場,Manga,4037,6.94,1978,https://cdn.myanimelist.net/images/manga/5/252072l.jpg
13,Kuro no Shishi,,黒の獅士,Manga,712,6.54,1978,https://cdn.myanimelist.net/images/manga/3/74777l.jpg
14,5001-nen Yakuza Wars,,5001年ヤクザウォーズ,Manga,294,6.13,1978,https://cdn.myanimelist.net/images/manga/3/189673l.jpg
