rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Hi no Tori,Phoenix,火の鳥,Manga,26978,8.6,1966,https://cdn.myanimelist.net/images/manga/3/159419l.jpg
2,Jun: Shoutarou no Fantasy World,,ジュン - 章太郎のファンタジーワールド,Manga,3348,7.7,1966,https://cdn.myanimelist.net/images/manga/3/141577l.jpg
3,Sabu to Ichi Torimono Hikae,,佐武と市捕物控,Manga,1769,7.36,1966,https://cdn.myanimelist.net/images/manga/3/198441l.jpg
4,Kyojin no Hoshi,,巨人の星,Manga,1405,7.1,1966,https://cdn.myanimelist.net/images/manga/3/203669l.jpg
5,Vampire,,バンバイヤ,Manga,1371,7.03,1966,https://cdn.myanimelist.net/images/manga/3/168044l.jpg
6,Zatouichi,,座頭市,Manga,889,6.55,1966,https://cdn.myanimelist.net/images/manga/3/157477l.jpg
7,Mahoutsukai Sally,,魔法使いサリー,Manga,539,6.53,1966,https://cdn.myanimelist.net/images/manga/3/262158l.jpg
8,Kuroi Ame ni Utarete,,黒い雨にうたれて,Manga,564,6.52,1966,https://cdn.myanimelist.net/images/manga/1/166268l.jpg
9,Mach GoGoGo,Speed Racer,マッハGoGoGo,Manga,1456,6.51,1966,https://cdn.myanimelist.net/images/manga/3/175843l.jpg
10,Batman,Bat-Manga!,バットマン,Manga,1050,6.48,1966,https://cdn.myanimelist.net/images/manga/3/153405l.jpg
11,Kyoufu,,恐怖,Manga,679,6.42,1966,https://cdn.myanimelist.net/images/manga/1/229879l.jpg
12,Koma,,コマ,One-shot,241,5.88,1966,https://cdn.myanimelist.net/images/manga/2/201256l.jpg
13,Wakusei,,惑星,One-shot,474,5.86,1966,https://cdn.myanimelist.net/images/manga/3/169839l.jpg
14,Shounen no Uta Series,,少年の詩シリーズ,One-shot,293,5.55,1966,https://cdn.myanimelist.net/images/manga/2/160514l.jpg
