rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Mach GoGoGo,Speed Racer,マッハＧｏＧｏＧｏ,TV,17611,6.69,1967,https://cdn.myanimelist.net/images/anime/4/40191.jpg
2,Ribbon no Kishi,Princess Knight,リボンの騎士,TV,6923,6.74,1967,https://cdn.myanimelist.net/images/anime/1806/150475.jpg
3,Mahoutsukai Sally,Sally the Witch,魔法使いサリー,TV,5719,6.58,1967,https://cdn.myanimelist.net/images/anime/8/67001.jpg
4,Perman,Perman,パーマン,TV,4998,6.62,1967,https://cdn.myanimelist.net/images/anime/7/53743.jpg
5,Ougon Bat,Golden Bat,黄金バット,TV,3358,6.49,1967,https://cdn.myanimelist.net/images/anime/1601/145691.jpg
7,Ninja Bugei-chou,Manual of Ninja Martial Arts,忍者武芸帳,Movie,2150,5.43,1967,https://cdn.myanimelist.net/images/anime/7/10466.jpg
8,Heya,Heya,部屋,Movie,2105,3.88,1967,https://cdn.myanimelist.net/images/anime/6/16392.jpg
9,Gokuu no Daibouken,Adventures of the Monkey King,悟空の大冒険,TV,1596,6.28,1967,https://cdn.myanimelist.net/images/anime/7/53219.jpg
11,Shounen Jack to Mahoutsukai,Young Jack and the Witch,少年ジャックと魔法使い,Movie,1332,5.25,1967,https://cdn.myanimelist.net/images/anime/1607/147186.jpg
12,Hana,Flower,花,Movie,1259,4.34,1967,https://cdn.myanimelist.net/images/anime/4/71195.jpg
13,Bouken Shounen Shadar,Adventure Boy Shadar,冒険少年シャダー,TV,1254,6.03,1967,https://cdn.myanimelist.net/images/anime/3/20774.jpg
14,Skyers 5,Skyers 5,スカイヤーズ5,TV,900,5.92,1967,https://cdn.myanimelist.net/images/anime/1010/130421.jpg
15,Bouken Gabotenjima,Adventure on the Gaboten Island,冒険ガボテン島,TV,867,5.91,1967,https://cdn.myanimelist.net/images/anime/5/20811.jpg
16,Kage,Shadow,かげ,Movie,807,5.2,1967,https://cdn.myanimelist.net/images/anime/8/71335.jpg
17,Oraa Guzura Dado,Oraa Guzura Dado,おらぁグズラだど,TV,737,6.31,1967,https://cdn.myanimelist.net/images/anime/12/56771.jpg
18,Pyun Pyun Maru,Pyun Pyun Maru,ピュンピュン丸,TV,712,,1967,https://cdn.myanimelist.net/images/anime/1812/135785.jpg
19,Kaminari Boy Pikkari★bee,Kaminari Boy Pikkari★bee,かみなり坊やピッカリ★ビー,TV,707,,1967,https://cdn.myanimelist.net/images/anime/1373/135786.jpg
20,King Kong: 001/7 Tom Thumb,King Kong - 001/7 Tom Thumb,キングコング・001/7親指トム,TV,674,,1967,https://cdn.myanimelist.net/images/anime/7/53395.jpg
21,Hong Kil-dong,Hong Kil-dong,홍길동,Movie,670,5.5,1967,https://cdn.myanimelist.net/images/anime/1031/142882.jpg
22,Chibikko Kaijuu Yadamon,Chibikko Kaijuu Yadamon,ちびっこ怪獣ヤダモン,TV,643,,1967,https://cdn.myanimelist.net/images/anime/1929/149257.jpg
23,Donkikko,Donkikko,ドンキッコ,TV,577,,1967,https://cdn.myanimelist.net/images/anime/1872/151274.jpg
25,Genei Toshi,Illusion City,幻影都市,Movie,529,4.84,1967,https://cdn.myanimelist.net/images/anime/1587/106836.jpg
26,Hyokkori Hyoutan Shima,Hyokkori Hyoutan Shima,ひょっこりひょうたん島,Movie,468,,1967,https://cdn.myanimelist.net/images/anime/1726/154974.jpg
27,"Subarashii Sekai Ryokou: Alaska no Tabi ""Daigo Hyougaki""","Subarashii Sekai Ryokou: Alaska no Tabi ""Daigo Hyougaki""",すばらしい世界旅行　アラスカの旅“第五氷河期”,Special,454,,1967,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png
28,Fuuga no Gihou,The Art of Fugue,風雅の技法,Movie,403,5.13,1967,https://cdn.myanimelist.net/images/anime/1771/137260.jpg
29,Yoninme no Ousama,Yoninme no Ousama,四人目の王さま,Music,384,5.05,1967,https://cdn.myanimelist.net/images/anime/1874/90246.jpg
30,Kaijuu ga Yattekuru,Kaijuu ga Yattekuru,怪獣がやってくる,Music,381,5.04,1967,https://cdn.myanimelist.net/images/anime/12/89035.jpg
31,Oyama no Taishou,Oyama no Taishou,お山の大将,Music,348,4.87,1967,https://cdn.myanimelist.net/images/anime/6/87694.jpg
32,Yurikago no Uta,Yurikago no Uta,ゆりかごのうた,Music,344,5.19,1967,https://cdn.myanimelist.net/images/anime/1665/112114.jpg
33,Kitakaze no Kureta Table-kake,Kitakaze no Kureta Table-kake,きたかぜのくれたテーブルかけ,Movie,328,5.64,1967,https://cdn.myanimelist.net/images/anime/3/81956.jpg
34,Heungbuwa Nolbu,Heungbuwa Nolbu,흥부와 놀부,Movie,249,,1967,https://cdn.myanimelist.net/images/anime/1729/121431.jpg
35,Sihanpogtan,Time Bomb,시한폭탄,Movie,172,,1967,https://cdn.myanimelist.net/images/anime/1506/127041.jpg
36,Chinchin Chidori,Chinchin Chidori,ちんちん千鳥,Music,107,,1967,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png
37,Kobito no Uta: Snow White and The Seven Dwarfs kara,Kobito no Uta: Snow White and The Seven Dwarfs kara,こびとの歌（「Snow-White and The Seven Dwarfs」から）,Music,106,,1967,https://cdn.myanimelist.net/images/anime/1751/140899.jpg
38,Ki no Ii Ahiru (1967),Ki no Ii Ahiru (1967),気のいいあひる,Music,105,,1967,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png
39,Kaasan wa Isogashii,Kaasan wa Isogashii,かあさんはいそがしい,Music,100,,1967,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png
40,Makiba no Koushi,Makiba no Koushi,まきばのこうし,Music,100,,1967,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png
41,Gachou no Obasan,Gachou no Obasan,がちょうのおばさん,Music,99,,1967,https://cdn.myanimelist.net/images/anime/1265/147480.jpg
42,Enpitsu ga Ippon,Enpitsu ga Ippon,えんぴつが一本,Music,80,,1967,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png
43,Suteki na Yoru,Suteki na Yoru,すてきな夜,Music,64,,1967,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png
