rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Tetsuwan Atom,Astro Boy,鉄腕アトム,TV,14774,7.08,1963,https://cdn.myanimelist.net/images/anime/10/79582.jpg
2,Wanpaku Ouji no Orochi Taiji,The Little Prince and the Eight-Headed Dragon,わんぱく王子の大蛇退治,Movie,4071,6.41,1963,https://cdn.myanimelist.net/images/anime/1338/119226.jpg
3,Tetsujin 28-gou,Gigantor,鉄人２８号,TV,4575,6.41,1963,https://cdn.myanimelist.net/images/anime/8/71758.jpg
4,Eightman,8 Man,エイトマン,TV,2700,5.91,1963,https://cdn.myanimelist.net/images/anime/4/73670.jpg
5,Ookami Shounen Ken,Ookami Shounen Ken,狼少年ケン,TV,1338,5.91,1963,https://cdn.myanimelist.net/images/anime/12/56389.jpg
6,Mu Di,Mu Di,牧笛,Movie,1035,5.82,1963,https://cdn.myanimelist.net/images/anime/11/85061.jpg
7,Wanwan Chuushingura,Wanwan Chuushingura,わんわん忠臣蔵,Movie,1939,5.73,1963,https://cdn.myanimelist.net/images/anime/1761/112852.jpg
8,Shiroi Zou,Shiroi Zou,しろいぞう,Movie,380,5.63,1963,https://cdn.myanimelist.net/images/anime/4/80519.jpg
9,Cello Hiki no Gauche,Cello Hiki no Gauche,セロひきのゴーシュ,Movie,778,5.62,1963,https://cdn.myanimelist.net/images/anime/1672/112935.jpg
10,Koneko no Byouki,Koneko no Byouki,こねこの病気,Music,307,5.56,1963,https://cdn.myanimelist.net/images/anime/1612/109943.jpg
11,Sennin Buraku,Hermit Village,仙人部落,TV,1427,5.54,1963,https://cdn.myanimelist.net/images/anime/2/78110.jpg
12,Futari Zamurai Homare no Kawakiri,Two Samurai,両人侍誉皮切,Movie,519,4.88,1963,https://cdn.myanimelist.net/images/anime/6/71307.jpg
13,Jikan,Time,時間,Movie,588,4.71,1963,https://cdn.myanimelist.net/images/anime/2/71299.jpg
14,Clarinet Kowashichatta,Clarinet Kowashichatta,クラリネットこわしちゃった,Music,583,4.69,1963,https://cdn.myanimelist.net/images/anime/6/63833.jpg
15,Kiseki,Locus,軌跡,Movie,767,4.61,1963,https://cdn.myanimelist.net/images/anime/3/71265.jpg
16,Ai,Love,愛,Movie,4488,4.23,1963,https://cdn.myanimelist.net/images/anime/13/64699.jpg
