rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Banana Fish,Banana Fish,BANANA FISH,Manga,67890,8.61,1985,https://cdn.myanimelist.net/images/manga/5/265185l.jpg
2,Saint Seiya,Knights of the Zodiac,聖闘士星矢,Manga,22102,7.57,1985,https://cdn.myanimelist.net/images/manga/4/252107l.jpg
3,City Hunter,City Hunter,シティーハンター,Manga,19029,8.15,1985,https://cdn.myanimelist.net/images/manga/5/272237l.jpg
4,Appleseed,Appleseed,アップルシ－ド,Manga,11247,7.25,1985,https://cdn.myanimelist.net/images/manga/1/260365l.jpg
5,Munou no Hito,The Man Without Talent,無能の人,Manga,5380,7.51,1985,https://cdn.myanimelist.net/images/manga/1/275289l.jpg
6,Kyoushoku Soukou Guyver,Bio-Booster Armor Guyver,強殖装甲ガイバー,Manga,4771,7.72,1985,https://cdn.myanimelist.net/images/manga/2/196745l.jpg
7,Sakigake!! Otokojuku,Charge!! Men's School,魁!!男塾,Manga,4285,7.29,1985,https://cdn.myanimelist.net/images/manga/3/25648l.jpg
8,Cipher,Cipher,CIPHER サイファ,Manga,3282,7.33,1985,https://cdn.myanimelist.net/images/manga/2/269054l.jpg
9,Dominion,Dominion,DOMINION,Manga,3231,6.78,1985,https://cdn.myanimelist.net/images/manga/2/167654l.jpg
10,Outlanders,Outlanders,アウトランダーズ,Manga,3126,7.36,1985,https://cdn.myanimelist.net/images/manga/2/243276l.jpg
11,Noa,,NOA,One-shot,2587,5.83,1985,https://cdn.myanimelist.net/images/manga/1/134781l.jpg
12,Hotel Harbour View,Hotel Harbour View,海景酒店,Manga,2577,6.18,1985,https://cdn.myanimelist.net/images/manga/2/12207l.jpg
13,Hot Road,,ホットロード,Manga,2496,7.11,1985,https://cdn.myanimelist.net/images/manga/2/176942l.jpg
14,Futatabi,,再び,One-shot,2206,6.09,1985,https://cdn.myanimelist.net/images/manga/3/88103l.jpg
15,Mai,"Mai, The Psychic Girl",舞,Manga,2148,6.71,1985,https://cdn.myanimelist.net/images/manga/1/279154l.jpg
