rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Cyborg 009,Cyborg 009,サイボーグ009,Movie,4584,6.01,1966,https://cdn.myanimelist.net/images/anime/1651/152096.jpg
2,Osomatsu-kun,Osomatsu-kun,おそ松くん,TV,4148,6.48,1966,https://cdn.myanimelist.net/images/anime/2/76965.jpg
4,Tenrankai no E,Pictures at an Exhibition,展覧会の絵,Movie,2806,6.09,1966,https://cdn.myanimelist.net/images/anime/1781/107246.jpg
6,Satsujinkyou Jidai,Au Fou!,殺人狂時代,Movie,1434,4.71,1966,https://cdn.myanimelist.net/images/anime/1196/129534.jpg
7,Rainbow Sentai Robin,Rainbow Sentai Robin,レインボー戦隊ロビン,TV,1219,5.92,1966,https://cdn.myanimelist.net/images/anime/8/46831.jpg
8,Chim Chim Cher-ee,Chim Chim Cher-ee,チムチムチェリー ChimChimCheree,Music,964,4.78,1966,https://cdn.myanimelist.net/images/anime/8/23846.jpg
10,Kaizoku Ouji,Kaizoku Ouji,海賊王子,TV,898,5.89,1966,https://cdn.myanimelist.net/images/anime/1677/100901.jpg
11,Yuusei Kamen,Yuusei Kamen,遊星仮面,TV,868,5.75,1966,https://cdn.myanimelist.net/images/anime/13/56383.jpg
12,Harisu no Kaze,Harisu no Kaze,ハリスの旋風,TV,862,6.22,1966,https://cdn.myanimelist.net/images/anime/13/47147.jpg
14,Robotan,Robotan,ロボタン,TV,818,6.2,1966,https://cdn.myanimelist.net/images/anime/1315/154972.jpg
16,Tatakae! Osper,Tatakae! Osper,戦え! オスパー,TV,700,,1966,https://cdn.myanimelist.net/images/anime/1285/153778.jpg
17,Youkoso Uchuujin,Youkoso Uchuujin,ようこそ宇宙人,Movie,672,5.11,1966,https://cdn.myanimelist.net/images/anime/3/36695.jpg
18,Kitsutsuki Keikaku,Kitsutsuki Keikaku,キツツキ計画,Movie,671,5.02,1966,https://cdn.myanimelist.net/images/anime/13/36693.jpg
19,Donna Donna,Donna Donna,ドナ ドナ,Music,643,5.13,1966,https://cdn.myanimelist.net/images/anime/4/24063.jpg
21,Neko Funjatta,Neko Funjatta,ねこふんじゃった,Music,551,5.01,1966,https://cdn.myanimelist.net/images/anime/7/63929.jpg
22,Tsuiseki,Chase,追跡,Movie,544,4.78,1966,https://cdn.myanimelist.net/images/anime/5/71303.jpg
23,Tobidase! Bacchiri,Tobidase! Bacchiri,とびだせ! バッチリ,TV,515,,1966,https://cdn.myanimelist.net/images/anime/6/53341.jpg
25,Chibikko Cowboy,Chibikko Cowboy,ちびっこカウボーイ,Music,474,5.1,1966,https://cdn.myanimelist.net/images/anime/7/87778.jpg
26,Nihon Mukashibanashi: Warashibe Chouja,Nihon Mukashibanashi: Warashibe Chouja,日本むかしばなし わらしべ長者,Movie,428,5.8,1966,https://cdn.myanimelist.net/images/anime/12/58593.jpg
27,Hotaru Koi,Hotaru Koi,ほたるこい,Music,379,5.18,1966,https://cdn.myanimelist.net/images/anime/4/87802.jpg
28,Tsukiyo to Megane,The Moonlight and the Glasses,月夜とめがね,Movie,372,5.69,1966,https://cdn.myanimelist.net/images/anime/7/81029.jpg
29,Women,Women,おんな,Movie,316,,1966,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png
30,Karasu to Kaki no Tane,Karasu to Kaki no Tane,からすと柿のたね,Music,287,5.27,1966,https://cdn.myanimelist.net/images/anime/1536/90245.jpg
31,Awate Tokoya (1966),Awate Tokoya (1966),あわて床屋,Music,144,,1966,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png
32,Obake Nante Nai sa,Obake Nante Nai sa,オバケなんてないさ,Music,110,,1966,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png
33,Mama to Go-go,Mama to Go-go,ママとゴーゴー,Music,107,,1966,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png
34,Giromagitondo Girotondo,Giromagitondo Girotondo,ジロマジトンド・ジロトンド,Music,99,,1966,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png
35,Gakkou e Iku Michi,Gakkou e Iku Michi,学校へ行く道,Music,96,,1966,https://cdn.myanimelist.net/images/anime/1466/141770.jpg
36,Onboro Piano,Onboro Piano,おんぼろピアノ,Music,96,,1966,https://cdn.myanimelist.net/images/anime/1312/141771.jpg
37,Hinageshi,Hinageshi,ひなげし,Music,94,,1966,https://cdn.myanimelist.net/images/anime/1138/141354.jpg
38,Tototo no Uta,Tototo no Uta,トトトのうた,Music,80,,1966,https://cdn.myanimelist.net/images/anime/1782/144773.jpg
39,Go-hiki no Kaeru,Go-hiki no Kaeru,五匹のかえる,Music,79,,1966,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png
40,Neko no Komoriuta,Neko no Komoriuta,ねこの子もりうた,Music,63,,1966,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png
