rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Hi no Tori,Phoenix,火の鳥,Manga,26978,8.6,1966,https://cdn.myanimelist.net/images/manga/3/159419l.jpg
2,Jun: Shoutarou no Fantasy World,,ジュン - 章太郎のファンタジーワールド,Manga,3348,7.7,1966,https://cdn.myanimelist.net/images/manga/3/141577l.jpg
3,Sabu to Ichi Torimono Hikae,,佐武と市捕物控,Manga,1769,7.36,1966,https://cdn.myanimelist.net/images/manga/3/198441l.jpg
4,Mach GoGoGo,Speed Racer,マッハGoGoGo,Manga,1456,6.51,1966,https://cdn.myanimelist.net/images/manga/3/175843l.jpg
5,Kyojin no Hoshi,,巨人の星,Manga,1405,7.1,1966,https://cdn.myanimelist.net/images/manga/3/203669l.jpg
6,Vampire,,バンバイヤ,Manga,1371,7.03,1966,https://cdn.myanimelist.net/images/manga/3/168044l.jpg
7,Batman,Bat-Manga!,バットマン,Manga,1050,6.48,1966,https://cdn.myanimelist.net/images/manga/3/153405l.jpg
8,Zatouichi,,座頭市,Manga,889,6.55,1966,https://cdn.myanimelist.net/images/manga/3/157477l.jpg
9,Kyoufu,,恐怖,Manga,679,6.42,1966,https://cdn.myanimelist.net/images/manga/1/229879l.jpg
10,Kuroi Ame ni Utarete,,黒い雨にうたれて,Manga,564,6.52,1966,https://cdn.myanimelist.net/images/manga/1/166268l.jpg
11,Mahoutsukai Sally,,魔法使いサリー,Manga,539,6.53,1966,https://cdn.myanimelist.net/images/manga/3/262158l.jpg
12,Wakusei,,惑星,One-shot,474,5.86,1966,https://cdn.myanimelist.net/images/manga/3/169839l.jpg
13,Kagehime,Shadow Princess,影姫,Manga,296,,1966,https://cdn.myanimelist.net/images/manga/2/76155l.jpg
14,Shounen no Uta Series,,少年の詩シリーズ,One-shot,293,5.55,1966,https://cdn.myanimelist.net/images/manga/2/160514l.jpg
15,Akumu,,悪夢,Manga,271,,1966,https://cdn.myanimelist.net/images/manga/2/76143l.jpg
16,Suppon Monogatari,,すっぽん物語,Manga,269,,1966,https://cdn.myanimelist.net/images/manga/1/88313l.jpg
17,Flying Ben,,フライングベン,Manga,252,,1966,https://cdn.myanimelist.net/images/manga/3/268166l.jpg
18,Koma,,コマ,One-shot,241,5.88,1966,https://cdn.myanimelist.net/images/manga/2/201256l.jpg
19,Kuroi Nekomen,,黒いねこ面,Manga,216,,1966,https://cdn.myanimelist.net/images/manga/3/76161l.jpg
20,Heidi,,ハイジ,Manga,215,,1966,https://cdn.myanimelist.net/images/manga/3/97193l.jpg
21,Uchuu no Dekigoto,,宇宙の出来事,One-shot,186,,1966,https://cdn.myanimelist.net/images/manga/2/229109l.jpg
22,Bouken Rubi,,冒険ルビ,Manga,185,,1966,https://cdn.myanimelist.net/images/manga/3/282303l.jpg
23,Ougon Bat,Bat the Gold,黄金バット,Manga,176,,1966,https://cdn.myanimelist.net/images/manga/3/269727l.jpg
24,Perman,Perman,パーマン,Manga,159,,1966,https://cdn.myanimelist.net/images/manga/1/301044l.jpg
25,Ijiwaru Baasan,,いじわるばあさん,Manga,145,,1966,https://cdn.myanimelist.net/images/manga/3/69811l.jpg
26,Ultraman,Ultraman,ウルトラマン,Manga,120,,1966,https://cdn.myanimelist.net/images/manga/2/312294l.jpg
27,Ultraman,,ウルトラマン,Manga,105,,1966,https://cdn.myanimelist.net/images/manga/1/303122l.jpg
28,Mezzon Ｚ,,メゾンＺ,Manga,103,,1966,https://cdn.myanimelist.net/images/manga/3/274259l.jpg
29,Akuma-kun no Bouken,,悪魔くんの冒険,Manga,95,,1966,https://cdn.myanimelist.net/images/manga/3/170350l.jpg
30,Eleanor,Eleanor,エリノア,Manga,76,,1966,https://cdn.myanimelist.net/images/manga/1/29526l.jpg
31,Ichiban Itazuki,,一番病,Manga,67,,1966,https://cdn.myanimelist.net/images/manga/2/170484l.jpg
32,Youkai Suisha,,妖怪水車,Manga,45,,1966,https://cdn.myanimelist.net/images/manga/1/240910l.jpg
33,Saisetsu ni Mau... Kusunoki Shouhei Sakuhinshuu,,彩雪に舞う… 楠勝平作品集,Manga,43,,1966,https://cdn.myanimelist.net/images/manga/3/308956l.jpg
34,Kiri no Naka no Shoujo,,霧のなかの少女,Manga,40,,1966,https://cdn.myanimelist.net/images/manga/1/304663l.jpg
35,Honey Honey no Suteki na Bouken,,ハニー・ハニーのすてきな冒険,Manga,37,,1966,https://cdn.myanimelist.net/images/manga/1/326928l.jpg
36,Phantom X & Skip Red,,ハントムX&スキップレッド,Manga,29,,1966,https://cdn.myanimelist.net/images/manga/1/237975l.jpg
37,Lemon to Sakuranbo,,レモンとサクランボ,Manga,25,,1966,https://cdn.myanimelist.net/images/manga/3/304753l.jpg
38,Missileman Mammy,,ミサイルマンマミー,Manga,15,,1966,https://cdn.myanimelist.net/images/manga/3/345053l.jpg
