rank,title,title_english,title_japanese,type,members,score,year,image_url
49,Risu no Panache,Panache the Squirrel,りすのパナシ,Movie,398,5.62,1978,https://cdn.myanimelist.net/images/anime/1596/123832.jpg
50,Candy no Yume,Candy no Yume,キャンディの夢,Music,392,5.3,1978,https://cdn.myanimelist.net/images/anime/2/87695.jpg
51,Cat's Eye Love,Cat's Eye Love,キャッツ・アイ・ラブ,Music,389,5.2,1978,https://cdn.myanimelist.net/images/anime/2/87769.jpg
52,Horoscope: Anata no Seiza,Horoscope: Anata no Seiza,ホロスコープ～あなたの星座～,Music,382,5.38,1978,https://cdn.myanimelist.net/images/anime/9/72194.jpg
53,Dallyeola Majing-ga-X,Dallyeola Majing-ga-X,달려라 마징가 X,Movie,371,,1978,https://cdn.myanimelist.net/images/anime/13/44766.jpg
54,Ttoli Janggun,General Ttoli: 3rd Tunnel,똘이장군 제3땅굴편,Movie,334,,1978,https://cdn.myanimelist.net/images/anime/8/52401.jpg
55,Kongjwi & Patjwi,Kongjwi & Patjwi,콩쥐 팥쥐,Movie,329,,1978,https://cdn.myanimelist.net/images/anime/1975/108012.jpg
56,Kana Kana ka na,Kana Kana ka na,かな かな かな,Music,297,5.41,1978,https://cdn.myanimelist.net/images/anime/12/87680.jpg
57,Sabishi Gariya-san Konnichiwa,Sabishi Gariya-san Konnichiwa,さびしがりやさんこんにちは,Music,291,5.19,1978,https://cdn.myanimelist.net/images/anime/7/87774.jpg
58,Sekai no Fushigi Tanken Series,Sekai no Fushigi Tanken Series,世界の不思議・探検シリーズ,TV,266,,1978,https://cdn.myanimelist.net/images/anime/10/65129.jpg
59,Mushiba no Kodomo no Tanjoubi,Mushiba no Kodomo no Tanjoubi,虫歯のこどもの誕生日,Music,266,5.25,1978,https://cdn.myanimelist.net/images/anime/1496/106976.jpg
60,Yume Miteru Wake ja Nai yo,Yume Miteru Wake ja Nai yo,夢みてるわけじゃないよ,Music,255,5.19,1978,https://cdn.myanimelist.net/images/anime/1961/109881.jpg
61,Kaji to Kouma,Kaji to Kouma,火事と小馬,Movie,230,,1978,https://cdn.myanimelist.net/images/anime/1908/112081.jpg
62,Hu Li Da Lieren,The Fox and the Hunter,狐狸打猎人,Movie,200,,1978,https://cdn.myanimelist.net/images/anime/1729/118179.jpg
63,Hoshi no Ko Penky,Hoshi no Ko Penky,星の子ペンキィ,Music,145,,1978,https://cdn.myanimelist.net/images/anime/1493/138518.jpg
64,Xi Gua Pao,Xi Gua Pao,西瓜炮,Movie,137,,1978,https://cdn.myanimelist.net/images/anime/1191/118181.jpg
65,Oneechan,Oneechan,おねえちゃん,Music,134,,1978,https://cdn.myanimelist.net/images/anime/1762/139110.jpg
