rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Doraemon,Doraemon,ドラえもん,TV,22159,7.41,1973,https://cdn.myanimelist.net/images/anime/1236/154852.jpg
2,Mazinger Z,Mazinger Z,マジンガーＺ,TV,20405,7.28,1973,https://cdn.myanimelist.net/images/anime/1485/144735.jpg
3,Kanashimi no Belladonna,Belladonna of Sadness,哀しみのベラドンナ,Movie,59980,7.2,1973,https://cdn.myanimelist.net/images/anime/11/24740.jpg
4,Ace wo Nerae!,Aim for the Ace!,エースをねらえ!,TV,16206,7.11,1973,https://cdn.myanimelist.net/images/anime/1414/91264.jpg
5,Shinzou Ningen Casshern,Neo Human Casshan,新造人間キャシャーン,TV,7679,6.68,1973,https://cdn.myanimelist.net/images/anime/1227/144814.jpg
6,Karate Baka Ichidai,Karate Master,空手バカ一代,TV,2350,6.63,1973,https://cdn.myanimelist.net/images/anime/12/59007.jpg
7,Cutie Honey,Cutie Honey,キューティーハニー,TV,19650,6.42,1973,https://cdn.myanimelist.net/images/anime/13/55427.jpg
8,Samurai Giants,Samurai Giants,侍ジャイアンツ,TV,2096,6.41,1973,https://cdn.myanimelist.net/images/anime/11/27421.jpg
9,Kouya no Shounen Isamu,Kouya no Shounen Isamu,荒野の少年イサム,TV,1800,6.35,1973,https://cdn.myanimelist.net/images/anime/11/54387.jpg
10,Dororon Enma-kun,Dororon Enma-kun,ドロロンえん魔くん,TV,5038,6.29,1973,https://cdn.myanimelist.net/images/anime/9/28204.jpg
11,Babel Nisei,Babel II,バビル２世,TV,2753,6.23,1973,https://cdn.myanimelist.net/images/anime/5/64319.jpg
12,Yama Nezumi Rocky Chuck,Fables of the Green Forest,山ねずみ ロッキーチャック,TV,2184,6.19,1973,https://cdn.myanimelist.net/images/anime/2/56399.jpg
13,Kerokko Demetan,Adventures On Rainbow Pond,けろっこデメタン,TV,2036,6.14,1973,https://cdn.myanimelist.net/images/anime/1807/108565.jpg
15,Zero Tester,Zero Tester,ゼロテスター,TV,1583,6.07,1973,https://cdn.myanimelist.net/images/anime/1296/96987.jpg
16,Microid S,Microid S,ミクロイドＳ,TV,1010,6.0,1973,https://cdn.myanimelist.net/images/anime/1167/151998.jpg
17,Panda no Daibouken,Panda no Daibouken,パンダの大冒険,Movie,1045,5.97,1973,https://cdn.myanimelist.net/images/anime/1169/112826.jpg
18,Wansa-kun,Little Wansa,ワンサくん,TV,1533,5.91,1973,https://cdn.myanimelist.net/images/anime/9/56761.jpg
19,Jungle Kurobee,Jungle Kurobee,ジャングル黒べえ,TV,788,5.9,1973,https://cdn.myanimelist.net/images/anime/1181/117028.jpg
20,Bouken Korobokkuru,Bouken Korobokkuru,冒険コロボックル,TV,731,5.88,1973,https://cdn.myanimelist.net/images/anime/1799/148683.jpg
21,Miracle Shoujo Limit-chan,Miracle Shoujo Limit-chan,ミラクル少女リミットちゃん,TV,1196,5.8,1973,https://cdn.myanimelist.net/images/anime/2/17491.jpg
22,Nanmu Ichibyousokusai,Praise be to Small Ills,南無一病息災,Movie,931,5.55,1973,https://cdn.myanimelist.net/images/anime/5/7481.jpg
23,Tabi,Tabi,旅,Movie,1515,5.46,1973,https://cdn.myanimelist.net/images/anime/2/81224.jpg
24,Ookina Furudokei (1973),Ookina Furudokei (1973),大きな古時計,Music,254,5.3,1973,https://cdn.myanimelist.net/images/anime/1531/109919.jpg
25,Sasurai no Violin,Sasurai no Violin,さすらいのバイオリン,Music,282,5.3,1973,https://cdn.myanimelist.net/images/anime/1987/93650.jpg
26,Machibouke,Machibouke,待ちぼうけ,Music,303,5.17,1973,https://cdn.myanimelist.net/images/anime/3/89036.jpg
27,Sansuu Chachacha,Sansuu Chachacha,算数チャチャチャ,Music,302,5.13,1973,https://cdn.myanimelist.net/images/anime/1041/137078.jpg
28,Tabi wa Michizure Yo wa Nasake,Tabi wa Michizure Yo wa Nasake,旅は道連れ世は情,Movie,448,5.1,1973,https://cdn.myanimelist.net/images/anime/8/71586.jpg
29,Saraba Jamaica,Saraba Jamaica,さらばジャマイカ,Music,317,5.09,1973,https://cdn.myanimelist.net/images/anime/12/86035.jpg
30,Oh Yoko!,Oh Yoko!,オー・ヨーコ！,Music,1390,4.45,1973,https://cdn.myanimelist.net/images/anime/1437/135389.jpg
