rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Vinland Saga,Vinland Saga,ヴィンランド・サガ,Manga,368101,9.09,2005,https://cdn.myanimelist.net/images/manga/2/188925l.jpg
2,Kaichou wa Maid-sama!,Maid-sama!,会長はメイド様!,Manga,175845,8.37,2005,https://cdn.myanimelist.net/images/manga/3/267328l.jpg
3,Solanin,Solanin,ソラニン,Manga,139219,8.21,2005,https://cdn.myanimelist.net/images/manga/2/179699l.jpg
4,Kimi ni Todoke,Kimi ni Todoke: From Me to You,君に届け,Manga,133871,8.3,2005,https://cdn.myanimelist.net/images/manga/1/168283l.jpg
5,Liar Game,,LIAR GAME,Manga,128630,8.23,2005,https://cdn.myanimelist.net/images/manga/2/149018l.jpg
6,Hoshi no Samidare,Lucifer and the Biscuit Hammer,惑星のさみだれ,Manga,62980,8.31,2005,https://cdn.myanimelist.net/images/manga/3/56421l.jpg
7,Usagi Drop,Bunny Drop,うさぎドロップ,Manga,50645,6.94,2005,https://cdn.myanimelist.net/images/manga/2/203854l.jpg
8,Bitter Virgin,,ビターバージン,Manga,47712,7.75,2005,https://cdn.myanimelist.net/images/manga/2/55379l.jpg
9,Kiss x Sis,,kiss×sis,Manga,45051,7.29,2005,https://cdn.myanimelist.net/images/manga/2/291840l.jpg
10,Shugo Chara!,Shugo Chara!,しゅごキャラ！,Manga,41795,7.72,2005,https://cdn.myanimelist.net/images/manga/2/135293l.jpg
11,Dogs: Bullets & Carnage,Dogs: Bullets & Carnage,DOGS / BULLETS & CARNAGE,Manga,39086,8.05,2005,https://cdn.myanimelist.net/images/manga/2/232296l.jpg
12,07-Ghost,07-Ghost,07-GHOST,Manga,36298,7.91,2005,https://cdn.myanimelist.net/images/manga/2/21417l.jpg
13,Sayonara Zetsubou Sensei,"Sayonara, Zetsubou-Sensei",さよなら絶望先生,Manga,34778,8.15,2005,https://cdn.myanimelist.net/images/manga/3/156519l.jpg
14,Abara,Abara,アバラ,Manga,33848,6.69,2005,https://cdn.myanimelist.net/images/manga/3/171728l.jpg
15,Ga-Rei,Ga-Rei,喰霊,Manga,33394,7.64,2005,https://cdn.myanimelist.net/images/manga/2/185812l.jpg
16,Shi ga Futari wo Wakatsu made,Until Death Do Us Part,死がふたりを分かつまで,Manga,31994,7.91,2005,https://cdn.myanimelist.net/images/manga/3/167767l.jpg
17,Unbalance x2,,언밸런스×2,Manhwa,30707,7.67,2005,https://cdn.myanimelist.net/images/manga/1/159439l.jpg
18,Higurashi no Naku Koro ni: Onikakushi-hen,Higurashi WHEN THEY CRY: Abducted by Demons Arc,ひぐらしのなく頃に 鬼隠し編,Manga,29652,8.1,2005,https://cdn.myanimelist.net/images/manga/2/259982l.jpg
19,Dance in the Vampire Bund,Dance in the Vampire Bund,ダンスインザヴァンパイアバンド,Manga,29291,7.65,2005,https://cdn.myanimelist.net/images/manga/3/265065l.jpg
20,Hanma Baki,,範馬刃牙,Manga,28608,8.13,2005,https://cdn.myanimelist.net/images/manga/2/159342l.jpg
21,Ikigami,Ikigami: The Ultimate Limit,イキガミ,Manga,26521,7.83,2005,https://cdn.myanimelist.net/images/manga/3/145489l.jpg
22,Litchi☆Hikari Club,Lychee Light Club,ライチ☆光クラブ,Manga,26205,7.16,2005,https://cdn.myanimelist.net/images/manga/3/65867l.jpg
23,Moe Kare!!,,萌えカレ!!,Manga,25445,7.9,2005,https://cdn.myanimelist.net/images/manga/1/265857l.jpg
24,Cross Game,Cross Game,クロスゲーム,Manga,24847,8.48,2005,https://cdn.myanimelist.net/images/manga/1/260530l.jpg
25,The One,,獨領風騷,Manhua,23854,8.18,2005,https://cdn.myanimelist.net/images/manga/3/16312l.jpg
26,Kodomo no Jikan,,こどものじかん,Manga,23620,7.81,2005,https://cdn.myanimelist.net/images/manga/1/62557l.jpg
27,Boku no Hatsukoi wo Kimi ni Sasagu,Secret Unrequited Love,僕の初恋をキミに捧ぐ,Manga,22963,8.03,2005,https://cdn.myanimelist.net/images/manga/2/267550l.jpg
28,Majin Tantei Nougami Neuro,,魔人探偵脳噛ネウロ,Manga,22008,8.12,2005,https://cdn.myanimelist.net/images/manga/1/186638l.jpg
29,Sekai no Owari to Yoakemae,Before Dawn and the End of the World,世界の終わりと夜明け前,Manga,21931,7.64,2005,https://cdn.myanimelist.net/images/manga/3/199450l.jpg
30,Change 123,,ちぇんじ123,Manga,20836,7.6,2005,https://cdn.myanimelist.net/images/manga/4/260866l.jpg
31,Higurashi no Naku Koro ni: Watanagashi-hen,Higurashi WHEN THEY CRY: Cotton Drifting Arc,ひぐらしのなく頃に 綿流し編,Manga,20535,8.12,2005,https://cdn.myanimelist.net/images/manga/1/259983l.jpg
32,Fate/stay night,Fate/stay night,Fate/stay night,Manga,19844,7.57,2005,https://cdn.myanimelist.net/images/manga/2/115669l.jpg
33,Veritas,,베리타스,Manhwa,19709,7.52,2005,https://cdn.myanimelist.net/images/manga/1/55069l.jpg
34,Suzumiya Haruhi no Yuuutsu,The Melancholy of Haruhi Suzumiya,涼宮ハルヒの憂鬱,Manga,19563,7.75,2005,https://cdn.myanimelist.net/images/manga/2/186141l.jpg
35,Kaijuu no Kodomo,Children of the Sea,海獣の子供,Manga,19467,7.96,2005,https://cdn.myanimelist.net/images/manga/3/161119l.jpg
36,Bloody Kiss,Bloody Kiss,ブラッディKISS,Manga,19447,7.42,2005,https://cdn.myanimelist.net/images/manga/1/269704l.jpg
37,Rockin'★Heaven,,ロッキン★ヘブン,Manga,18292,7.7,2005,https://cdn.myanimelist.net/images/manga/3/4992l.jpg
38,Hana ni Arashi,Flower in a Storm,花にアラシ,Manga,17941,7.44,2005,https://cdn.myanimelist.net/images/manga/2/184460l.jpg
39,Detroit Metal City,DMC: Detroit Metal City,デトロイト・メタル・シティ,Manga,16708,8.05,2005,https://cdn.myanimelist.net/images/manga/1/207424l.jpg
40,Higurashi no Naku Koro ni: Tatarigoroshi-hen,Higurashi WHEN THEY CRY: Curse Killing Arc,ひぐらしのなく頃に 祟殺し編,Manga,16591,8.06,2005,https://cdn.myanimelist.net/images/manga/3/259984l.jpg
41,Sidooh,,SIDOOH―士道―,Manga,16458,7.57,2005,https://cdn.myanimelist.net/images/manga/1/263863l.jpg
42,Ai Kora,,あいこら,Manga,16434,7.67,2005,https://cdn.myanimelist.net/images/manga/2/60629l.jpg
43,Kaibutsu Oujo,Princess Resurrection,怪物王女,Manga,16229,7.5,2005,https://cdn.myanimelist.net/images/manga/1/163097l.jpg
44,Love-Berrish!,,ラブ・ベリッシュ！,Manga,15118,7.44,2005,https://cdn.myanimelist.net/images/manga/2/119135l.jpg
45,Blood+,Blood+,Blood+,Manga,15092,7.56,2005,https://cdn.myanimelist.net/images/manga/1/54703l.jpg
46,Itoshi no Kana,My Lovely Ghost Kana,愛しのかな,Manga,15008,7.36,2005,https://cdn.myanimelist.net/images/manga/3/1087l.jpg
47,Kingdom Hearts: Chain of Memories,Kingdom Hearts: Chain of Memories,キングダムハーツ チェインオブメモリーズ,Manga,14028,7.45,2005,https://cdn.myanimelist.net/images/manga/1/112415l.jpg
48,Private Prince,,"プライベート・プリンス,",Manga,13956,7.59,2005,https://cdn.myanimelist.net/images/manga/5/19202l.jpg
49,Jackals,,ジャッカル,Manga,13832,7.3,2005,https://cdn.myanimelist.net/images/manga/1/259164l.jpg
50,Full Metal Panic! Sigma,Full Metal Panic! Sigma,フルメタル・パニック! Σ,Manga,13822,8.35,2005,https://cdn.myanimelist.net/images/manga/1/55583l.jpg
51,Castlevania: Curse of Darkness,Castlevania: Curse of Darkness,悪魔城ドラキュラ 闇の呪印,Manga,13548,7.49,2005,https://cdn.myanimelist.net/images/manga/3/265854l.jpg
52,Love Neco,,ラブネコ,Manga,13404,7.46,2005,https://cdn.myanimelist.net/images/manga/4/172163l.jpg
53,Uragiri wa Boku no Namae wo Shitteiru,The Betrayal Knows My Name,裏切りは僕の名前を知っている,Manga,13300,7.87,2005,https://cdn.myanimelist.net/images/manga/3/195145l.jpg
54,World Embryo,World Embryo,ワールドエンブリオ,Manga,13243,7.55,2005,https://cdn.myanimelist.net/images/manga/3/53321l.jpg
55,Koukyoushihen Eureka seveN,Eureka Seven: Psalms of Planets,交響詩篇エウレカセブン,Manga,12657,7.8,2005,https://cdn.myanimelist.net/images/manga/3/161332l.jpg
56,Clannad,Clannad,クラナド,Manga,12654,7.9,2005,https://cdn.myanimelist.net/images/manga/3/6142l.jpg
57,Akuma to Dolce,,悪魔とドルチェ,Manga,12577,7.38,2005,https://cdn.myanimelist.net/images/manga/2/267923l.jpg
58,Soredemo Machi wa Mawatteiru,SoreMachi: And Yet the Town Moves,それでも町は廻っている,Manga,12572,8.24,2005,https://cdn.myanimelist.net/images/manga/1/185090l.jpg
59,Bradherley no Basha,,ブラッドハーレーの馬車,Manga,11833,6.46,2005,https://cdn.myanimelist.net/images/manga/2/56597l.jpg
60,Saraiya Goyou,House of Five Leaves,さらい屋五葉,Manga,11731,8.05,2005,https://cdn.myanimelist.net/images/manga/3/263286l.jpg
61,"Densha Otoko: Net Hatsu, Kakueki Teisha no Love Story",Train_Man: Densha Otoko,電車男 ネット発、各駅停車のラブ・ストーリー,Manga,11693,7.88,2005,https://cdn.myanimelist.net/images/manga/1/48231l.jpg
62,RustBlaster,,ラストブラスター,Manga,11398,7.32,2005,https://cdn.myanimelist.net/images/manga/3/20385l.jpg
63,Shakugan no Shana,Shakugan no Shana,灼眼のシャナ,Manga,11049,7.61,2005,https://cdn.myanimelist.net/images/manga/1/133569l.jpg
64,Boys on the Run,,ボーイズ・オン・ザ・ラン,Manga,10677,7.33,2005,https://cdn.myanimelist.net/images/manga/1/74829l.jpg
65,Melty Blood,,MELTY BLOOD,Manga,10504,7.44,2005,https://cdn.myanimelist.net/images/manga/1/186201l.jpg
66,Monster Soul,Monster Soul,MONSTER SOUL -モンスターソウル-,Manga,10362,6.83,2005,https://cdn.myanimelist.net/images/manga/5/23366l.jpg
67,Shinseiki Evangelion: Ikari Shinji Ikusei Keikaku,Neon Genesis Evangelion: The Shinji Ikari Raising Project,新世紀エヴァンゲリオン 碇シンジ育成計画,Manga,10340,6.52,2005,https://cdn.myanimelist.net/images/manga/1/172079l.jpg
68,Jigoku Shoujo,Hell Girl,地獄少女,Manga,10086,7.07,2005,https://cdn.myanimelist.net/images/manga/1/190949l.jpg
69,Yu☆Gi☆Oh! GX,Yu-Gi-Oh! GX,遊☆戯☆王GX,Manga,10055,7.11,2005,https://cdn.myanimelist.net/images/manga/3/178240l.jpg
70,Aoi Kiseki,,蒼いキセキ,Manga,10009,7.59,2005,https://cdn.myanimelist.net/images/manga/1/82032l.jpg
71,Koibana Onsen,,恋花温泉,Manga,9764,7.11,2005,https://cdn.myanimelist.net/images/manga/1/51425l.jpg
72,Yuria 100 Shiki,,ユリア100式,Manga,9694,6.93,2005,https://cdn.myanimelist.net/images/manga/3/51335l.jpg
73,Kannagi,Kannagi: Crazy Shrine Maidens,かんなぎ,Manga,9647,7.36,2005,https://cdn.myanimelist.net/images/manga/2/188972l.jpg
74,Zelda no Densetsu: Kamigami no Triforce (2005),The Legend of Zelda: A Link to the Past,ゼルダの伝説 神々のトライフォース,Manga,9394,7.22,2005,https://cdn.myanimelist.net/images/manga/1/290868l.jpg
75,Kingyosou,,金魚奏,Manga,9228,7.99,2005,https://cdn.myanimelist.net/images/manga/1/255391l.jpg
76,Purikyuu,,プリキュウ,Manga,9070,7.44,2005,https://cdn.myanimelist.net/images/manga/2/20710l.jpg
77,Crimson-Shell,Crimson-Shell,Crimson-Shell,Manga,9006,6.91,2005,https://cdn.myanimelist.net/images/manga/3/16610l.jpg
78,Zettai Karen Children,,絶対可憐チルドレン,Manga,8910,7.66,2005,https://cdn.myanimelist.net/images/manga/1/231867l.jpg
79,Cesare: Hakai no Souzousha,,チェーザレ 破壊の創造者,Manga,8861,7.98,2005,https://cdn.myanimelist.net/images/manga/2/207459l.jpg
80,Orange Yane no Chiisana Ie,,オレンジ屋根の小さな家,Manga,8665,7.77,2005,https://cdn.myanimelist.net/images/manga/2/53051l.jpg
81,Love Letter,,ラブレター,Manga,8421,7.63,2005,https://cdn.myanimelist.net/images/manga/2/18205l.jpg
82,Strawberry Panic!,Strawberry Panic,ストロベリー・パニック!,Manga,8415,7.01,2005,https://cdn.myanimelist.net/images/manga/3/341329l.jpg
83,Kieli: Shisha-tachi wa Kouya ni Nemuru,Kieli,キーリ～死者たちは荒野に眠る～,Manga,8348,7.84,2005,https://cdn.myanimelist.net/images/manga/2/185731l.jpg
84,Deep Love: Pao no Monogatari,,ＤｅｅｐＬｏｖｅ パオの物語,Manga,8325,7.86,2005,https://cdn.myanimelist.net/images/manga/3/36589l.jpg
85,Higurashi no Naku Koro ni: Onisarashi-hen,Higurashi WHEN THEY CRY: Demon Exposing Arc,ひぐらしのなく頃に 鬼曝し編,Manga,8312,7.79,2005,https://cdn.myanimelist.net/images/manga/1/116517l.jpg
86,Rappi Rangai,Ninja Girls,乱飛乱外,Manga,8163,7.24,2005,https://cdn.myanimelist.net/images/manga/2/157871l.jpg
87,Zippy Ziggy,,지피지기,Manhwa,8134,7.45,2005,https://cdn.myanimelist.net/images/manga/2/317011l.jpg
88,Bus Hashiru.,The Bus Takes You and Runs.,バス走る。,Manga,8131,7.48,2005,https://cdn.myanimelist.net/images/manga/3/181327l.jpg
89,Junai Strip,,純愛ストリップ,Manga,8111,6.56,2005,https://cdn.myanimelist.net/images/manga/3/104629l.jpg
90,Doushiyoumonai keredo,,どうしようもないけれど,Manga,8022,7.73,2005,https://cdn.myanimelist.net/images/manga/3/6252l.jpg
91,Fairy Cube,Fairy Cube,妖精標本〈フェアリー キューブ〉,Manga,7991,7.25,2005,https://cdn.myanimelist.net/images/manga/3/269921l.jpg
