rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"My Youth Romantic Comedy Is Wrong, As I Expected",やはり俺の青春ラブコメはまちがっている。,Light Novel,77568,8.75,2011,https://cdn.myanimelist.net/images/manga/1/122461l.jpg
2,Umineko no Naku Koro ni Chiru - Episode 7: Requiem of the Golden Witch,Umineko WHEN THEY CRY Episode 7: Requiem of the Golden Witch,うみねこのなく頃に散 - Episode 7: Requiem of the golden witch,Manga,18129,8.71,2011,https://cdn.myanimelist.net/images/manga/1/273943l.jpg
3,Shinyaku Toaru Majutsu no Index,A Certain Magical Index NT,新約 とある魔術の禁書目録,Light Novel,18362,8.66,2011,https://cdn.myanimelist.net/images/manga/2/221675l.jpg
4,Shigatsu wa Kimi no Uso,Your Lie in April,四月は君の嘘,Manga,88800,8.59,2011,https://cdn.myanimelist.net/images/manga/3/102691l.jpg
5,Tokyo Ghoul,Tokyo Ghoul,東京喰種トーキョーグール,Manga,577821,8.56,2011,https://cdn.myanimelist.net/images/manga/3/114037l.jpg
6,Steins;Gate,,STEINS;GATE,Light Novel,15759,8.54,2011,https://cdn.myanimelist.net/images/manga/3/72649l.jpg
7,JoJo no Kimyou na Bouken Part 8: JoJolion,,ジョジョの奇妙な冒険 Part8 ジョジョリオン,Manga,179247,8.5,2011,https://cdn.myanimelist.net/images/manga/1/179885l.jpg
8,Kakukaku Shikajika,Blank Canvas: My So-Called Artist's Journey,かくかくしかじか,Manga,31058,8.48,2011,https://cdn.myanimelist.net/images/manga/1/154270l.jpg
9,Song of the Long March,,長歌行,Manhua,32996,8.46,2011,https://cdn.myanimelist.net/images/manga/2/168139l.jpg
10,Saezuru Tori wa Habatakanai,Twittering Birds Never Fly,囀る鳥は羽ばたかない,Manga,27399,8.45,2011,https://cdn.myanimelist.net/images/manga/3/83655l.jpg
11,Gekkan Shoujo Nozaki-kun,Monthly Girls' Nozaki-kun,月刊少女野崎くん,Manga,86738,8.43,2011,https://cdn.myanimelist.net/images/manga/3/208752l.jpg
12,Horimiya,Horimiya,ホリミヤ,Manga,363173,8.4,2011,https://cdn.myanimelist.net/images/manga/2/245008l.jpg
13,Koe no Katachi,,聲の形,One-shot,63476,8.38,2011,https://cdn.myanimelist.net/images/manga/5/86737l.jpg
14,Ballroom e Youkoso,Welcome to the Ballroom,ボールルームへようこそ,Manga,44119,8.37,2011,https://cdn.myanimelist.net/images/manga/1/186664l.jpg
15,Gin no Saji,Silver Spoon,銀の匙 Silver Spoon,Manga,47066,8.35,2011,https://cdn.myanimelist.net/images/manga/1/231500l.jpg
