rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Sayonara Eri,"Goodbye, Eri",さよなら絵梨,Manga,175261,8.63,2022,https://cdn.myanimelist.net/images/manga/3/263979l.jpg
2,Gachiakuta,Gachiakuta,ガチアクタ,Manga,109573,8.18,2022,https://cdn.myanimelist.net/images/manga/1/259583l.jpg
3,Super no Ura de Yani Suu Futari,Smoking Behind the Supermarket with You,スーパーの裏でヤニ吸うふたり,Manga,76458,8.22,2022,https://cdn.myanimelist.net/images/manga/3/267255l.jpg
4,Gokurakugai,Gokurakugai,極楽街,Manga,76097,7.65,2022,https://cdn.myanimelist.net/images/manga/2/271134l.jpg
5,Ruri Dragon,RuriDragon,ルリドラゴン,Manga,53404,7.76,2022,https://cdn.myanimelist.net/images/manga/2/269401l.jpg
6,Pick Me Up,Pick Me Up,픽 미 업!,Manhwa,45564,8.41,2022,https://cdn.myanimelist.net/images/manga/2/337180l.jpg
7,The Swordmaster's Son,The Swordmaster's Son,검술명가 막내아들,Manhwa,41048,7.83,2022,https://cdn.myanimelist.net/images/manga/2/264252l.jpg
8,The Infinite Mage,The Infinite Mage,무한의 마법사,Manhwa,41041,7.84,2022,https://cdn.myanimelist.net/images/manga/2/274476l.jpg
9,The World After the Fall,The World After the Fall,멸망 이후의 세계,Manhwa,40172,7.55,2022,https://cdn.myanimelist.net/images/manga/3/260852l.jpg
10,Akane-banashi,Akane-banashi,あかね噺,Manga,39587,8.15,2022,https://cdn.myanimelist.net/images/manga/3/261832l.jpg
11,Omniscient Reader's Viewpoint,Omniscient Reader's Viewpoint,전지적 독자 시점,Novel,37442,9.03,2022,https://cdn.myanimelist.net/images/manga/1/265768l.jpg
12,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Alya Sometimes Hides Her Feelings in Russian,時々ボソッとロシア語でデレる隣のアーリャさん,Manga,35928,7.62,2022,https://cdn.myanimelist.net/images/manga/1/277856l.jpg
13,My Blasted Reincarnated Life,My Blasted Reincarnated Life,빌어먹을 환생,Manhwa,34204,7.78,2022,https://cdn.myanimelist.net/images/manga/1/265119l.jpg
14,After Ten Millennia in Hell,After Ten Millennia in Hell,만 년 만에 귀환한 플레이어,Manhwa,31814,7.43,2022,https://cdn.myanimelist.net/images/manga/1/266274l.jpg
15,Maybe Meant to Be,Maybe Meant to Be,어쩌다보니 천생연분,Manhwa,30368,7.96,2022,https://cdn.myanimelist.net/images/manga/3/313319l.jpg
16,Futsuu ni Kiite Kure,Just Listen to the Song,フツーに聞いてくれ,One-shot,30301,6.96,2022,https://cdn.myanimelist.net/images/manga/2/264127l.jpg
17,Marriagetoxin,Marriage Toxin,マリッジトキシン,Manga,29181,7.49,2022,https://cdn.myanimelist.net/images/manga/1/265955l.jpg
18,The Novel's Extra,The Novel's Extra,소설 속 엑스트라,Manhwa,28539,7.7,2022,https://cdn.myanimelist.net/images/manga/2/265163l.jpg
19,Youchien Wars,Kindergarten Wars,幼稚園WARS,Manga,25261,7.67,2022,https://cdn.myanimelist.net/images/manga/1/277773l.jpg
20,Class de 2-banme ni Kawaii Onnanoko to Tomodachi ni Natta,I Made Friends with the Second Prettiest Girl in My Class,クラスで２番目に可愛い女の子と友だちになった,Manga,25109,8.06,2022,https://cdn.myanimelist.net/images/manga/3/277676l.jpg
21,Ichinose-ke no Taizai,The Ichinose Family's Deadly Sins,一ノ瀬家の大罪,Manga,23679,6.68,2022,https://cdn.myanimelist.net/images/manga/1/277775l.jpg
22,Mythic Item Obtained,Mythic Item Obtained,신화급 귀속 아이템을 손에 넣었다,Manhwa,23470,7.27,2022,https://cdn.myanimelist.net/images/manga/2/266881l.jpg
23,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,The Angel Next Door Spoils Me Rotten,お隣の天使様にいつの間にか駄目人間にされていた件,Manga,23319,8.09,2022,https://cdn.myanimelist.net/images/manga/2/265701l.jpg
24,The Academy's Undercover Professor,The Academy's Undercover Professor,아카데미에 위장취업당했다,Manhwa,22272,7.59,2022,https://cdn.myanimelist.net/images/manga/2/265658l.jpg
25,Tensei Colosseum: Saijaku Skill de Saikyou no Onna-tachi wo Kouryaku shite Dorei Harem Tsukurimasu,Reincarnation Coliseum: The Weakest Skill Conquers the Strongest Women and Creates a Harem,転生コロシアム～最弱スキルで最強の女たちを攻略して奴隷ハーレム作ります～,Manga,21986,6.88,2022,https://cdn.myanimelist.net/images/manga/2/273895l.jpg
26,Usuzumi no Hate,The Color of the End: Mission in the Apocalypse,ウスズミの果て,Manga,21758,8.08,2022,https://cdn.myanimelist.net/images/manga/2/280024l.jpg
27,"Tsuihou sareru Tabi ni Skill wo Te ni Ireta Ore ga, 100 no Isekai de 2-shuume Musou",,追放されるたびにスキルを手に入れた俺が、100の異世界で2周目無双,Manga,21414,8.34,2022,https://cdn.myanimelist.net/images/manga/1/278728l.jpg
